elapsed_s,area_m2,percent_known,known_cells,total_cells
8.74,4.625,78.22,1850,2365
9.78,4.625,78.22,1850,2365
10.64,4.625,78.22,1850,2365
11.86,4.625,78.22,1850,2365
12.60,4.625,78.22,1850,2365
13.77,4.625,78.22,1850,2365
14.07,4.625,78.22,1850,2365
15.05,4.625,78.22,1850,2365
16.15,4.625,78.22,1850,2365
17.11,4.625,78.22,1850,2365
18.26,4.625,78.22,1850,2365
19.07,4.625,78.22,1850,2365
20.14,4.625,78.22,1850,2365
21.06,4.625,78.22,1850,2365
22.10,4.625,78.22,1850,2365
23.12,4.625,78.22,1850,2365
24.19,4.625,78.22,1850,2365
25.07,4.625,78.22,1850,2365
26.06,4.625,78.22,1850,2365
27.15,5.480,92.68,2192,2365
28.09,5.480,92.68,2192,2365
29.06,5.608,89.43,2243,2508
30.07,5.608,89.43,2243,2508
31.47,5.620,89.63,2248,2508
32.40,5.620,89.63,2248,2508
33.17,5.620,89.63,2248,2508
34.07,5.620,89.63,2248,2508
35.75,6.750,60.27,2700,4480
36.68,6.750,60.27,2696,4480
37.19,6.750,60.27,2696,4480
38.12,6.750,60.27,2696,4480
39.09,6.750,60.27,2699,4480
40.28,6.753,60.29,2701,4480
41.08,6.753,60.29,2701,4480
42.49,6.753,60.29,2701,4480
43.60,6.755,60.31,2702,4480
44.27,6.758,60.33,2703,4480
45.19,6.760,60.36,2704,4480
46.85,6.768,60.42,2707,4480
47.23,6.768,60.42,2707,4480
48.22,6.775,60.49,2710,4480
49.34,6.775,60.49,2710,4480
50.26,6.775,60.49,2710,4480
51.09,6.775,60.49,2710,4480
52.92,6.778,60.51,2711,4480
