elapsed_s,x_rel_raw_m,y_rel_raw_m,x_rel_smooth_m,y_rel_smooth_m,x_explored_raw_m,y_explored_raw_m,x_explored_smooth_m,y_explored_smooth_m
14.64,0.0000,0.0000,-0.0088,-0.0012,0.0000,0.0000,-0.0088,-0.0012
20.65,-0.0058,-0.0002,-0.0151,-0.0033,-0.0058,-0.0002,-0.0151,-0.0033
21.75,-0.0205,-0.0033,-0.0212,-0.0064,-0.0205,-0.0033,-0.0212,-0.0064
22.76,-0.0340,-0.0097,-0.0324,-0.0124,-0.0340,-0.0097,-0.0324,-0.0124
23.84,-0.0459,-0.0188,-0.0442,-0.0217,-0.0459,-0.0188,-0.0442,-0.0217
24.84,-0.0557,-0.0302,-0.0540,-0.0332,-0.0557,-0.0302,-0.0540,-0.0332
25.84,-0.0649,-0.0467,-0.0482,-0.0432,-0.0649,-0.0467,-0.0482,-0.0432
26.96,-0.0693,-0.0609,0.0539,0.0208,-0.0693,-0.0609,0.0539,0.0208
27.93,-0.0052,-0.0592,0.1586,0.0788,-0.0052,-0.0592,0.1586,0.0788
28.24,0.4646,0.3007,0.2738,0.2097,0.4646,0.3007,0.2738,0.2097
29.33,0.4676,0.2603,0.3944,0.3330,0.4676,0.2603,0.3944,0.3330
29.93,0.5115,0.6078,0.5128,0.4431,0.5115,0.6078,0.5128,0.4431
30.64,0.5334,0.5553,0.5322,0.5008,0.5334,0.5553,0.5322,0.5008
31.75,0.5869,0.4911,0.5495,0.5688,0.5869,0.4911,0.5495,0.5688
32.33,0.5615,0.5896,0.5461,0.5851,0.5615,0.5896,0.5461,0.5851
33.34,0.5542,0.6000,0.5478,0.6039,0.5542,0.6000,0.5478,0.6039
33.83,0.4947,0.6895,0.5526,0.6310,0.4947,0.6895,0.5526,0.6310
34.25,0.5419,0.6493,0.5696,0.6399,0.5419,0.6493,0.5696,0.6399
34.96,0.6106,0.6265,0.6003,0.6542,0.6106,0.6265,0.6003,0.6542
36.15,0.6467,0.6344,0.6518,0.6762,0.6467,0.6344,0.6518,0.6762
36.34,0.7075,0.6715,0.6213,0.6778,0.7075,0.6715,0.6213,0.6778
36.63,0.7524,0.7992,0.5802,0.6960,0.7524,0.7992,0.5802,0.6960
37.65,0.3890,0.6575,0.5337,0.7257,0.3890,0.6575,0.5337,0.7257
38.24,0.4054,0.7173,0.4602,0.7132,0.4054,0.7173,0.4602,0.7132
38.93,0.4140,0.7832,0.3562,0.6409,0.4140,0.7832,0.3562,0.6409
39.24,0.3400,0.6089,0.3235,0.6105,0.3400,0.6089,0.3235,0.6105
39.93,0.2327,0.4375,0.2830,0.5693,0.2327,0.4375,0.2830,0.5693
40.84,0.2255,0.5055,0.2694,0.3560,0.2255,0.5055,0.2694,0.3560
41.85,0.2026,0.5114,0.2780,0.1663,0.2026,0.5114,0.2780,0.1663
46.54,0.3463,-0.2834,0.3322,-0.0064,0.3463,-0.2834,0.3322,-0.0064
48.54,0.3830,-0.3398,0.3762,-0.1916,0.3830,-0.3398,0.3762,-0.1916
48.64,0.5036,-0.4257,0.4739,-0.3921,0.5036,-0.4257,0.4739,-0.3921
48.84,0.4456,-0.4206,0.5283,-0.4337,0.4456,-0.4206,0.5283,-0.4337
49.54,0.6908,-0.4913,0.6137,-0.4717,0.6908,-0.4913,0.6137,-0.4717
49.94,0.6186,-0.4912,0.6611,-0.4952,0.6186,-0.4912,0.6611,-0.4952
51.04,0.8098,-0.5295,0.7213,-0.5211,0.8098,-0.5295,0.7213,-0.5211
51.23,0.7404,-0.5432,0.7289,-0.5285,0.7404,-0.5432,0.7289,-0.5285
52.59,0.7468,-0.5502,0.7657,-0.5410,0.7468,-0.5502,0.7657,-0.5410
