elapsed_s,frontier_x_m,frontier_y_m
3.55,0.4481,-0.7151
3.55,0.4481,-0.2151
3.55,-0.9019,0.7349
6.37,0.4481,-0.7151
6.37,0.4481,-0.2151
6.37,-0.9019,0.7349
9.04,0.4481,-0.7151
9.04,0.4481,-0.2151
9.04,-0.9019,0.7349
12.18,0.4481,-0.7151
12.18,0.4481,-0.2151
12.18,-0.9019,0.7349
13.39,0.4481,-0.7151
13.39,0.4481,-0.2151
13.39,-0.9019,0.7349
15.68,0.4481,-0.7151
15.68,0.4481,-0.2151
15.68,-0.9019,0.7349
17.24,0.4481,-0.7151
17.24,0.4481,-0.2151
17.24,-0.9019,0.7349
19.15,0.4481,-0.7151
19.15,0.4481,-0.2151
19.15,-0.9019,0.7349
21.10,0.4481,-0.7151
21.10,0.4481,-0.2151
21.10,-0.9019,0.7349
23.04,0.4481,-0.7151
23.04,0.4481,-0.2151
23.04,-0.9019,0.7349
25.06,0.4481,-0.7151
25.06,0.4481,-0.2151
25.06,-0.9019,0.7349
26.36,0.4481,-0.7151
26.36,0.4481,-0.2151
26.36,-0.9019,0.7349
