elapsed_s,area_m2,percent_known,known_cells,total_cells
2.46,4.705,86.89,1882,2166
3.19,4.705,86.89,1882,2166
4.76,4.705,86.89,1882,2166
5.63,4.705,86.89,1882,2166
6.39,4.705,86.89,1882,2166
7.39,4.705,86.89,1882,2166
8.20,4.705,86.89,1882,2166
9.51,4.705,86.89,1882,2166
11.06,4.705,86.89,1882,2166
12.20,4.705,86.89,1882,2166
13.11,4.705,86.89,1882,2166
14.32,4.705,86.89,1882,2166
15.38,4.705,86.89,1882,2166
16.04,4.705,86.89,1882,2166
16.86,4.705,86.89,1882,2166
17.77,4.705,86.89,1882,2166
18.78,4.705,86.89,1882,2166
19.77,4.705,86.89,1882,2166
20.87,4.705,86.89,1882,2166
21.75,4.705,86.89,1882,2166
22.76,4.705,86.89,1882,2166
23.75,4.705,86.89,1882,2166
24.76,4.705,86.89,1882,2166
25.77,4.705,86.89,1882,2166
27.32,5.370,97.46,2148,2204
27.92,5.370,97.46,2148,2204
28.90,5.378,97.60,2151,2204
29.76,5.378,97.60,2151,2204
30.78,5.380,97.64,2152,2204
31.76,5.390,97.82,2156,2204
32.76,5.390,97.82,2156,2204
33.77,5.410,98.19,2164,2204
34.77,5.410,98.19,2164,2204
35.91,5.413,98.23,2165,2204
36.84,5.413,98.23,2165,2204
37.78,5.413,98.23,2165,2204
39.02,5.433,98.59,2173,2204
40.16,5.433,98.59,2173,2204
40.76,5.433,98.59,2173,2204
41.82,5.433,98.59,2173,2204
