elapsed_s,area_m2,percent_known,known_cells,total_cells
0.68,4.620,81.70,1848,2262
2.08,4.620,81.70,1848,2262
4.23,4.620,81.70,1848,2262
7.65,4.620,81.70,1848,2262
9.58,4.620,81.70,1848,2262
11.97,4.620,81.70,1848,2262
13.18,4.620,81.70,1848,2262
15.26,4.620,81.70,1848,2262
16.87,4.620,81.70,1848,2262
18.87,4.620,81.70,1848,2262
20.98,4.620,81.70,1848,2262
22.83,4.620,81.70,1848,2262
24.84,4.620,81.70,1848,2262
26.83,4.620,81.70,1848,2262
28.84,4.620,81.70,1848,2262
30.83,4.620,81.70,1848,2262
32.83,4.620,81.70,1848,2262
34.83,4.620,81.70,1848,2262
36.84,4.620,81.70,1848,2262
38.85,4.620,81.70,1848,2262
40.83,4.620,81.70,1848,2262
42.83,4.620,81.70,1848,2262
44.84,4.620,81.70,1848,2262
47.26,5.135,89.27,2054,2301
49.57,5.318,92.44,2127,2301
50.93,5.420,94.22,2168,2301
52.87,5.420,94.22,2168,2301
