elapsed_s,area_m2,percent_known,known_cells,total_cells
11.37,5.133,90.76,2053,2262
12.95,5.133,90.76,2053,2262
14.24,5.133,90.76,2053,2262
15.30,5.133,90.76,2053,2262
16.04,5.133,90.76,2053,2262
17.03,5.133,90.76,2053,2262
17.98,5.133,90.76,2053,2262
19.01,5.133,90.76,2053,2262
20.02,5.133,90.76,2053,2262
21.00,5.133,90.76,2053,2262
22.02,5.133,90.76,2053,2262
23.10,5.133,90.76,2053,2262
23.99,5.133,90.76,2053,2262
25.01,5.133,90.76,2053,2262
26.16,5.133,90.76,2053,2262
27.39,5.390,95.31,2156,2262
28.01,5.390,95.31,2156,2262
28.98,5.403,95.53,2161,2262
