elapsed_s,frontier_x_m,frontier_y_m
12.47,0.6630,-0.7835
12.47,-1.9870,-0.4335
12.47,0.5630,-0.2335
12.47,-1.6370,0.4665
12.47,-0.5370,0.8665
14.96,0.6630,-0.7835
14.96,-1.9870,-0.4335
14.96,0.5630,-0.2335
14.96,-1.6370,0.4665
14.96,-0.5370,0.8665
17.41,0.6630,-0.7835
17.41,-1.9870,-0.4335
17.41,0.5630,-0.2335
17.41,-1.6370,0.4665
17.41,-0.5370,0.8665
18.73,0.6630,-0.7835
18.73,-1.9870,-0.4335
18.73,0.5630,-0.2335
18.73,-1.6370,0.4665
18.73,-0.5370,0.8665
20.54,0.6630,-0.7835
20.54,-1.9870,-0.4335
20.54,0.5630,-0.2335
20.54,-1.6370,0.4665
20.54,-0.5370,0.8665
21.67,0.6630,-0.7835
21.67,-1.9870,-0.4335
21.67,0.5630,-0.2335
21.67,-1.6370,0.4665
21.67,-0.5370,0.8665
23.55,0.6630,-0.7835
23.55,-1.9870,-0.4335
23.55,0.5630,-0.2335
23.55,-1.6370,0.4665
23.55,-0.5370,0.8665
25.49,0.6630,-0.7835
25.49,-1.9870,-0.4335
25.49,0.5630,-0.2335
25.49,-1.6370,0.4665
25.49,-0.5370,0.8665
26.70,0.6630,-0.7835
26.70,-1.9870,-0.4335
26.70,0.5630,-0.2335
26.70,-1.6370,0.4665
26.70,-0.5370,0.8665
