elapsed_s,frontier_x_m,frontier_y_m
3.65,-0.8797,-0.4953
3.65,-1.6297,0.5047
3.65,-0.7797,-0.0453
3.65,-2.0797,0.4547
3.65,0.2703,0.8047
9.80,-0.8797,-0.4953
9.80,-1.6297,0.5047
9.80,-0.7797,-0.0453
9.80,-2.0797,0.4547
9.80,0.2703,0.8047
11.38,-0.8797,-0.4953
11.38,-1.6297,0.5047
11.38,-0.7797,-0.0453
11.38,-2.0797,0.4547
11.38,0.2703,0.8047
14.84,-0.8797,-0.4953
14.84,-1.6297,0.5047
14.84,-0.7797,-0.0453
14.84,-2.0797,0.4547
14.84,0.2703,0.8047
16.56,-0.8797,-0.4953
16.56,-1.6297,0.5047
16.56,-0.7797,-0.0453
16.56,-2.0797,0.4547
16.56,0.2703,0.8047
18.19,-0.8797,-0.4953
18.19,-1.6297,0.5047
18.19,-0.7797,-0.0453
18.19,-2.0797,0.4547
18.19,0.2703,0.8047
20.44,-0.8797,-0.4953
20.44,-1.6297,0.5047
20.44,-0.7797,-0.0453
20.44,-2.0797,0.4547
20.44,0.2703,0.8047
22.11,-0.8797,-0.4953
22.11,-1.6297,0.5047
22.11,-0.7797,-0.0453
22.11,-2.0797,0.4547
22.11,0.2703,0.8047
24.26,-0.8797,-0.4953
24.26,-1.6297,0.5047
24.26,-0.7797,-0.0453
24.26,-2.0797,0.4547
24.26,0.2703,0.8047
26.33,-0.8797,-0.4953
26.33,-1.6297,0.5047
26.33,-0.7797,-0.0453
26.33,-2.0797,0.4547
26.33,0.2703,0.8047
28.19,-0.8797,-0.4953
28.19,-1.6297,0.5047
28.19,-0.7797,-0.0453
28.19,-2.0797,0.4547
28.19,0.2703,0.8047
30.13,-0.8797,-0.4953
30.13,-1.6297,0.5047
30.13,-0.7797,-0.0453
30.13,-2.0797,0.4547
30.13,0.2703,0.8047
32.01,-0.8797,-0.4953
32.01,-1.6297,0.5047
32.01,-0.7797,-0.0453
32.01,-2.0797,0.4547
32.01,0.2703,0.8047
34.06,-0.8797,-0.4953
34.06,-1.6297,0.5047
34.06,-0.7797,-0.0453
34.06,-2.0797,0.4547
34.06,0.2703,0.8047
36.29,-0.8797,-0.4953
36.29,-1.6297,0.5047
36.29,-0.7797,-0.0453
36.29,-2.0797,0.4547
36.29,0.2703,0.8047
38.11,-0.8797,-0.4953
38.11,-1.6297,0.5047
38.11,-0.7797,-0.0453
38.11,-2.0797,0.4547
38.11,0.2703,0.8047
40.20,-0.8797,-0.4953
40.20,-1.6297,0.5047
40.20,-0.7797,-0.0453
40.20,-2.0797,0.4547
40.20,0.2703,0.8047
42.00,-0.8797,-0.4953
42.00,-1.6297,0.5047
42.00,-0.7797,-0.0453
42.00,-2.0797,0.4547
42.00,0.2703,0.8047
44.04,-0.8797,-0.4953
44.04,-1.6297,0.5047
44.04,-0.7797,-0.0453
44.04,-2.0797,0.4547
44.04,0.2703,0.8047
46.04,-0.8797,-0.4953
46.04,-1.6297,0.5047
46.04,-0.7797,-0.0453
46.04,-2.0797,0.4547
46.04,0.2703,0.8047
48.26,-0.8797,-0.4953
48.26,-1.6297,0.5047
48.26,-0.7797,-0.0453
48.26,-2.0797,0.4547
48.26,0.2703,0.8047
50.51,-0.8797,-0.4953
50.51,-1.6297,0.5047
50.51,-0.7797,-0.0453
50.51,-2.0797,0.4547
50.51,0.2703,0.8047
52.91,-1.0417,-0.4997
52.91,-0.7917,-0.0497
52.91,-2.3417,0.5503
52.91,-2.0417,0.7503
52.91,-1.6417,1.0003
53.95,-1.1917,-0.5584
53.95,-2.1417,0.3916
53.95,-2.3417,0.5416
56.78,-1.1185,-0.5584
56.78,-2.1185,0.3916
56.78,-2.3685,0.5416
56.78,-2.0685,0.7916
56.78,-2.3185,0.7916
58.60,0.1815,-0.8047
58.60,-1.4185,-0.7047
58.60,-1.0185,-0.4547
58.60,0.4815,0.2453
58.60,0.5315,0.4953
58.60,-2.3185,0.5453
58.60,-2.3685,0.6953
58.60,-2.0685,0.7453
58.60,0.4815,0.7453
58.60,-2.3685,0.7953
58.60,-1.2685,1.1953
58.60,-0.9685,1.1953
60.28,0.1815,-0.8064
60.28,-1.4185,-0.7064
60.28,-0.9685,-0.4064
60.28,-1.8685,-0.2564
60.28,0.4815,0.2436
60.28,-2.3685,0.6936
60.28,-2.0185,0.7436
60.28,-2.3685,0.7936
60.28,-2.2185,0.7936
60.28,-2.3185,0.9436
60.28,-2.0685,1.1936
60.28,-1.8685,1.2436
60.28,-1.5185,1.3436
62.25,0.1815,-0.8064
62.25,-1.4185,-0.7064
62.25,-0.9685,-0.4064
62.25,-1.8685,-0.2564
62.25,0.4815,0.2436
62.25,-2.3685,0.6936
62.25,-2.0185,0.7436
62.25,-2.3685,0.7936
62.25,-2.2185,0.7936
62.25,-2.3185,0.9436
62.25,-2.0685,1.1936
62.25,-1.8685,1.2436
62.25,-1.5185,1.3436
63.95,0.1815,-0.8064
63.95,-1.4185,-0.7064
63.95,-0.9685,-0.4064
63.95,-1.7185,-0.2564
63.95,0.4815,0.2436
63.95,-2.3685,0.6936
63.95,-2.3185,0.8936
63.95,-2.0685,1.1936
63.95,-1.8685,1.2436
63.95,-1.5185,1.3436
67.12,-1.4044,-0.7064
67.12,-1.0044,-0.4064
67.12,-1.7544,-0.2564
67.12,-0.9044,-0.0564
67.12,-2.3544,0.6936
67.12,-2.2044,0.8436
67.12,-2.3544,0.8436
67.12,-2.1044,1.1936
67.12,-1.9544,1.2936
67.12,-1.7544,1.3936
69.78,-1.4272,-0.7064
69.78,-0.9772,-0.4064
