elapsed_s,x_rel_raw_m,y_rel_raw_m,x_rel_smooth_m,y_rel_smooth_m,x_explored_raw_m,y_explored_raw_m,x_explored_smooth_m,y_explored_smooth_m
67.97,1.1513,0.1833,1.1662,0.2955,1.1513,0.1833,1.1662,0.2955
69.88,1.1607,0.2067,1.1628,0.2100,1.1607,0.2067,1.1628,0.2100
70.00,1.1954,0.3207,1.1391,0.1752,1.1954,0.3207,1.1391,0.1752
70.17,1.1439,0.0776,1.1227,0.1696,1.1439,0.0776,1.1227,0.1696
70.28,1.0443,0.0877,1.1161,0.1788,1.0443,0.0877,1.1161,0.1788
70.58,1.0693,0.1552,1.1062,0.1772,1.0693,0.1552,1.1062,0.1772
70.88,1.1277,0.2527,1.1101,0.2356,1.1277,0.2527,1.1101,0.2356
71.18,1.1458,0.3125,1.1385,0.3040,1.1458,0.3125,1.1385,0.3040
71.61,1.1634,0.3697,1.1510,0.3265,1.1634,0.3697,1.1510,0.3265
71.87,1.1860,0.4298,1.1365,0.2918,1.1860,0.4298,1.1365,0.2918
72.18,1.1322,0.2679,1.1184,0.2628,1.1322,0.2679,1.1184,0.2628
72.57,1.0553,0.0793,1.0898,0.2121,1.0553,0.0793,1.0898,0.2121
73.18,1.0549,0.1673,1.0598,0.1739,1.0549,0.1673,1.0598,0.1739
73.57,1.0204,0.1164,1.0358,0.1301,1.0204,0.1164,1.0358,0.1301
73.89,1.0364,0.2387,1.0297,0.1518,1.0364,0.2387,1.0297,0.1518
74.18,1.0119,0.0489,1.0122,0.1343,1.0119,0.0489,1.0122,0.1343
74.58,1.0251,0.1875,1.0031,0.1478,1.0251,0.1875,1.0031,0.1478
75.30,0.9673,0.0800,0.9958,0.1467,0.9673,0.0800,0.9958,0.1467
75.57,0.9746,0.1837,0.9849,0.1546,0.9746,0.1837,0.9849,0.1546
75.88,1.0001,0.2333,0.9711,0.1631,1.0001,0.2333,0.9711,0.1631
76.17,0.9571,0.0888,0.9674,0.1720,0.9571,0.0888,0.9674,0.1720
76.57,0.9564,0.2297,0.9612,0.1771,0.9564,0.2297,0.9612,0.1771
77.28,0.9490,0.1244,0.9481,0.1442,0.9490,0.1244,0.9481,0.1442
77.57,0.9432,0.2094,0.9409,0.1711,0.9432,0.2094,0.9409,0.1711
78.58,0.9348,0.0687,0.9329,0.1809,0.9348,0.0687,0.9329,0.1809
78.88,0.9212,0.2234,0.9251,0.2004,0.9212,0.2234,0.9251,0.2004
79.59,0.9163,0.2785,0.9162,0.2062,0.9163,0.2785,0.9162,0.2062
79.67,0.9102,0.2220,0.9071,0.2464,0.9102,0.2220,0.9071,0.2464
80.67,0.8986,0.2384,0.9008,0.2663,0.8986,0.2384,0.9008,0.2663
81.68,0.8893,0.2696,0.8933,0.2645,0.8893,0.2696,0.8933,0.2645
81.87,0.8897,0.3231,0.8850,0.2846,0.8897,0.3231,0.8850,0.2846
82.57,0.8789,0.2693,0.8795,0.3139,0.8789,0.2693,0.8795,0.3139
83.57,0.8685,0.3227,0.8728,0.3217,0.8685,0.3227,0.8728,0.3217
83.87,0.8709,0.3848,0.8655,0.3377,0.8709,0.3848,0.8655,0.3377
84.57,0.8559,0.3087,0.8578,0.3290,0.8559,0.3087,0.8578,0.3290
85.27,0.8535,0.4032,0.8505,0.3297,0.8535,0.4032,0.8505,0.3297
86.28,0.8400,0.2257,0.8407,0.3294,0.8400,0.2257,0.8407,0.3294
86.58,0.8321,0.3260,0.8348,0.3577,0.8321,0.3260,0.8348,0.3577
87.18,0.8222,0.3836,0.8279,0.3281,0.8222,0.3836,0.8279,0.3281
87.58,0.8262,0.4497,0.8216,0.3547,0.8262,0.4497,0.8216,0.3547
87.87,0.8192,0.2554,0.8186,0.3394,0.8192,0.2554,0.8186,0.3394
88.18,0.8085,0.3587,0.8154,0.3516,0.8085,0.3587,0.8154,0.3516
89.19,0.8168,0.2496,0.8110,0.3159,0.8168,0.2496,0.8110,0.3159
89.57,0.8064,0.4446,0.8057,0.3294,0.8064,0.4446,0.8057,0.3294
90.28,0.8039,0.2714,0.8012,0.3417,0.8039,0.2714,0.8012,0.3417
90.37,0.7926,0.3227,0.7948,0.3893,0.7926,0.3227,0.7948,0.3893
90.57,0.7864,0.4201,0.7885,0.3837,0.7864,0.4201,0.7885,0.3837
90.88,0.7847,0.4878,0.7816,0.4167,0.7847,0.4878,0.7816,0.4167
91.68,0.7749,0.4164,0.7770,0.4528,0.7749,0.4164,0.7770,0.4528
92.68,0.7692,0.4365,0.7754,0.4910,0.7692,0.4365,0.7754,0.4910
92.97,0.7697,0.5031,0.7773,0.5313,0.7697,0.5031,0.7773,0.5313
93.17,0.7787,0.6111,0.7806,0.5462,0.7787,0.6111,0.7806,0.5462
93.57,0.7942,0.6892,0.7768,0.5616,0.7942,0.6892,0.7768,0.5616
93.87,0.7914,0.4909,0.7730,0.5790,0.7914,0.4909,0.7730,0.5790
94.90,0.7502,0.5139,0.7676,0.5283,0.7502,0.5139,0.7676,0.5283
95.27,0.7506,0.5901,0.7565,0.4840,0.7506,0.5901,0.7565,0.4840
95.59,0.7517,0.3576,0.7469,0.4592,0.7517,0.3576,0.7469,0.4592
95.89,0.7385,0.4674,0.7433,0.4556,0.7385,0.4674,0.7433,0.4556
96.19,0.7436,0.3668,0.7423,0.4646,0.7436,0.3668,0.7423,0.4646
96.58,0.7321,0.4961,0.7373,0.4936,0.7321,0.4961,0.7373,0.4936
96.88,0.7457,0.6350,0.7315,0.5167,0.7457,0.6350,0.7315,0.5167
97.28,0.7264,0.5026,0.7266,0.5741,0.7264,0.5026,0.7266,0.5741
97.87,0.7098,0.5831,0.7222,0.5519,0.7098,0.5831,0.7222,0.5519
98.17,0.7191,0.6537,0.7116,0.5423,0.7191,0.6537,0.7116,0.5423
98.68,0.7101,0.3852,0.7032,0.5727,0.7101,0.3852,0.7032,0.5727
98.89,0.6925,0.5868,0.6988,0.5420,0.6925,0.5868,0.6988,0.5420
99.87,0.6843,0.6545,0.6913,0.5292,0.6843,0.6545,0.6913,0.5292
100.27,0.6882,0.4296,0.6866,0.5864,0.6882,0.4296,0.6866,0.5864
100.58,0.6816,0.5899,0.6810,0.5600,0.6816,0.5899,0.6810,0.5600
100.97,0.6864,0.6711,0.6762,0.5423,0.6864,0.6711,0.6762,0.5423
101.17,0.6646,0.4549,0.6735,0.5991,0.6646,0.4549,0.6735,0.5991
101.57,0.6601,0.5658,0.6682,0.5898,0.6601,0.5658,0.6682,0.5898
101.88,0.6746,0.7138,0.6659,0.6127,0.6746,0.7138,0.6659,0.6127
102.18,0.6555,0.5432,0.6742,0.6705,0.6555,0.5432,0.6742,0.6705
102.59,0.6746,0.7859,0.6832,0.6903,0.6746,0.7859,0.6832,0.6903
102.87,0.7064,0.7437,0.6818,0.6924,0.7064,0.7437,0.6818,0.6924
103.17,0.7051,0.6651,0.6806,0.6795,0.7051,0.6651,0.6806,0.6795
103.57,0.6673,0.7242,0.6722,0.6281,0.6673,0.7242,0.6722,0.6281
103.89,0.6499,0.4786,0.6572,0.6235,0.6499,0.4786,0.6572,0.6235
104.39,0.6326,0.5289,0.6481,0.6726,0.6326,0.5289,0.6481,0.6726
104.57,0.6314,0.7208,0.6516,0.6296,0.6314,0.7208,0.6516,0.6296
104.87,0.6595,0.9103,0.6556,0.6474,0.6595,0.9103,0.6556,0.6474
105.27,0.6847,0.5094,0.6601,0.6910,0.6847,0.5094,0.6601,0.6910
105.48,0.6700,0.5674,0.6658,0.7316,0.6700,0.5674,0.6658,0.7316
105.68,0.6551,0.7470,0.6705,0.7157,0.6551,0.7470,0.6705,0.7157
105.88,0.6597,0.9241,0.6601,0.7534,0.6597,0.9241,0.6601,0.7534
106.57,0.6827,0.8306,0.6525,0.7430,0.6827,0.8306,0.6525,0.7430
106.87,0.6331,0.6981,0.6465,0.7451,0.6331,0.6981,0.6465,0.7451
107.30,0.6320,0.5152,0.6456,0.7508,0.6320,0.5152,0.6456,0.7508
107.57,0.6246,0.7573,0.6396,0.7490,0.6246,0.7573,0.6396,0.7490
107.87,0.6556,0.9529,0.6330,0.7181,0.6556,0.9529,0.6330,0.7181
108.18,0.6525,0.8216,0.6240,0.7550,0.6525,0.8216,0.6240,0.7550
108.68,0.6001,0.5436,0.6165,0.7644,0.6001,0.5436,0.6165,0.7644
109.26,0.5872,0.6998,0.6060,0.7476,0.5872,0.6998,0.6060,0.7476
109.58,0.5872,0.8040,0.5911,0.7615,0.5872,0.8040,0.5911,0.7615
109.87,0.6029,0.8690,0.5835,0.8139,0.6029,0.8690,0.5835,0.8139
110.90,0.5784,0.8913,0.5785,0.8206,0.5784,0.8913,0.5785,0.8206
111.20,0.5618,0.8056,0.5723,0.8184,0.5618,0.8056,0.5723,0.8184
111.58,0.5620,0.7333,0.5656,0.8318,0.5620,0.7333,0.5656,0.8318
111.67,0.5564,0.7928,0.5692,0.8699,0.5564,0.7928,0.5692,0.8699
111.88,0.5693,0.9361,0.5758,0.8449,0.5693,0.9361,0.5758,0.8449
112.18,0.5963,1.0819,0.5754,0.8690,0.5963,1.0819,0.5754,0.8690
112.58,0.5951,0.6802,0.5744,0.8966,0.5951,0.6802,0.5744,0.8966
112.87,0.5600,0.8537,0.5680,0.8294,0.5600,0.8537,0.5680,0.8294
113.40,0.5515,0.9312,0.5536,0.7695,0.5515,0.9312,0.5536,0.7695
114.15,0.5371,0.5999,0.6148,0.9860,0.5371,0.5999,0.6148,0.9860
114.97,0.5242,0.7823,0.9491,1.2389,0.5242,0.7823,0.9491,1.2389
116.87,0.9013,1.7629,1.3210,1.4711,0.9013,1.7629,1.3210,1.4711
117.58,2.2313,2.1180,1.7308,1.7600,2.2313,2.1180,1.7308,1.7600
117.67,2.4113,2.0924,1.9970,1.9791,2.4113,2.0924,1.9970,1.9791
117.95,2.5861,2.0446,2.2419,1.9983,2.5861,2.0446,2.2419,1.9983
118.38,1.8549,1.8774,2.2684,1.9347,1.8549,1.8774,2.2684,1.9347
118.57,2.1259,1.8591,2.1965,1.8888,2.1259,1.8591,2.1965,1.8888
118.77,2.3639,1.7998,2.0536,1.8551,2.3639,1.7998,2.0536,1.8551
118.98,2.0515,1.8628,2.1444,1.8448,2.0515,1.8628,2.1444,1.8448
119.17,1.8718,1.8765,2.2368,1.8157,1.8718,1.8765,2.2368,1.8157
119.40,2.3089,1.8258,2.1803,1.8053,2.3089,1.8258,2.1803,1.8053
119.61,2.5877,1.7134,2.1986,1.7907,2.5877,1.7134,2.1986,1.7907
120.00,2.0816,1.7481,2.2140,1.7945,2.0816,1.7481,2.2140,1.7945
120.11,2.1428,1.7898,2.2043,1.8001,2.1428,1.7898,2.2043,1.8001
121.18,1.9487,1.8953,2.1975,1.7889,1.9487,1.8953,2.1975,1.7889
121.40,2.2607,1.8540,2.3065,1.7462,2.2607,1.8540,2.3065,1.7462
122.18,2.5538,1.6571,2.3153,1.7045,2.5538,1.6571,2.3153,1.7045
122.36,2.6264,1.5347,2.3338,1.6564,2.6264,1.5347,2.3338,1.6564
122.88,2.1870,1.5816,2.4042,1.5582,2.1870,1.5816,2.4042,1.5582
123.87,2.0413,1.6545,2.3602,1.5285,2.0413,1.6545,2.3602,1.5285
124.20,2.6124,1.3634,2.3244,1.5110,2.6124,1.3634,2.3244,1.5110
124.44,2.3336,1.5086,2.4269,1.4423,2.3336,1.5086,2.4269,1.4423
124.77,2.4475,1.4469,2.5764,1.3366,2.4475,1.4469,2.5764,1.3366
124.99,2.6995,1.2381,2.6118,1.2662,2.6995,1.2381,2.6118,1.2662
125.49,2.7889,1.1260,2.7018,1.1256,2.7889,1.1260,2.7018,1.1256
125.69,2.7894,1.0113,2.7654,1.0452,2.7894,1.0113,2.7654,1.0452
126.51,2.7838,0.8056,2.7874,0.9810,2.7838,0.8056,2.7874,0.9810
