elapsed_s,goal_x_m,goal_y_m,frontier_x_m,frontier_y_m
18.74,0.1111,0.6312,0.1718,0.9759
20.00,-1.2431,0.3749,-1.5782,0.4759
21.08,-1.3048,-0.5402,-1.6282,-0.6741
69.48,-1.5224,-1.3355,-1.6314,-1.6681
79.42,-1.6587,1.0774,-1.8314,1.3819
89.94,-0.9081,-1.9689,-0.9314,-2.3181
100.18,-2.7321,-2.6725,-2.9814,-2.9181
110.35,-2.3609,-4.0625,-2.5314,-4.3681
120.45,-1.1553,-3.5144,-0.9814,-3.8181
