elapsed_s,x_rel_m,y_rel_m
11.32,0.0000,0.0000
14.93,-0.0219,-0.0003
15.64,-0.0769,-0.0003
16.22,-0.1374,0.0010
17.02,-0.2000,-0.0022
18.12,-0.2097,-0.0154
18.22,-0.1117,-0.0188
19.35,-0.1344,-0.0263
19.54,0.0927,0.0095
20.67,0.0595,-0.0049
21.72,0.0496,-0.0103
22.06,0.2333,0.0459
22.24,0.4224,0.1069
23.27,0.4050,0.0894
23.62,0.3591,0.0377
