elapsed_s,frontier_x_m,frontier_y_m
10.33,-1.4602,-0.5381
10.33,0.5898,-0.7881
10.33,0.4898,-0.5881
10.33,-2.0602,-0.1881
10.33,-1.9102,0.1119
10.33,-1.5602,0.5619
10.33,-0.8102,0.8619
11.43,-1.4602,-0.5381
11.43,0.5898,-0.7881
11.43,-2.0602,-0.1881
11.43,-1.5602,0.5619
11.43,-0.8102,0.8619
12.79,-1.4602,-0.5381
12.79,0.5898,-0.7881
12.79,-2.0602,-0.1881
12.79,-1.5602,0.5619
12.79,-0.8102,0.8619
14.18,-1.4602,-0.5381
14.18,0.5898,-0.7881
14.18,-2.0602,-0.1881
14.18,-1.5602,0.5619
14.18,-0.8102,0.8619
16.68,-1.4602,-0.5381
16.68,0.5898,-0.7881
16.68,-2.0602,-0.1881
16.68,-1.5602,0.5619
16.68,-0.8102,0.8619
18.26,-1.4602,-0.5381
18.26,0.5898,-0.7881
18.26,-2.0602,-0.1881
18.26,-1.5602,0.5619
18.26,-0.8102,0.8619
19.48,-1.4602,-0.5381
19.48,0.5898,-0.7881
19.48,-2.0602,-0.1881
19.48,-1.5602,0.5619
19.48,-0.8102,0.8619
20.99,-1.4602,-0.5381
20.99,0.5898,-0.7881
20.99,-2.0602,-0.1881
20.99,-1.5602,0.5619
20.99,-0.8102,0.8619
22.14,-1.4602,-0.5381
22.14,0.5898,-0.7881
22.14,-2.0602,-0.1881
22.14,-1.5602,0.5619
22.14,-0.8102,0.8619
24.08,-1.4602,-0.5381
24.08,0.5898,-0.7881
24.08,-2.0602,-0.1881
24.08,-1.5602,0.5619
24.08,-0.8102,0.8619
26.13,-1.4602,-0.5381
26.13,0.5898,-0.7881
26.13,-2.0602,-0.1881
26.13,-1.5602,0.5619
26.13,-0.8102,0.8619
28.08,-1.4602,-0.5381
28.08,0.5898,-0.7881
28.08,-2.0602,-0.1881
28.08,-1.5602,0.5619
28.08,-0.8102,0.8619
29.82,-1.3102,-0.7881
29.82,0.6398,-0.8381
29.82,-1.7602,0.7619
31.05,-1.3102,-0.7881
31.05,0.6398,-0.8381
31.05,-1.7602,0.7619
32.32,-1.3102,-0.7881
32.32,0.6398,-0.8381
32.32,-1.7602,0.7619
