elapsed_s,x_rel_m,y_rel_m
20.51,0.0000,0.0000
22.63,-0.0054,-0.0003
23.72,-0.0201,-0.0029
24.72,-0.0343,-0.0080
25.72,-0.0472,-0.0156
26.83,-0.0621,-0.0288
27.91,-0.0714,-0.0406
29.01,-0.0786,-0.0537
30.15,0.5124,0.3086
31.22,0.5097,0.2936
32.23,0.5138,0.2685
