elapsed_s,area_m2,percent_known,known_cells,total_cells
0.39,4.895,86.56,1958,2262
2.16,4.895,86.56,1958,2262
3.92,4.895,86.56,1958,2262
5.64,4.895,86.56,1958,2262
6.63,4.895,86.56,1958,2262
7.44,4.895,86.56,1958,2262
8.79,4.895,86.56,1958,2262
10.08,4.895,86.56,1958,2262
11.70,4.895,86.56,1958,2262
12.36,4.895,86.56,1958,2262
13.30,4.895,86.56,1958,2262
14.36,4.895,86.56,1958,2262
15.43,4.895,86.56,1958,2262
16.39,4.895,86.56,1958,2262
17.27,4.895,86.56,1958,2262
17.95,4.895,86.56,1958,2262
18.86,4.895,86.56,1958,2262
19.91,4.895,86.56,1958,2262
20.97,4.895,86.56,1958,2262
21.86,4.895,86.56,1958,2262
22.91,4.895,86.56,1958,2262
24.51,4.895,86.56,1958,2262
24.93,4.895,86.56,1958,2262
25.92,4.895,86.56,1958,2262
26.89,4.895,86.56,1958,2262
27.90,4.895,86.56,1958,2262
28.87,4.895,86.56,1958,2262
29.86,5.450,96.37,2180,2262
30.86,5.450,96.37,2180,2262
31.87,5.473,96.77,2189,2262
