elapsed_s,frontier_x_m,frontier_y_m
2.77,0.2256,-0.8847
2.77,-1.6744,-0.5347
2.77,-1.2244,-0.8347
2.77,-2.1244,-0.7847
2.77,-0.9744,-0.4847
2.77,-1.8744,-0.0847
2.77,-1.8744,0.3653
2.77,-1.1244,0.6653
2.77,-0.4744,0.7153
2.77,-0.1744,0.6653
2.77,-0.0744,0.6653
2.77,-0.2244,0.8653
2.77,-0.1244,0.8653
2.77,-2.2744,0.9153
2.77,-1.3244,0.9153
5.20,0.2256,-0.8847
5.20,-1.6744,-0.5347
5.20,-1.2244,-0.8347
5.20,-2.1244,-0.7847
5.20,-0.9744,-0.4847
5.20,-1.8744,-0.0847
5.20,-1.8744,0.3653
5.20,-1.1244,0.6653
5.20,-0.4744,0.7153
5.20,-0.1744,0.6653
5.20,-0.0744,0.6653
5.20,-0.2244,0.8653
5.20,-0.1244,0.8653
5.20,-2.2744,0.9153
5.20,-1.3244,0.9153
6.99,0.2256,-0.8847
6.99,-1.6744,-0.5347
6.99,-1.2244,-0.8347
6.99,-2.1244,-0.7847
6.99,-0.9744,-0.4847
6.99,-1.8744,-0.0847
6.99,-1.8744,0.3653
6.99,-1.1244,0.6653
6.99,-0.4744,0.7153
6.99,-0.1744,0.6653
6.99,-0.0744,0.6653
6.99,-0.2244,0.8653
6.99,-0.1244,0.8653
6.99,-2.2744,0.9153
6.99,-1.3244,0.9153
9.09,0.2256,-0.8847
9.09,-1.6744,-0.5347
9.09,-1.2244,-0.8347
9.09,-2.1244,-0.7847
9.09,-0.9744,-0.4847
9.09,-1.8744,-0.0847
9.09,-1.8744,0.3653
9.09,-1.1244,0.6653
9.09,-0.4744,0.7153
9.09,-0.1744,0.6653
9.09,-0.0744,0.6653
9.09,-0.2244,0.8653
9.09,-0.1244,0.8653
9.09,-2.2744,0.9153
9.09,-1.3244,0.9153
10.77,0.2256,-0.8847
10.77,-1.6744,-0.5347
10.77,-1.2244,-0.8347
10.77,-2.1244,-0.7847
10.77,-0.9744,-0.4847
10.77,-1.8744,-0.0847
10.77,-1.8744,0.3653
10.77,-1.1244,0.6653
10.77,-0.4744,0.7153
10.77,-0.1744,0.6653
10.77,-0.0744,0.6653
10.77,-0.2244,0.8653
10.77,-0.1244,0.8653
10.77,-2.2744,0.9153
10.77,-1.3244,0.9153
12.51,0.2256,-0.8847
12.51,-1.6744,-0.5347
12.51,-1.2244,-0.8347
12.51,-2.1244,-0.7847
12.51,-0.9744,-0.4847
12.51,-1.8744,-0.0847
12.51,-1.8744,0.3653
12.51,-1.1244,0.6653
12.51,-0.4744,0.7153
12.51,-0.1744,0.6653
12.51,-0.0744,0.6653
12.51,-0.2244,0.8653
12.51,-0.1244,0.8653
12.51,-2.2744,0.9153
12.51,-1.3244,0.9153
14.54,0.2256,-0.8847
14.54,-1.6744,-0.5347
14.54,-1.2244,-0.8347
14.54,-2.1244,-0.7847
14.54,-0.9744,-0.4847
14.54,-1.8744,-0.0847
14.54,-1.8744,0.3653
14.54,-1.1244,0.6653
14.54,-0.4744,0.7153
14.54,-0.1744,0.6653
14.54,-0.0744,0.6653
14.54,-0.2244,0.8653
14.54,-0.1244,0.8653
14.54,-2.2744,0.9153
14.54,-1.3244,0.9153
16.73,0.2756,-0.9392
