elapsed_s,goal_x_m,goal_y_m,frontier_x_m,frontier_y_m
6.05,-1.0408,0.1133,-1.3390,0.1457
6.56,-0.5446,-0.9913,-0.6890,-1.2543
7.16,-1.3665,-0.6289,-1.6390,-0.7543
10.97,-1.8962,0.2087,-2.1942,0.2428
