elapsed_s,frontier_x_m,frontier_y_m
5.03,-0.8420,-0.9207
5.03,-0.2920,-1.2207
5.03,0.5080,-1.0207
5.03,0.4580,-0.5207
5.03,0.5580,-0.2707
5.03,-0.8420,-0.2207
5.03,-0.7420,0.7793
5.03,-1.0920,0.7793
5.03,0.5580,0.8293
5.03,-0.0920,1.1793
5.03,0.2580,1.1793
5.03,-0.2420,1.1793
5.03,0.0580,1.1793
5.03,0.5080,1.2293
10.91,-0.8420,-0.9207
10.91,-0.2920,-1.2207
10.91,0.5080,-1.0207
10.91,0.4580,-0.5207
10.91,0.5580,-0.2707
10.91,-0.8420,-0.2207
10.91,-0.7420,0.7793
10.91,-1.0920,0.7793
10.91,0.5580,0.8293
10.91,0.2580,1.1793
10.91,-0.2420,1.1793
10.91,0.0580,1.1793
10.91,0.5080,1.2293
12.50,-0.8420,-0.9207
12.50,-0.2920,-1.2207
12.50,0.5080,-1.0207
12.50,0.4580,-0.5207
12.50,0.5580,-0.2707
12.50,-0.8420,-0.2207
12.50,-0.7420,0.7793
12.50,-1.0920,0.7793
12.50,0.5580,0.8293
12.50,0.2580,1.1793
12.50,-0.2420,1.1793
12.50,0.0580,1.1793
12.50,0.5080,1.2293
13.86,-0.8420,-0.9207
13.86,-0.2920,-1.2207
13.86,0.5080,-1.0207
13.86,0.4580,-0.5207
13.86,0.5580,-0.2707
13.86,-0.8420,-0.2207
13.86,-0.7420,0.7793
13.86,-1.0920,0.7793
13.86,0.5580,0.8293
13.86,0.2580,1.1793
13.86,-0.2420,1.1793
13.86,0.0580,1.1793
13.86,0.5080,1.2293
16.17,-0.8420,-0.9207
16.17,-0.2920,-1.2207
16.17,0.5080,-1.0207
16.17,0.4580,-0.5207
16.17,0.5580,-0.2707
16.17,-0.8420,-0.2207
16.17,-0.7420,0.7793
16.17,-1.0920,0.7793
16.17,0.5580,0.8293
16.17,0.2580,1.1793
16.17,-0.2420,1.1793
16.17,0.0580,1.1793
16.17,0.5080,1.2293
18.42,-0.8420,-0.9207
18.42,-0.2920,-1.2207
18.42,0.5080,-1.0207
18.42,0.4580,-0.5207
18.42,0.5580,-0.2707
18.42,-0.8420,-0.2207
18.42,-0.7420,0.7793
18.42,-1.0920,0.7793
18.42,0.5580,0.8293
18.42,0.2580,1.1793
18.42,-0.2420,1.1793
18.42,0.0580,1.1793
18.42,0.5080,1.2293
20.52,-0.8420,-0.9207
20.52,-0.2920,-1.2207
20.52,0.5080,-1.0207
20.52,0.4580,-0.5207
20.52,0.5580,-0.2707
20.52,-0.8420,-0.2207
