elapsed_s,area_m2,percent_known,known_cells,total_cells
7.98,4.320,78.40,1728,2204
10.00,4.320,78.40,1728,2204
12.61,4.320,78.40,1728,2204
13.49,4.320,78.40,1728,2204
15.56,4.320,78.40,1728,2204
18.07,4.320,78.40,1728,2204
19.67,4.320,78.40,1728,2204
21.33,4.320,78.40,1728,2204
23.40,4.320,78.40,1728,2204
25.39,4.320,78.40,1728,2204
27.60,4.320,78.40,1728,2204
31.66,4.320,78.40,1728,2204
33.22,4.320,78.40,1728,2204
35.24,4.320,78.40,1728,2204
37.25,4.320,78.40,1728,2204
39.27,4.320,78.40,1728,2204
41.22,4.320,78.40,1728,2204
43.22,4.320,78.40,1728,2204
45.22,4.320,78.40,1728,2204
47.21,4.320,78.40,1728,2204
49.23,4.320,78.40,1728,2204
51.21,4.320,78.40,1728,2204
53.24,4.320,78.40,1728,2204
55.24,4.320,78.40,1728,2204
57.44,4.320,78.40,1728,2204
59.22,4.320,78.40,1728,2204
61.22,4.320,78.40,1728,2204
63.24,4.320,78.40,1728,2204
65.21,4.320,78.40,1728,2204
67.27,4.320,78.40,1728,2204
69.34,4.320,78.40,1728,2204
71.31,4.320,78.40,1728,2204
73.27,4.320,78.40,1728,2204
75.22,4.320,78.40,1728,2204
77.24,4.320,78.40,1728,2204
79.25,4.320,78.40,1728,2204
81.28,4.320,78.40,1728,2204
83.22,4.320,78.40,1728,2204
85.22,4.320,78.40,1728,2204
87.42,4.320,78.40,1728,2204
89.31,4.320,78.40,1728,2204
91.40,4.320,78.40,1728,2204
93.32,4.320,78.40,1728,2204
95.21,4.320,78.40,1728,2204
97.28,4.320,78.40,1728,2204
99.21,4.320,78.40,1728,2204
101.24,4.320,78.40,1728,2204
103.25,4.320,78.40,1728,2204
105.21,4.320,78.40,1728,2204
107.21,4.320,78.40,1728,2204
109.23,4.320,78.40,1728,2204
111.23,4.320,78.40,1728,2204
113.21,4.320,78.40,1728,2204
115.27,4.320,78.40,1728,2204
117.21,4.320,78.40,1728,2204
119.23,4.320,78.40,1728,2204
121.24,4.320,78.40,1728,2204
123.23,4.320,78.40,1728,2204
125.22,4.320,78.40,1728,2204
127.22,4.320,78.40,1728,2204
129.24,4.320,78.40,1728,2204
131.21,4.320,78.40,1728,2204
133.28,4.320,78.40,1728,2204
135.23,4.320,78.40,1728,2204
137.23,4.320,78.40,1728,2204
139.25,4.320,78.40,1728,2204
141.24,4.320,78.40,1728,2204
143.27,4.320,78.40,1728,2204
145.22,4.320,78.40,1728,2204
147.22,4.320,78.40,1728,2204
149.23,4.320,78.40,1728,2204
151.30,4.320,78.40,1728,2204
153.22,4.320,78.40,1728,2204
155.31,4.320,78.40,1728,2204
157.21,4.320,78.40,1728,2204
159.23,4.320,78.40,1728,2204
161.21,4.320,78.40,1728,2204
163.85,4.320,78.40,1728,2204
165.25,4.320,78.40,1728,2204
167.22,4.320,78.40,1728,2204
169.21,4.320,78.40,1728,2204
171.25,4.668,83.27,1867,2242
173.30,4.968,86.35,1987,2301
175.22,4.968,86.35,1987,2301
177.21,4.968,86.35,1987,2301
179.23,5.015,87.18,2006,2301
181.52,5.173,89.92,2069,2301
183.24,5.173,89.92,2069,2301
185.21,5.255,91.35,2102,2301
187.31,5.333,92.70,2133,2301
190.44,5.333,59.27,2113,3599
191.46,5.358,58.55,2143,3660
193.24,5.370,58.69,2148,3660
195.22,5.370,58.69,2148,3660
197.25,5.370,58.69,2148,3660
199.81,5.665,58.95,2266,3844
201.64,5.688,59.18,2275,3844
203.97,6.590,52.38,2636,5032
205.54,6.720,52.64,2688,5106
207.80,6.845,53.62,2738,5106
209.23,6.845,53.62,2738,5106
211.23,6.845,53.62,2738,5106
213.24,6.845,53.62,2738,5106
215.22,6.845,53.62,2738,5106
217.24,6.845,53.62,2738,5106
219.34,6.845,53.62,2738,5106
221.23,6.845,53.62,2738,5106
223.33,6.845,53.62,2738,5106
225.22,6.845,53.62,2738,5106
227.22,6.845,53.62,2738,5106
229.43,6.845,53.62,2738,5106
231.22,6.845,53.62,2738,5106
233.23,6.845,53.62,2738,5106
235.21,6.845,53.62,2738,5106
237.25,6.845,53.62,2738,5106
239.23,6.845,53.62,2738,5106
241.23,6.845,53.62,2738,5106
243.22,6.845,53.62,2738,5106
245.22,6.845,53.62,2738,5106
247.22,6.845,53.62,2738,5106
249.25,6.845,53.62,2738,5106
251.23,6.845,53.62,2738,5106
253.22,6.845,53.62,2738,5106
255.23,6.845,53.62,2738,5106
257.30,6.845,53.62,2738,5106
