elapsed_s,area_m2,percent_known,known_cells,total_cells
0.49,4.428,75.04,1771,2360
3.00,4.428,75.04,1771,2360
4.75,4.428,75.04,1771,2360
6.76,4.428,75.04,1771,2360
8.98,4.428,75.04,1771,2360
10.96,4.428,75.04,1771,2360
12.99,4.428,75.04,1771,2360
14.45,4.428,75.04,1771,2360
16.38,4.428,75.04,1771,2360
18.36,4.428,75.04,1771,2360
20.40,4.695,79.58,1878,2360
22.36,4.695,79.58,1878,2360
24.36,6.708,59.28,2683,4526
26.39,8.723,57.58,3489,6059
28.46,9.105,60.11,3642,6059
30.36,9.193,60.69,3677,6059
32.36,9.515,62.07,3806,6132
34.37,9.515,62.07,3806,6132
36.37,9.600,62.62,3840,6132
38.39,9.600,62.62,3840,6132
40.40,10.135,56.18,4054,7216
42.36,10.493,58.16,4197,7216
44.37,10.563,58.55,4225,7216
46.42,11.238,59.39,4495,7568
48.37,11.238,59.39,4495,7568
50.37,11.328,59.87,4531,7568
52.37,11.328,59.87,4531,7568
54.40,11.328,59.87,4531,7568
56.60,11.415,60.33,4566,7568
58.37,11.415,60.33,4566,7568
60.37,11.933,62.34,4773,7656
62.40,11.943,62.40,4777,7656
64.61,11.945,62.41,4778,7656
66.55,12.053,62.97,4821,7656
68.37,12.053,62.97,4821,7656
70.37,12.058,63.00,4823,7656
72.37,12.058,63.00,4823,7656
74.62,12.123,62.62,4849,7743
76.66,12.130,62.66,4852,7743
78.37,12.133,62.68,4853,7743
80.39,12.133,62.68,4853,7743
82.70,12.200,61.64,4880,7917
84.71,12.245,61.87,4898,7917
86.52,12.318,62.23,4927,7917
88.86,12.328,62.28,4931,7917
90.40,12.328,62.28,4931,7917
92.50,12.328,62.28,4931,7917
95.32,12.338,62.33,4935,7917
97.08,12.613,60.26,5045,8372
98.37,12.613,60.26,5045,8372
100.78,12.925,61.09,5170,8463
102.77,13.053,61.69,5221,8463
104.84,13.373,63.20,5349,8463
106.51,13.388,63.28,5355,8463
108.71,13.453,63.58,5381,8463
110.81,14.570,62.67,5828,9300
112.92,14.795,63.63,5918,9300
114.83,14.850,63.87,5940,9300
116.56,14.873,63.97,5949,9300
118.83,14.890,64.04,5956,9300
120.37,14.890,64.04,5956,9300
122.86,15.260,64.25,6104,9500
124.71,15.360,64.67,6144,9500
126.71,15.375,64.74,6150,9500
129.01,15.385,64.78,6154,9500
130.39,15.385,64.78,6154,9500
132.43,15.385,64.78,6154,9500
134.71,15.533,64.72,6213,9600
137.02,15.533,64.72,6213,9600
138.39,15.533,64.72,6213,9600
140.85,15.535,64.73,6214,9600
142.42,15.535,64.73,6214,9600
144.40,15.535,64.73,6214,9600
146.41,15.535,64.73,6214,9600
148.38,15.535,64.73,6214,9600
150.39,15.535,64.73,6214,9600
152.37,15.613,65.05,6245,9600
154.39,15.613,65.05,6245,9600
156.40,15.613,65.05,6245,9600
158.39,15.643,65.18,6257,9600
160.40,15.643,65.18,6257,9600
162.38,15.643,65.18,6257,9600
164.38,15.643,65.18,6257,9600
166.39,15.905,65.61,6362,9696
168.47,16.045,66.19,6418,9696
170.38,16.045,66.19,6418,9696
172.40,16.095,64.48,6438,9984
174.40,16.095,64.48,6438,9984
176.40,16.478,62.13,6591,10608
