elapsed_s,area_m2,percent_known,known_cells,total_cells
4.22,3.328,61.45,1331,2166
6.03,3.328,61.45,1331,2166
8.11,3.328,61.45,1331,2166
10.17,3.328,61.45,1331,2166
11.52,3.328,61.45,1331,2166
13.36,3.328,61.45,1331,2166
15.17,3.328,61.45,1331,2166
16.87,3.328,61.45,1331,2166
18.95,3.328,61.45,1331,2166
20.90,3.328,61.45,1331,2166
22.86,3.328,61.45,1331,2166
24.86,3.328,61.45,1331,2166
27.05,4.278,77.63,1711,2204
28.93,4.893,87.29,1957,2242
30.87,5.105,91.08,2042,2242
32.88,5.128,91.48,2051,2242
34.86,5.128,91.48,2051,2242
36.86,5.128,91.48,2051,2242
38.86,5.128,91.48,2051,2242
40.87,5.148,91.84,2059,2242
42.86,5.148,91.84,2059,2242
44.86,5.148,91.84,2059,2242
46.86,5.148,91.84,2059,2242
48.87,5.148,91.84,2059,2242
50.86,5.148,91.84,2059,2242
52.86,5.148,91.84,2059,2242
54.86,5.148,91.84,2059,2242
56.89,5.150,91.88,2060,2242
58.86,5.150,91.88,2060,2242
60.87,5.150,91.88,2060,2242
62.86,5.150,91.88,2060,2242
65.08,5.155,91.97,2062,2242
67.04,5.163,92.11,2065,2242
68.88,5.203,92.82,2081,2242
70.94,5.245,93.58,2098,2242
73.05,5.248,93.62,2099,2242
74.95,5.263,93.89,2105,2242
76.87,5.265,93.93,2106,2242
78.87,5.265,93.93,2106,2242
80.89,5.265,93.93,2106,2242
82.86,5.265,93.93,2106,2242
84.88,5.268,93.98,2107,2242
86.94,5.268,93.98,2107,2242
88.97,5.268,93.98,2107,2242
90.94,5.268,93.98,2107,2242
93.47,5.268,93.98,2107,2242
96.16,5.268,93.98,2107,2242
97.01,5.270,94.02,2108,2242
98.88,5.270,94.02,2108,2242
100.87,5.273,94.07,2109,2242
102.87,5.273,94.07,2109,2242
104.87,5.273,94.07,2109,2242
106.95,5.280,94.20,2112,2242
108.87,5.280,94.20,2112,2242
110.88,5.280,94.20,2112,2242
112.87,5.280,94.20,2112,2242
114.93,5.280,94.20,2112,2242
116.96,5.283,94.25,2113,2242
118.96,5.283,94.25,2113,2242
120.88,5.418,94.18,2167,2301
122.92,5.418,94.18,2167,2301
124.88,5.418,94.18,2167,2301
126.90,5.420,94.22,2168,2301
128.88,5.420,94.22,2168,2301
130.87,5.420,94.22,2168,2301
132.87,5.425,94.31,2170,2301
135.12,5.425,94.31,2170,2301
136.88,5.425,94.31,2170,2301
138.87,5.425,94.31,2170,2301
141.13,5.425,94.31,2170,2301
142.96,5.425,94.31,2170,2301
144.93,5.425,94.31,2170,2301
147.37,5.425,94.31,2170,2301
148.93,5.428,94.35,2171,2301
