elapsed_s,area_m2,percent_known,known_cells,total_cells
1.93,4.055,71.71,1622,2262
2.82,4.055,71.71,1622,2262
4.98,4.055,71.71,1622,2262
6.52,4.055,71.71,1622,2262
8.52,4.055,71.71,1622,2262
10.60,4.055,71.71,1622,2262
13.28,4.638,82.01,1855,2262
14.47,4.663,82.45,1865,2262
17.14,5.170,59.43,2068,3480
18.58,7.065,63.99,2826,4416
20.48,7.655,68.27,3062,4485
22.50,7.673,68.43,3069,4485
24.47,7.673,68.43,3069,4485
27.23,7.890,70.37,3156,4485
28.70,7.930,69.65,3172,4554
30.48,7.930,69.65,3162,4554
32.81,7.935,66.67,3174,4761
35.11,8.083,67.91,3233,4761
37.05,8.103,68.07,3241,4761
38.47,8.103,68.07,3241,4761
40.73,8.150,68.47,3260,4761
43.04,8.183,68.75,3273,4761
44.51,8.183,68.75,3273,4761
47.48,8.223,69.08,3289,4761
48.78,8.225,69.10,3290,4761
50.48,8.225,69.10,3290,4761
52.49,8.225,69.10,3290,4761
56.57,8.233,69.17,3293,4761
56.76,8.233,69.17,3293,4761
61.01,8.240,69.23,3296,4761
61.63,8.243,69.25,3297,4761
64.55,8.243,69.25,3297,4761
65.10,8.243,69.25,3297,4761
66.80,8.243,69.25,3297,4761
73.53,9.155,61.09,3662,5994
78.80,9.158,61.11,3663,5994
81.51,9.158,61.11,3663,5994
82.61,9.158,61.11,3663,5994
84.53,9.158,61.11,3663,5994
86.70,9.158,61.11,3663,5994
88.53,9.160,61.13,3664,5994
91.13,9.505,60.45,3802,6290
92.51,9.505,60.45,3802,6290
94.50,9.508,60.46,3803,6290
97.03,9.513,60.49,3805,6290
98.60,9.513,60.49,3805,6290
100.50,9.518,60.52,3807,6290
102.49,9.523,60.56,3809,6290
105.04,9.528,60.59,3811,6290
106.59,9.545,60.70,3818,6290
108.54,9.570,60.86,3828,6290
110.53,9.570,60.86,3828,6290
