elapsed_s,frontier_x_m,frontier_y_m
7.84,-0.9111,-0.7635
7.84,-1.7111,-0.0135
7.84,0.3889,-0.6635
7.84,-0.7611,0.7366
10.59,-0.9111,-0.7635
10.59,-1.7111,-0.0135
10.59,0.3889,-0.6635
10.59,-0.7611,0.7366
12.48,-0.9111,-0.7635
12.48,-1.7111,-0.0135
12.48,0.3889,-0.6635
12.48,-0.7611,0.7366
13.86,-0.9111,-0.7635
13.86,-1.7111,-0.0135
13.86,0.3889,-0.6635
13.86,-0.7611,0.7366
15.08,-0.9111,-0.7635
15.08,-1.7111,-0.0135
15.08,0.3889,-0.6635
15.08,-0.7611,0.7366
16.94,-0.9111,-0.7635
16.94,-1.7111,-0.0135
16.94,0.3889,-0.6635
16.94,-0.7611,0.7366
18.82,-0.9111,-0.7635
18.82,-1.7111,-0.0135
18.82,0.3889,-0.6635
18.82,-0.7611,0.7366
19.97,-0.9111,-0.7635
19.97,-1.7111,-0.0135
19.97,0.3889,-0.6635
19.97,-0.7611,0.7366
21.86,-0.9111,-0.7635
21.86,-1.7111,-0.0135
21.86,0.3889,-0.6635
21.86,-0.7611,0.7366
23.76,-0.9111,-0.7635
23.76,-1.7111,-0.0135
23.76,0.3889,-0.6635
23.76,-0.7611,0.7366
25.05,-1.9611,-0.8635
25.05,-1.6611,0.6866
26.56,-1.9611,-0.8635
26.56,-1.6611,0.6866
