elapsed_s,area_m2,percent_known,known_cells,total_cells
2.96,4.373,78.68,1749,2223
4.63,4.373,78.68,1749,2223
5.62,4.373,78.68,1749,2223
7.66,4.373,78.68,1749,2223
8.80,4.373,78.68,1749,2223
9.83,4.373,78.68,1749,2223
10.87,4.373,78.68,1749,2223
11.46,4.373,78.68,1749,2223
12.43,4.373,78.68,1749,2223
13.33,4.373,78.68,1749,2223
14.32,4.373,78.68,1749,2223
15.23,4.373,78.68,1749,2223
16.56,4.373,78.68,1749,2223
17.30,4.373,78.68,1749,2223
18.05,4.373,78.68,1749,2223
19.16,4.373,78.68,1749,2223
19.89,4.373,78.68,1749,2223
20.95,4.373,78.68,1749,2223
21.87,4.373,78.68,1749,2223
22.87,4.373,78.68,1749,2223
23.88,4.373,78.68,1749,2223
24.87,4.373,78.68,1749,2223
25.87,4.373,78.68,1749,2223
26.87,4.373,78.68,1749,2223
27.87,4.373,78.68,1749,2223
28.87,4.373,78.68,1749,2223
30.33,5.243,90.39,2097,2320
30.87,5.243,90.39,2097,2320
31.87,5.243,90.39,2097,2320
32.87,5.243,90.39,2097,2320
33.87,5.243,90.39,2097,2320
35.21,5.318,91.68,2127,2320
36.18,5.360,92.41,2144,2320
37.11,5.365,92.50,2146,2320
37.87,5.365,92.50,2146,2320
38.88,5.393,92.97,2157,2320
39.87,5.393,92.97,2157,2320
40.95,5.443,93.84,2177,2320
