elapsed_s,x_rel_raw_m,y_rel_raw_m,x_rel_smooth_m,y_rel_smooth_m,x_explored_raw_m,y_explored_raw_m,x_explored_smooth_m,y_explored_smooth_m
109.95,0.0721,0.7990,0.0347,0.8143,0.0721,0.7990,0.0347,0.8143
110.55,0.0175,0.8247,0.0528,0.8075,0.0175,0.8247,0.0528,0.8075
111.60,0.0529,0.8082,0.0468,0.8109,0.0529,0.8082,0.0468,0.8109
112.67,0.1054,0.7826,0.0472,0.8115,0.1054,0.7826,0.0472,0.8115
117.85,-0.0137,0.8398,0.0681,0.8029,-0.0137,0.8398,0.0681,0.8029
118.56,0.0742,0.8021,0.0614,0.8060,0.0742,0.8021,0.0614,0.8060
119.55,0.1218,0.7817,0.0487,0.8123,0.1218,0.7817,0.0487,0.8123
120.56,0.0193,0.8239,0.0480,0.8127,0.0193,0.8239,0.0480,0.8127
121.56,0.0419,0.8141,0.0425,0.8152,0.0419,0.8141,0.0425,0.8152
122.26,-0.0173,0.8419,0.0218,0.8243,-0.0173,0.8419,0.0218,0.8243
123.27,0.0468,0.8142,0.0279,0.8222,0.0468,0.8142,0.0279,0.8222
124.35,0.0185,0.8276,0.0146,0.8280,0.0185,0.8276,0.0146,0.8280
125.35,0.0497,0.8135,0.0168,0.8266,0.0497,0.8135,0.0168,0.8266
126.15,-0.0248,0.8428,0.0088,0.8295,-0.0248,0.8428,0.0088,0.8295
127.25,-0.0065,0.8349,0.0094,0.8286,-0.0065,0.8349,0.0094,0.8286
128.35,0.0073,0.8290,0.0073,0.8290,0.0073,0.8290,0.0073,0.8290
129.45,0.0210,0.8230,0.0229,0.8223,0.0210,0.8230,0.0229,0.8223
130.55,0.0394,0.8152,0.0367,0.8164,0.0394,0.8152,0.0367,0.8164
131.57,0.0532,0.8093,0.0495,0.8109,0.0532,0.8093,0.0495,0.8109
132.67,0.0624,0.8054,0.0546,0.8086,0.0624,0.8054,0.0546,0.8086
133.70,0.0716,0.8015,0.0444,0.8127,0.0716,0.8015,0.0444,0.8127
134.84,0.0463,0.8118,0.0146,0.8249,0.0463,0.8118,0.0146,0.8249
134.95,-0.0117,0.8357,-0.0168,0.8378,-0.0117,0.8357,-0.0168,0.8378
135.05,-0.0955,0.8702,-0.0502,0.8515,-0.0955,0.8702,-0.0502,0.8515
136.18,-0.0949,0.8699,-0.0786,0.8632,-0.0949,0.8699,-0.0786,0.8632
137.22,-0.0952,0.8700,-0.0953,0.8700,-0.0952,0.8700,-0.0953,0.8700
138.55,-0.0955,0.8701,-0.0882,0.8622,-0.0955,0.8701,-0.0882,0.8622
139.65,-0.0951,0.8700,-0.0762,0.8513,-0.0951,0.8700,-0.0762,0.8513
157.35,-0.0604,0.8310,-0.0613,0.8394,-0.0604,0.8310,-0.0613,0.8394
158.45,-0.0349,0.8154,-0.0444,0.8270,-0.0349,0.8154,-0.0444,0.8270
159.46,-0.0207,0.8105,-0.0236,0.8143,-0.0207,0.8105,-0.0236,0.8143
160.51,-0.0109,0.8084,-0.0037,0.8099,-0.0109,0.8084,-0.0037,0.8099
162.16,0.0090,0.8064,0.0139,0.8093,0.0090,0.8064,0.0139,0.8093
163.37,0.0388,0.8088,0.0297,0.8101,0.0388,0.8088,0.0297,0.8101
164.54,0.0533,0.8126,0.0379,0.8238,0.0533,0.8126,0.0379,0.8238
165.58,0.0580,0.8142,0.0316,0.8522,0.0580,0.8142,0.0316,0.8522
166.54,0.0303,0.8767,0.0264,0.8907,0.0303,0.8767,0.0264,0.8907
166.78,-0.0223,0.9486,0.0252,0.9375,-0.0223,0.9486,0.0252,0.9375
167.37,0.0129,1.0011,-0.0263,0.9737,0.0129,1.0011,-0.0263,0.9737
167.95,0.0468,1.0468,-0.0641,1.0097,0.0468,1.0468,-0.0641,1.0097
168.56,-0.1993,0.9952,-0.0923,1.0396,-0.1993,0.9952,-0.0923,1.0396
170.25,-0.1585,1.0568,-0.1328,1.0654,-0.1585,1.0568,-0.1328,1.0654
171.30,-0.1632,1.0980,-0.1782,1.0877,-0.1632,1.0980,-0.1782,1.0877
172.35,-0.1900,1.1301,-0.1538,1.0832,-0.1900,1.1301,-0.1538,1.0832
173.37,-0.1800,1.1585,-0.1654,1.0572,-0.1800,1.1585,-0.1654,1.0572
178.57,-0.0771,0.9726,-0.1937,1.0238,-0.0771,0.9726,-0.1937,1.0238
179.05,-0.2169,0.9266,-0.2254,0.9884,-0.2169,0.9266,-0.2254,0.9884
179.25,-0.3048,0.9311,-0.2708,0.9771,-0.3048,0.9311,-0.2708,0.9771
180.31,-0.3481,0.9532,-0.3363,1.0021,-0.3481,0.9532,-0.3363,1.0021
183.45,-0.4072,1.1019,-0.3654,0.9966,-0.4072,1.1019,-0.3654,0.9966
184.45,-0.4047,1.0975,-0.3796,0.9935,-0.4047,1.0975,-0.3796,0.9935
184.79,-0.3624,0.8994,-0.4001,1.0008,-0.3624,0.8994,-0.4001,1.0008
185.80,-0.3757,0.9157,-0.3840,0.9406,-0.3757,0.9157,-0.3840,0.9406
186.86,-0.4507,0.9897,-0.3294,0.8264,-0.4507,0.9897,-0.3294,0.8264
187.25,-0.3265,0.8005,-0.2758,0.7429,-0.3265,0.8005,-0.2758,0.7429
187.55,-0.1317,0.5265,-0.2306,0.6630,-0.1317,0.5265,-0.2306,0.6630
187.95,-0.0942,0.4821,-0.1810,0.5690,-0.0942,0.4821,-0.1810,0.5690
188.97,-0.1498,0.5161,-0.1524,0.5136,-0.1498,0.5161,-0.1524,0.5136
189.83,-0.2025,0.5198,-0.1394,0.5016,-0.2025,0.5198,-0.1394,0.5016
190.86,-0.1839,0.5235,-0.1294,0.5007,-0.1839,0.5235,-0.1294,0.5007
190.96,-0.0664,0.4665,-0.1193,0.4872,-0.0664,0.4665,-0.1193,0.4872
192.05,-0.0445,0.4774,-0.0998,0.4723,-0.0445,0.4774,-0.0998,0.4723
192.97,-0.0992,0.4486,-0.0801,0.4589,-0.0992,0.4486,-0.0801,0.4589
194.05,-0.1051,0.4456,-0.0837,0.4566,-0.1051,0.4456,-0.0837,0.4566
195.05,-0.0852,0.4564,-0.1062,0.4572,-0.0852,0.4564,-0.1062,0.4572
196.15,-0.0846,0.4552,-0.1308,0.4705,-0.0846,0.4552,-0.1308,0.4705
196.95,-0.1571,0.4800,-0.1673,0.4913,-0.1571,0.4800,-0.1673,0.4913
197.56,-0.2220,0.5155,-0.2254,0.4790,-0.2220,0.5155,-0.2254,0.4790
198.46,-0.2875,0.5497,-0.3023,0.4514,-0.2875,0.5497,-0.3023,0.4514
198.95,-0.3760,0.3945,-0.3975,0.4361,-0.3760,0.3945,-0.3975,0.4361
199.77,-0.4689,0.3171,-0.3331,0.4220,-0.4689,0.3171,-0.3331,0.4220
200.53,-0.6333,0.4038,-0.2385,0.4074,-0.6333,0.4038,-0.2385,0.4074
207.36,0.1000,0.4448,-0.1326,0.4117,0.1000,0.4448,-0.1326,0.4117
207.57,0.1858,0.4768,-0.0030,0.4327,0.1858,0.4768,-0.0030,0.4327
208.25,0.1533,0.4157,0.1626,0.4370,0.1533,0.4157,0.1626,0.4370
209.27,0.1792,0.4226,0.1869,0.4316,0.1792,0.4226,0.1869,0.4316
210.46,0.1949,0.4253,0.2324,0.4831,0.1949,0.4253,0.2324,0.4831
211.55,0.2213,0.4177,0.2868,0.5567,0.2213,0.4177,0.2868,0.5567
217.85,0.4134,0.7344,0.3400,0.6513,0.4134,0.7344,0.3400,0.6513
217.95,0.4251,0.7837,0.3942,0.7675,0.4251,0.7837,0.3942,0.7675
218.25,0.4451,0.8954,0.4449,0.8802,0.4451,0.8954,0.4449,0.8802
218.55,0.4658,1.0061,0.4644,0.9895,0.4658,1.0061,0.4644,0.9895
219.80,0.4751,0.9811,0.4837,1.0752,0.4751,0.9811,0.4837,1.0752
219.95,0.5109,1.2810,0.5003,1.1579,0.5109,1.2810,0.5003,1.1579
220.68,0.5218,1.2122,0.5143,1.2114,0.5218,1.2122,0.5143,1.2114
221.34,0.5279,1.3092,0.5366,1.2902,0.5279,1.3092,0.5366,1.2902
222.67,0.5357,1.2735,0.5514,1.3441,0.5357,1.2735,0.5514,1.3441
225.25,0.5869,1.3750,0.5701,1.4040,0.5869,1.3750,0.5701,1.4040
225.35,0.5846,1.5509,0.5883,1.4437,0.5846,1.5509,0.5883,1.4437
226.35,0.6154,1.5113,0.6129,1.4843,0.6154,1.5113,0.6129,1.4843
227.50,0.6189,1.5078,0.6161,1.5181,0.6189,1.5078,0.6161,1.5181
228.55,0.6589,1.4767,0.6225,1.5153,0.6589,1.4767,0.6225,1.5153
228.95,0.6029,1.5436,0.6236,1.5202,0.6029,1.5436,0.6236,1.5202
229.98,0.6163,1.5372,0.6268,1.5249,0.6163,1.5372,0.6268,1.5249
231.05,0.6208,1.5354,0.6261,1.5352,0.6208,1.5354,0.6261,1.5352
232.34,0.6353,1.5313,0.6164,1.5314,0.6353,1.5313,0.6164,1.5314
233.39,0.6551,1.5285,0.6068,1.5300,0.6551,1.5285,0.6068,1.5300
235.47,0.5544,1.5244,0.6041,1.5346,0.5544,1.5244,0.6041,1.5346
236.48,0.5682,1.5303,0.6010,1.5429,0.5682,1.5303,0.6010,1.5429
237.56,0.6076,1.5585,0.5425,1.5190,0.6076,1.5585,0.5425,1.5190
238.65,0.6198,1.5726,0.4449,1.4576,0.6198,1.5726,0.4449,1.4576
239.35,0.3625,1.4094,0.3469,1.4000,0.3625,1.4094,0.3469,1.4000
239.57,0.0667,1.2172,0.2423,1.3414,0.0667,1.2172,0.2423,1.3414
240.68,0.0781,1.2424,0.1355,1.2825,0.0781,1.2424,0.1355,1.2825
241.75,0.0843,1.2656,0.0622,1.2239,0.0843,1.2656,0.0622,1.2239
242.78,0.0860,1.2782,0.0114,1.1386,0.0860,1.2782,0.0114,1.1386
243.85,-0.0042,1.1160,-0.0443,1.0623,-0.0042,1.1160,-0.0443,1.0623
244.05,-0.1870,0.7909,-0.1031,0.9875,-0.1870,0.7909,-0.1031,0.9875
244.98,-0.2008,0.8608,-0.1858,0.8498,-0.2008,0.8608,-0.1858,0.8498
246.04,-0.2096,0.8915,-0.2466,0.7118,-0.2096,0.8915,-0.2466,0.7118
248.06,-0.3275,0.5899,-0.2822,0.6490,-0.3275,0.5899,-0.2822,0.6490
248.27,-0.3082,0.4261,-0.3027,0.5970,-0.3082,0.4261,-0.3027,0.5970
249.31,-0.3647,0.4767,-0.3252,0.5482,-0.3647,0.4767,-0.3252,0.5482
256.46,-0.3036,0.6010,-0.3299,0.5557,-0.3036,0.6010,-0.3299,0.5557
256.55,-0.3217,0.6476,-0.3457,0.5876,-0.3217,0.6476,-0.3457,0.5876
257.56,-0.3511,0.6271,-0.3525,0.5976,-0.3511,0.6271,-0.3525,0.5976
257.66,-0.3873,0.5858,-0.3061,0.6842,-0.3873,0.5858,-0.3061,0.6842
258.55,-0.3987,0.5268,-0.2624,0.7491,-0.3987,0.5268,-0.2624,0.7491
258.95,-0.0719,1.0339,-0.1986,0.8348,-0.0719,1.0339,-0.1986,0.8348
259.56,-0.1032,0.9720,-0.1327,0.9187,-0.1032,0.9720,-0.1327,0.9187
259.75,-0.0317,1.0555,-0.0632,1.0019,-0.0317,1.0555,-0.0632,1.0019
260.69,-0.0581,1.0051,0.0388,1.0795,-0.0581,1.0051,0.0388,1.0795
261.25,-0.0509,0.9431,0.1509,1.1807,-0.0509,0.9431,0.1509,1.1807
269.35,0.4379,1.4217,0.2315,1.2717,0.4379,1.4217,0.2315,1.2717
270.09,0.4576,1.4780,0.3213,1.3735,0.4576,1.4780,0.3213,1.3735
273.85,0.3711,1.5104,0.4115,1.4883,0.3711,1.5104,0.4115,1.4883
274.96,0.3907,1.5142,0.4066,1.5088,0.3907,1.5142,0.4066,1.5088
275.98,0.4001,1.5174,0.3670,1.4842,0.4001,1.5174,0.3670,1.4842
277.25,0.4134,1.5239,0.3122,1.4280,0.4134,1.5239,0.3122,1.4280
277.95,0.2598,1.3550,0.2465,1.3680,0.2598,1.3550,0.2465,1.3680
278.25,0.0970,1.2294,0.1808,1.3111,0.0970,1.2294,0.1808,1.3111
279.28,0.0624,1.2143,0.0332,1.1007,0.0624,1.2143,0.0332,1.1007
280.43,0.0711,1.2330,-0.0906,0.9099,0.0711,1.2330,-0.0906,0.9099
286.95,-0.3243,0.4716,-0.1912,0.7520,-0.3243,0.4716,-0.1912,0.7520
287.05,-0.3592,0.4011,-0.2905,0.5973,-0.3592,0.4011,-0.2905,0.5973
287.55,-0.4061,0.4403,-0.3917,0.4313,-0.4061,0.4403,-0.3917,0.4313
288.56,-0.4340,0.4407,-0.4085,0.4013,-0.4340,0.4407,-0.4085,0.4013
289.81,-0.4350,0.4028,-0.4133,0.3769,-0.4350,0.4028,-0.4133,0.3769
290.55,-0.4084,0.3220,-0.4037,0.3357,-0.4084,0.3220,-0.4037,0.3357
290.95,-0.3832,0.2786,-0.3911,0.2943,-0.3832,0.2786,-0.3911,0.2943
291.55,-0.3580,0.2345,-0.3858,0.2605,-0.3580,0.2345,-0.3858,0.2605
292.66,-0.3707,0.2335,-0.4339,0.2321,-0.3707,0.2335,-0.4339,0.2321
293.73,-0.4087,0.2338,-0.4882,0.2120,-0.4087,0.2338,-0.4882,0.2120
297.15,-0.6489,0.1799,-0.5351,0.2036,-0.6489,0.1799,-0.5351,0.2036
298.15,-0.6546,0.1782,-0.5577,0.2009,-0.6546,0.1782,-0.5577,0.2009
298.25,-0.5924,0.1926,-0.5508,0.2038,-0.5924,0.1926,-0.5508,0.2038
298.55,-0.4839,0.2200,-0.4967,0.2164,-0.4839,0.2200,-0.4967,0.2164
298.96,-0.3743,0.2484,-0.4543,0.2222,-0.3743,0.2484,-0.4543,0.2222
300.09,-0.3782,0.2427,-0.3403,0.3685,-0.3782,0.2427,-0.3403,0.3685
300.58,-0.4426,0.2074,-0.2372,0.5112,-0.4426,0.2074,-0.2372,0.5112
308.15,-0.0227,0.9240,-0.1478,0.6706,-0.0227,0.9240,-0.1478,0.6706
308.38,0.0320,0.9337,-0.0488,0.8524,0.0320,0.9337,-0.0488,0.8524
308.55,0.0723,1.0453,0.0723,1.0625,0.0723,1.0453,0.0723,1.0625
308.95,0.1168,1.1515,0.1152,1.1396,0.1168,1.1515,0.1152,1.1396
309.59,0.1631,1.2580,0.1507,1.2171,0.1631,1.2580,0.1507,1.2171
309.78,0.1915,1.3095,0.1797,1.2953,0.1915,1.3095,0.1797,1.2953
310.85,0.2097,1.3212,0.2015,1.3753,0.2097,1.3212,0.2015,1.3753
310.96,0.2173,1.4363,0.2181,1.4368,0.2173,1.4363,0.2181,1.4368
311.84,0.2257,1.5517,0.2373,1.5062,0.2257,1.5517,0.2373,1.5062
312.95,0.2463,1.5652,0.2546,1.5719,0.2463,1.5652,0.2546,1.5719
314.45,0.2873,1.6566,0.2587,1.6402,0.2873,1.6566,0.2587,1.6402
315.48,0.2961,1.6498,0.2667,1.6827,0.2961,1.6498,0.2667,1.6827
315.66,0.2380,1.7776,0.2734,1.7220,0.2380,1.7776,0.2734,1.7220
316.83,0.2656,1.7645,0.2750,1.7430,0.2656,1.7645,0.2750,1.7430
317.85,0.2802,1.7618,0.2768,1.7656,0.2802,1.7618,0.2768,1.7656
318.85,0.2952,1.7615,0.2941,1.7638,0.2952,1.7615,0.2941,1.7638
319.93,0.3052,1.7627,0.2673,1.6566,0.3052,1.7627,0.2673,1.6566
320.95,0.3242,1.7684,0.2430,1.5548,0.3242,1.7684,0.2430,1.5548
322.36,0.1315,1.2283,0.2175,1.4554,0.1315,1.2283,0.2175,1.4554
323.47,0.1589,1.2528,0.1914,1.3585,0.1589,1.2528,0.1914,1.3585
324.53,0.1678,1.2649,0.0420,1.1817,0.1678,1.2649,0.0420,1.1817
325.95,0.1746,1.2782,-0.0670,1.1227,0.1746,1.2782,-0.0670,1.1227
326.57,-0.4229,0.8843,-0.1805,1.0702,-0.4229,0.8843,-0.1805,1.0702
326.95,-0.4133,0.9335,-0.2963,1.0224,-0.4133,0.9335,-0.2963,1.0224
327.55,-0.4086,0.9901,-0.4259,0.9434,-0.4086,0.9901,-0.4259,0.9434
328.65,-0.4114,1.0260,-0.4568,0.8901,-0.4114,1.0260,-0.4568,0.8901
328.95,-0.4735,0.8833,-0.4943,0.8409,-0.4735,0.8833,-0.4943,0.8409
329.25,-0.5770,0.6174,-0.5392,0.7936,-0.5770,0.6174,-0.5392,0.7936
330.16,-0.6011,0.6876,-0.5853,0.7294,-0.6011,0.6876,-0.5853,0.7294
330.65,-0.6332,0.7540,-0.6202,0.6757,-0.6332,0.7540,-0.6202,0.6757
330.95,-0.6419,0.7047,-0.6356,0.6571,-0.6419,0.7047,-0.6356,0.6571
331.56,-0.6477,0.6150,-0.6466,0.6202,-0.6477,0.6150,-0.6466,0.6202
331.65,-0.6544,0.5245,-0.6584,0.5596,-0.6544,0.5245,-0.6584,0.5596
332.65,-0.6559,0.5031,-0.6801,0.5175,-0.6559,0.5031,-0.6801,0.5175
332.75,-0.6921,0.4507,-0.7068,0.4972,-0.6921,0.4507,-0.7068,0.4972
333.45,-0.7503,0.4941,-0.7597,0.4796,-0.7503,0.4941,-0.7597,0.4796
334.63,-0.7816,0.5134,-0.8042,0.4536,-0.7816,0.5134,-0.8042,0.4536
337.25,-0.9189,0.4367,-0.8289,0.4446,-0.9189,0.4367,-0.8289,0.4446
337.45,-0.8779,0.3731,-0.8333,0.4333,-0.8779,0.3731,-0.8333,0.4333
337.55,-0.8157,0.4055,-0.8227,0.4244,-0.8157,0.4055,-0.8227,0.4244
337.95,-0.7725,0.4379,-0.7757,0.4367,-0.7725,0.4379,-0.7757,0.4367
338.25,-0.7285,0.4687,-0.7436,0.4607,-0.7285,0.4687,-0.7436,0.4607
338.65,-0.6840,0.4983,-0.6130,0.5716,-0.6840,0.4983,-0.6130,0.5716
339.84,-0.7176,0.4933,-0.4973,0.6690,-0.7176,0.4933,-0.4973,0.6690
346.25,-0.1623,0.9597,-0.3942,0.7537,-0.1623,0.9597,-0.3942,0.7537
347.26,-0.1939,0.9249,-0.3004,0.8316,-0.1939,0.9249,-0.3004,0.8316
348.32,-0.2131,0.8924,-0.1430,0.9646,-0.2131,0.8924,-0.1430,0.9646
349.38,-0.2151,0.8878,-0.0989,0.9972,-0.2151,0.8878,-0.0989,0.9972
351.05,0.0694,1.1583,-0.0039,1.1069,0.0694,1.1583,-0.0039,1.1069
352.07,0.0583,1.1225,0.1005,1.2708,0.0583,1.1225,0.1005,1.2708
356.65,0.2808,1.4737,0.2085,1.4575,0.2808,1.4737,0.2085,1.4575
356.95,0.3092,1.7116,0.2659,1.5841,0.3092,1.7116,0.2659,1.5841
357.40,0.3245,1.8213,0.3294,1.7210,0.3245,1.8213,0.3294,1.7210
358.45,0.3566,1.7913,0.3501,1.8009,0.3566,1.7913,0.3501,1.8009
359.52,0.3757,1.8071,0.3595,1.8474,0.3757,1.8071,0.3595,1.8474
359.68,0.3847,1.8733,0.3706,1.8709,0.3847,1.8733,0.3706,1.8709
364.55,0.3558,1.9437,0.3784,1.9003,0.3558,1.9437,0.3784,1.9003
365.65,0.3803,1.9388,0.3782,1.9043,0.3803,1.9388,0.3782,1.9043
366.75,0.3953,1.9384,0.3691,1.8595,0.3953,1.9384,0.3691,1.8595
367.55,0.3750,1.8271,0.3759,1.7994,0.3750,1.8271,0.3759,1.7994
367.95,0.3392,1.6492,0.3799,1.7412,0.3392,1.6492,0.3799,1.7412
368.58,0.3895,1.6435,0.2776,1.6429,0.3895,1.6435,0.2776,1.6429
369.58,0.4004,1.6478,0.1747,1.5795,0.4004,1.6478,0.1747,1.5795
376.05,-0.1163,1.4468,0.1087,1.5103,-0.1163,1.4468,0.1087,1.5103
376.25,-0.1393,1.5102,0.0514,1.4471,-0.1393,1.5102,0.0514,1.4471
376.55,0.0091,1.3032,-0.0074,1.3892,0.0091,1.3032,-0.0074,1.3892
377.05,0.1029,1.3275,0.0201,1.4001,0.1029,1.3275,0.0201,1.4001
378.08,0.1064,1.3583,0.0478,1.4022,0.1064,1.3583,0.0478,1.4022
378.43,0.0211,1.5014,0.0315,1.4549,0.0211,1.5014,0.0315,1.4549
379.80,-0.0003,1.5207,0.1306,1.5065,-0.0003,1.5207,0.1306,1.5065
