elapsed_s,frontier_x_m,frontier_y_m
10.91,-1.6946,0.1406
10.91,-1.0446,-0.7594
10.91,-0.5446,-0.7094
10.91,-1.1446,-0.2094
13.01,-1.6946,0.1406
15.01,-1.6946,0.1406
16.66,-1.6946,0.1406
18.20,-1.6946,0.1406
20.24,-1.6946,0.1406
21.29,-1.6946,0.1406
23.38,-1.6946,0.1406
25.47,-1.6946,0.1406
26.58,-1.6946,0.1406
28.75,-1.6946,0.1406
31.53,-2.1946,0.7906
31.53,-1.5446,0.8406
33.47,-2.1946,0.7906
33.47,-1.5446,0.8406
34.73,-2.1946,0.7906
34.73,-1.5446,0.8406
36.62,-2.1946,0.7906
36.62,-1.5446,0.8406
39.15,-2.1946,0.7906
39.15,-1.5446,0.8406
41.74,-2.1946,0.7906
41.74,-1.5446,0.8406
43.62,-2.1946,0.7906
43.62,-1.5446,0.8406
