elapsed_s,area_m2,percent_known,known_cells,total_cells
10.94,4.733,85.16,1893,2223
12.54,4.733,85.16,1893,2223
13.58,4.733,85.16,1893,2223
14.49,4.733,85.16,1893,2223
15.59,4.733,85.16,1893,2223
16.13,4.733,85.16,1893,2223
16.91,4.733,85.16,1893,2223
17.93,4.733,85.16,1893,2223
18.92,4.733,85.16,1893,2223
19.91,4.733,85.16,1893,2223
20.91,4.733,85.16,1893,2223
21.90,4.733,85.16,1893,2223
22.91,4.733,85.16,1893,2223
23.93,4.733,85.16,1893,2223
24.94,4.733,85.16,1893,2223
25.93,4.733,85.16,1893,2223
26.93,4.733,85.16,1893,2223
27.93,4.733,85.16,1893,2223
28.90,5.465,94.22,2186,2320
29.91,5.465,94.22,2186,2320
30.93,5.465,94.22,2186,2320
31.92,5.465,94.22,2186,2320
32.94,5.465,94.22,2186,2320
33.92,5.465,94.22,2186,2320
34.92,5.465,94.22,2186,2320
35.93,5.465,94.22,2186,2320
36.91,5.465,94.22,2186,2320
37.94,5.465,94.22,2186,2320
38.91,5.465,94.22,2186,2320
39.90,5.465,94.22,2186,2320
40.96,5.465,94.22,2186,2320
41.94,5.465,94.22,2186,2320
42.99,5.465,94.22,2186,2320
44.24,5.565,94.32,2226,2360
