status,start_datetime,completion_datetime,elapsed_s,coverage_pct,goals_reached,path_points,nav_goals,frontier_points,final_map_x_m,final_map_y_m,final_odom_x_m,final_odom_y_m,final_room_x_m,final_room_y_m
complete,2026-04-10 18:25:40,2026-04-10 18:26:11,31.2,89.32,0,11,1,17,-0.4003,-0.3410,-0.0501,0.2416,0.4003,0.3410
