elapsed_s,frontier_x_m,frontier_y_m
4.07,-1.0354,-0.8056
4.07,-0.6854,-0.8556
4.07,0.2146,-0.7556
4.07,0.4146,0.0944
4.07,-1.0354,0.6944
4.07,0.3646,0.6444
4.07,-2.1854,0.7444
6.91,-1.0354,-0.8056
6.91,-0.6854,-0.8556
6.91,0.2146,-0.7556
6.91,0.4146,0.0944
6.91,-1.0354,0.6944
6.91,0.3646,0.6444
6.91,-2.1854,0.7444
9.08,-1.0354,-0.8056
9.08,-0.6854,-0.8556
9.08,0.2146,-0.7556
9.08,0.4146,0.0944
9.08,-1.0354,0.6944
9.08,0.3646,0.6444
9.08,-2.1854,0.7444
10.50,-1.0354,-0.8056
10.50,-0.6854,-0.8556
10.50,0.2146,-0.7556
10.50,0.4146,0.0944
10.50,-1.0354,0.6944
10.50,0.3646,0.6444
10.50,-2.1854,0.7444
12.19,-1.0354,-0.8056
12.19,-0.6854,-0.8556
12.19,0.2146,-0.7556
12.19,0.4146,0.0944
12.19,-1.0354,0.6944
12.19,0.3646,0.6444
12.19,-2.1854,0.7444
13.39,-1.0354,-0.8056
13.39,-0.6854,-0.8556
13.39,0.2146,-0.7556
13.39,0.4146,0.0944
13.39,-1.0354,0.6944
13.39,0.3646,0.6444
13.39,-2.1854,0.7444
15.41,-1.0354,-0.8056
15.41,-0.6854,-0.8556
15.41,0.2146,-0.7556
15.41,0.4146,0.0944
15.41,-1.0354,0.6944
15.41,0.3646,0.6444
15.41,-2.1854,0.7444
16.45,-1.0354,-0.8056
16.45,-0.6854,-0.8556
16.45,0.2146,-0.7556
16.45,0.4146,0.0944
16.45,-1.0354,0.6944
16.45,0.3646,0.6444
16.45,-2.1854,0.7444
18.26,-1.0354,-0.8056
18.26,-0.6854,-0.8556
18.26,0.2146,-0.7556
18.26,0.4146,0.0944
18.26,-1.0354,0.6944
18.26,0.3646,0.6444
18.26,-2.1854,0.7444
19.81,-1.0354,-0.8056
19.81,-0.6854,-0.8556
19.81,0.2146,-0.7556
19.81,0.4146,0.0944
19.81,-1.0354,0.6944
19.81,0.3646,0.6444
19.81,-2.1854,0.7444
21.97,-1.0354,-0.8056
21.97,-0.6854,-0.8556
21.97,0.2146,-0.7556
21.97,0.4146,0.0944
21.97,-1.0354,0.6944
21.97,0.3646,0.6444
21.97,-2.1854,0.7444
23.19,-1.0354,-0.8056
23.19,-0.6854,-0.8556
23.19,0.2146,-0.7556
23.19,0.4146,0.0944
23.19,-1.0354,0.6944
23.19,0.3646,0.6444
23.19,-2.1854,0.7444
25.93,-1.8379,-0.7062
25.93,0.5121,0.1938
25.93,-2.1879,0.7438
26.98,-2.0397,-0.8562
