elapsed_s,frontier_x_m,frontier_y_m
1.94,0.1792,-0.6341
1.94,-0.7708,-0.6841
1.94,0.0792,-0.7841
1.94,-1.8208,-0.4341
1.94,-2.1208,0.8659
1.94,0.2792,0.8659
4.21,0.1792,-0.6341
4.21,-0.7708,-0.6841
4.21,0.0792,-0.7841
4.21,-1.8208,-0.4341
4.21,-2.1208,0.8659
4.21,0.2792,0.8659
6.53,0.1792,-0.6341
6.53,-0.7708,-0.6841
6.53,0.0792,-0.7841
6.53,-1.8208,-0.4341
6.53,-2.1208,0.8659
6.53,0.2792,0.8659
11.18,0.1792,-0.6341
11.18,-0.7708,-0.6841
11.18,0.0792,-0.7841
11.18,-1.8208,-0.4341
11.18,-2.1208,0.8659
11.18,0.2792,0.8659
13.20,0.1792,-0.6341
13.20,-0.7708,-0.6841
13.20,0.0792,-0.7841
13.20,-1.8208,-0.4341
13.20,-2.1208,0.8659
13.20,0.2792,0.8659
14.89,0.1792,-0.6341
14.89,-0.7708,-0.6841
14.89,0.0792,-0.7841
14.89,-1.8208,-0.4341
14.89,-2.1208,0.8659
14.89,0.2792,0.8659
16.77,0.1792,-0.6341
16.77,-0.7708,-0.6841
16.77,0.0792,-0.7841
16.77,-1.8208,-0.4341
16.77,-2.1208,0.8659
16.77,0.2792,0.8659
18.71,0.1792,-0.6341
18.71,-0.7708,-0.6841
18.71,0.0792,-0.7841
18.71,-1.8208,-0.4341
18.71,-2.1208,0.8659
18.71,0.2792,0.8659
20.77,0.1792,-0.6341
20.77,-0.7708,-0.6841
20.77,0.0792,-0.7841
20.77,-1.8208,-0.4341
20.77,-2.1208,0.8659
20.77,0.2792,0.8659
22.67,0.2242,-0.6841
22.67,-0.4258,-0.6341
22.67,-0.2758,-0.7341
22.67,0.0742,-0.7841
22.67,-1.6758,-0.7341
22.67,-1.7758,-0.1841
24.77,-0.4007,-0.6978
24.77,-1.8507,-0.0978
24.77,-1.8007,0.3022
27.88,-0.4007,-0.6978
