elapsed_s,x_m,y_m
6.07,0.0000,0.0000
22.27,-0.0902,-0.1915
23.27,-0.2290,-0.3453
23.67,-0.2911,-0.1412
25.09,-0.1801,0.0315
25.27,0.0322,0.0909
27.28,-0.1680,0.0460
30.87,0.4160,0.0827
