elapsed_s,goal_x_m,goal_y_m,frontier_x_m,frontier_y_m
26.07,-1.3115,0.9067,-1.0647,0.7361
48.81,0.0499,-0.9135,0.0353,-0.6139
66.56,-2.0099,0.4397,-1.7147,0.3861
