elapsed_s,area_m2,percent_known,known_cells,total_cells
8.03,4.835,87.00,1934,2223
9.22,4.835,87.00,1934,2223
10.23,4.835,87.00,1934,2223
11.14,4.835,87.00,1934,2223
11.71,4.835,87.00,1934,2223
12.67,4.835,87.00,1934,2223
13.35,4.835,87.00,1934,2223
14.25,4.835,87.00,1934,2223
15.26,4.835,87.00,1934,2223
16.27,4.835,87.00,1934,2223
17.25,4.835,87.00,1934,2223
18.25,4.835,87.00,1934,2223
19.26,4.835,87.00,1934,2223
20.27,4.835,87.00,1934,2223
21.27,4.835,87.00,1934,2223
22.26,4.835,87.00,1934,2223
23.28,4.835,87.00,1934,2223
24.52,5.778,94.06,2311,2457
25.28,5.778,94.06,2311,2457
26.25,5.778,94.06,2311,2457
27.25,5.778,94.06,2311,2457
28.33,5.778,94.06,2311,2457
29.25,5.778,94.06,2311,2457
30.30,5.803,94.46,2321,2457
31.27,5.803,94.46,2321,2457
32.34,5.898,94.51,2359,2496
33.29,5.898,94.51,2359,2496
34.27,5.898,94.51,2359,2496
35.25,5.898,94.51,2359,2496
36.25,5.898,94.51,2359,2496
37.25,5.898,94.51,2359,2496
38.29,5.898,94.51,2359,2496
39.28,5.898,94.51,2359,2496
40.26,5.898,94.51,2359,2496
41.28,5.898,94.51,2359,2496
42.25,5.898,94.51,2359,2496
43.74,6.155,80.59,2462,3055
44.26,6.155,80.59,2462,3055
45.25,6.155,80.59,2462,3055
46.32,6.155,80.59,2462,3055
