elapsed_s,area_m2,percent_known,known_cells,total_cells
1.45,4.050,73.50,1620,2204
1.49,4.050,73.50,1620,2204
4.18,4.050,73.50,1620,2204
5.59,4.050,73.50,1620,2204
7.49,4.050,73.50,1620,2204
9.49,4.050,73.50,1620,2204
11.49,5.350,97.10,2140,2204
13.49,5.350,97.10,2140,2204
15.49,5.350,97.10,2140,2204
17.50,5.448,96.33,2179,2262
19.49,5.500,95.61,2200,2301
21.49,5.500,95.61,2200,2301
23.51,5.500,95.61,2200,2301
25.50,5.505,95.70,2202,2301
27.49,5.505,95.70,2202,2301
29.93,5.573,94.45,2229,2360
31.54,5.573,94.45,2229,2360
33.84,5.573,94.45,2229,2360
35.49,5.573,94.45,2229,2360
37.49,5.675,93.84,2270,2419
39.49,5.675,93.84,2270,2419
41.51,5.675,93.84,2270,2419
43.50,5.690,94.09,2276,2419
45.54,5.690,94.09,2276,2419
47.49,5.690,94.09,2276,2419
