elapsed_s,area_m2,percent_known,known_cells,total_cells
0.55,4.680,45.06,1872,4154
2.55,4.680,45.06,1872,4154
4.53,4.680,45.06,1872,4154
7.54,4.680,45.06,1872,4154
8.61,4.680,45.06,1872,4154
10.93,4.680,45.06,1872,4154
12.37,4.680,45.06,1872,4154
14.20,4.680,45.06,1872,4154
16.38,4.680,45.06,1872,4154
17.84,4.680,45.06,1872,4154
19.84,4.680,45.06,1872,4154
21.85,4.680,45.06,1872,4154
23.83,4.680,45.06,1872,4154
25.92,4.680,45.06,1872,4154
27.84,4.680,45.06,1872,4154
29.87,4.680,45.06,1872,4154
31.86,4.680,45.06,1872,4154
33.84,4.680,45.06,1872,4154
35.85,4.680,45.06,1872,4154
38.29,5.158,49.66,2063,4154
40.52,5.868,52.30,2347,4488
42.19,6.268,36.87,2507,6800
44.36,6.365,27.33,2546,9316
45.91,6.463,27.75,2585,9316
48.44,6.525,28.02,2610,9316
50.19,6.558,27.95,2623,9384
52.16,6.563,27.97,2625,9384
54.16,6.573,28.02,2629,9384
56.71,6.573,28.02,2629,9384
58.29,6.578,28.04,2631,9384
60.55,6.578,28.04,2631,9384
61.90,6.578,28.04,2631,9384
64.06,6.580,28.05,2632,9384
66.64,6.580,28.05,2632,9384
68.08,6.580,28.05,2632,9384
70.20,6.583,28.06,2633,9384
71.89,6.588,27.88,2635,9452
74.08,6.588,27.88,2635,9452
76.76,6.588,27.88,2635,9452
78.11,6.588,27.88,2635,9452
79.89,6.588,27.88,2635,9452
81.84,6.588,27.88,2635,9452
83.90,6.588,27.88,2635,9452
85.88,6.588,27.88,2635,9452
88.08,6.588,27.88,2635,9452
89.89,6.588,27.88,2635,9452
91.88,6.588,27.88,2635,9452
93.89,6.588,27.88,2635,9452
95.98,6.588,27.88,2635,9452
97.87,6.588,27.88,2635,9452
99.91,6.588,27.88,2635,9452
101.87,6.588,27.88,2635,9452
103.98,6.588,27.88,2635,9452
