elapsed_s,area_m2,percent_known,known_cells,total_cells
2.59,4.298,74.71,1719,2301
4.21,4.298,74.71,1719,2301
6.19,4.298,74.71,1719,2301
8.00,4.298,74.71,1719,2301
10.44,4.298,74.71,1719,2301
11.99,4.298,74.71,1719,2301
13.75,4.298,74.71,1719,2301
15.70,4.298,74.71,1719,2301
17.23,4.298,74.71,1719,2301
19.28,4.298,74.71,1719,2301
21.24,4.298,74.71,1719,2301
23.26,4.520,78.57,1808,2301
25.23,4.520,78.57,1808,2301
27.23,4.585,79.70,1834,2301
29.23,4.640,80.66,1856,2301
31.23,4.640,80.66,1856,2301
33.23,4.680,81.36,1872,2301
35.23,4.680,81.36,1872,2301
37.23,4.680,81.36,1872,2301
39.23,4.703,81.75,1881,2301
41.23,4.718,82.01,1887,2301
43.23,4.718,82.01,1887,2301
45.23,4.760,82.75,1904,2301
47.23,4.760,82.75,1904,2301
49.23,4.760,82.75,1904,2301
51.23,4.793,83.31,1917,2301
53.25,4.795,83.36,1918,2301
55.25,4.795,83.36,1918,2301
57.24,4.795,83.36,1914,2301
59.24,4.795,83.36,1916,2301
61.23,4.798,83.40,1919,2301
63.23,4.798,83.40,1919,2301
65.24,4.798,83.40,1919,2301
67.24,4.798,83.40,1919,2301
69.23,4.803,83.49,1921,2301
71.24,4.803,83.49,1921,2301
73.24,4.868,83.21,1947,2340
75.24,4.868,83.21,1947,2340
77.24,4.873,83.29,1949,2340
79.23,4.875,83.33,1950,2340
81.25,4.880,83.42,1952,2340
83.25,4.880,83.42,1952,2340
