elapsed_s,frontier_x_m,frontier_y_m
7.69,0.5029,-0.6902
7.69,-1.4471,-0.5902
7.69,0.4029,0.7598
7.69,-0.5471,0.7598
7.69,0.0529,0.8598
7.69,0.2029,0.8598
8.95,0.5029,-0.6902
8.95,-1.4471,-0.5902
8.95,0.4029,0.7598
8.95,-0.5471,0.7598
8.95,0.0529,0.8598
8.95,0.2029,0.8598
12.00,0.5029,-0.6902
12.00,-1.4471,-0.5902
12.00,0.4029,0.7598
12.00,-0.5471,0.7598
12.00,0.0529,0.8598
12.00,0.2029,0.8598
13.43,0.5029,-0.6902
13.43,-1.4471,-0.5902
13.43,0.4029,0.7598
13.43,-0.5471,0.7598
13.43,0.0529,0.8598
13.43,0.2029,0.8598
15.39,0.5029,-0.6902
15.39,-1.4471,-0.5902
15.39,0.4029,0.7598
15.39,-0.5471,0.7598
15.39,0.0529,0.8598
15.39,0.2029,0.8598
17.31,0.5029,-0.6902
17.31,-1.4471,-0.5902
17.31,0.4029,0.7598
17.31,-0.5471,0.7598
17.31,0.0529,0.8598
17.31,0.2029,0.8598
18.44,0.5029,-0.6902
18.44,-1.4471,-0.5902
18.44,0.4029,0.7598
18.44,-0.5471,0.7598
18.44,0.0529,0.8598
18.44,0.2029,0.8598
21.29,0.5029,-0.6902
21.29,-1.4471,-0.5902
21.29,0.4029,0.7598
21.29,-0.5471,0.7598
21.29,0.0529,0.8598
21.29,0.2029,0.8598
23.59,0.5029,-0.6902
23.59,-1.4471,-0.5902
23.59,0.4029,0.7598
23.59,-0.5471,0.7598
23.59,0.0529,0.8598
23.59,0.2029,0.8598
25.45,0.5029,-0.6902
25.45,-1.4471,-0.5902
25.45,0.4029,0.7598
25.45,-0.5471,0.7598
25.45,0.0529,0.8598
25.45,0.2029,0.8598
27.18,0.5029,-0.6902
27.18,-1.4471,-0.5902
27.18,0.4029,0.7598
27.18,-0.5471,0.7598
27.18,0.0529,0.8598
27.18,0.2029,0.8598
28.50,0.5029,-0.6902
28.50,-1.4471,-0.5902
28.50,0.4029,0.7598
28.50,-0.5471,0.7598
28.50,0.0529,0.8598
28.50,0.2029,0.8598
30.73,0.0999,-0.8451
30.73,0.4999,-0.8951
30.73,0.4999,-0.5451
30.73,-1.6001,-0.2951
30.73,-1.6001,0.2549
30.73,-1.7501,0.7549
30.73,-2.0501,0.7549
33.25,0.4824,-0.8951
33.25,0.1324,-0.7951
33.25,-1.6176,-0.2951
33.25,-1.6176,0.2549
34.67,0.4140,-0.8954
34.67,0.1140,-0.6454
34.67,-1.5860,0.2546
