elapsed_s,area_m2,percent_known,known_cells,total_cells
1.40,3.990,39.88,1596,4002
2.43,3.990,39.88,1596,4002
4.39,3.990,39.88,1596,4002
5.96,3.990,39.88,1596,4002
7.95,3.990,39.88,1596,4002
9.95,4.248,42.45,1699,4002
11.94,4.455,44.53,1782,4002
13.95,4.455,44.53,1782,4002
16.12,4.615,46.13,1846,4002
17.95,4.615,46.13,1846,4002
19.95,4.615,46.13,1846,4002
21.98,5.330,49.05,2132,4347
23.95,5.330,49.05,2132,4347
26.75,5.570,50.52,2228,4410
28.25,5.653,50.47,2261,4480
30.37,5.695,50.85,2278,4480
31.95,5.695,50.85,2278,4480
33.95,5.695,50.85,2278,4480
35.96,5.710,50.98,2284,4480
37.95,5.710,50.98,2284,4480
39.96,5.723,51.09,2289,4480
