elapsed_s,x_rel_m,y_rel_m,x_explored_m,y_explored_m
18.85,0.0000,0.0000,0.0000,0.0000
21.64,-0.0038,-0.0002,-0.0038,-0.0002
22.65,-0.0187,-0.0011,-0.0187,-0.0011
23.66,-0.0337,-0.0022,-0.0337,-0.0022
24.69,-0.0495,-0.0061,-0.0495,-0.0061
25.75,-0.0631,-0.0139,-0.0631,-0.0139
26.86,-0.0745,-0.0245,-0.0745,-0.0245
27.94,-0.0829,-0.0363,-0.0829,-0.0363
28.96,-0.0886,-0.0502,-0.0886,-0.0502
29.65,0.0355,0.0352,0.0355,0.0352
