elapsed_s,frontier_x_m,frontier_y_m
2.51,-1.8352,-0.4694
2.51,0.1648,-0.7194
2.51,-1.6852,0.6306
2.51,0.2148,1.0806
4.61,-1.8352,-0.4694
4.61,0.1648,-0.7194
4.61,-1.6852,0.6306
4.61,0.2148,1.0806
8.76,-1.8352,-0.4694
8.76,0.1648,-0.7194
8.76,-1.6852,0.6306
8.76,0.2148,1.0806
10.34,-1.8352,-0.4694
10.34,0.1648,-0.7194
10.34,-1.6852,0.6306
10.34,0.2148,1.0806
12.93,-1.8352,-0.4694
12.93,0.1648,-0.7194
12.93,-1.6852,0.6306
12.93,0.2148,1.0806
14.97,-1.8352,-0.4694
14.97,0.1648,-0.7194
14.97,-1.6852,0.6306
14.97,0.2148,1.0806
16.61,-1.8352,-0.4694
16.61,0.1648,-0.7194
16.61,-1.6852,0.6306
16.61,0.2148,1.0806
