elapsed_s,area_m2,percent_known,known_cells,total_cells
1.88,5.480,56.38,2192,3888
3.82,5.480,56.38,2192,3888
6.11,5.480,56.38,2192,3888
8.08,5.480,56.38,2192,3888
10.80,5.480,56.38,2192,3888
19.62,5.480,56.38,2192,3888
22.95,5.480,56.38,2192,3888
23.30,5.480,56.38,2192,3888
25.29,5.480,56.38,2192,3888
27.29,5.480,56.38,2192,3888
29.27,5.480,56.38,2192,3888
31.27,5.480,56.38,2192,3888
33.28,5.480,56.38,2192,3888
35.27,5.480,56.38,2192,3888
37.27,5.480,56.38,2192,3888
39.29,5.480,56.38,2192,3888
41.27,5.480,56.38,2192,3888
43.27,5.480,56.38,2192,3888
45.27,5.480,56.38,2192,3888
47.28,5.480,56.38,2192,3888
49.27,5.480,56.38,2192,3888
51.29,5.480,56.38,2192,3888
53.27,5.480,56.38,2192,3888
55.27,5.480,56.38,2192,3888
58.05,6.418,65.22,2567,3936
59.75,6.558,66.64,2623,3936
61.28,6.558,66.64,2623,3936
65.77,6.558,66.64,2623,3936
67.27,6.558,66.64,2623,3936
69.29,6.558,66.64,2623,3936
71.27,6.558,66.64,2623,3936
73.27,6.558,66.64,2623,3936
75.27,6.558,66.64,2623,3936
77.28,6.558,66.64,2623,3936
79.33,6.558,66.64,2623,3936
81.27,6.558,66.64,2623,3936
83.27,6.558,66.64,2623,3936
85.27,6.558,66.64,2623,3936
87.27,6.558,66.64,2623,3936
89.27,6.558,66.64,2623,3936
91.30,6.558,66.64,2623,3936
93.27,6.558,66.64,2623,3936
95.27,6.558,66.64,2623,3936
97.30,6.558,66.64,2623,3936
99.27,6.558,66.64,2623,3936
101.27,6.558,66.64,2623,3936
103.27,6.558,66.64,2623,3936
105.27,6.558,66.64,2623,3936
107.27,6.558,66.64,2623,3936
109.28,6.558,66.64,2623,3936
111.27,6.558,66.64,2623,3936
