elapsed_s,goal_x_m,goal_y_m,frontier_x_m,frontier_y_m
24.72,-0.0366,0.9940,-0.0366,0.9940
48.25,-1.0881,-0.1238,-1.4366,-0.1560
63.95,-0.7925,0.4940,-0.7925,0.4940
87.49,-0.7925,0.4940,-0.7925,0.4940
129.57,-1.4484,-0.3420,-1.7925,-0.4060
169.26,-0.0687,3.6553,-0.0547,4.0050
182.05,-0.7404,4.5110,-0.8047,4.8550
194.59,0.3025,1.4555,0.3953,1.7930
