elapsed_s,area_m2,percent_known,known_cells,total_cells
0.52,3.818,53.47,1527,2856
1.34,3.818,53.47,1527,2856
3.67,3.818,53.47,1527,2856
5.53,3.818,53.47,1527,2856
7.27,3.818,53.47,1527,2856
9.19,3.818,53.47,1527,2856
21.08,3.818,53.47,1527,2856
24.31,3.818,53.47,1527,2856
27.41,3.818,53.47,1527,2856
30.54,3.818,53.47,1527,2856
33.60,3.818,53.47,1527,2856
36.92,3.818,53.47,1527,2856
39.99,3.818,53.47,1527,2856
43.11,3.818,53.47,1527,2856
47.75,3.818,53.47,1527,2856
50.92,3.818,53.47,1527,2856
53.99,3.818,53.47,1527,2856
57.15,3.818,53.47,1527,2856
60.34,3.818,53.47,1527,2856
63.50,3.818,53.47,1527,2856
66.58,3.818,53.47,1527,2856
71.30,3.818,53.47,1527,2856
74.98,4.095,56.35,1638,2907
78.10,4.095,56.35,1638,2907
81.21,4.095,56.35,1638,2907
84.34,4.095,56.35,1638,2907
87.41,4.095,56.35,1638,2907
90.54,4.095,56.35,1638,2907
95.25,4.095,56.35,1638,2907
98.51,4.095,56.35,1638,2907
101.63,4.095,56.35,1638,2907
104.78,4.095,56.35,1638,2907
107.86,4.095,56.35,1638,2907
111.02,4.095,56.35,1638,2907
114.13,4.095,56.35,1638,2907
118.79,4.095,56.35,1638,2907
121.92,4.095,56.35,1638,2907
125.08,4.095,56.35,1638,2907
128.19,4.095,56.35,1638,2907
128.90,4.095,56.35,1638,2907
130.90,4.095,56.35,1638,2907
134.82,4.095,56.35,1638,2907
137.94,4.095,56.35,1638,2907
141.12,4.095,56.35,1638,2907
144.22,4.135,56.90,1654,2907
147.30,4.160,57.24,1664,2907
150.41,4.160,57.24,1664,2907
153.50,4.160,57.24,1664,2907
154.91,4.160,57.24,1664,2907
156.91,4.173,57.41,1669,2907
158.97,4.173,57.41,1669,2907
162.26,4.173,57.41,1669,2907
165.52,4.178,57.48,1671,2907
166.97,4.185,57.59,1674,2907
168.96,4.185,57.59,1674,2907
173.60,4.185,57.59,1674,2907
176.71,4.185,57.59,1674,2907
179.81,4.185,57.59,1674,2907
180.90,4.185,57.59,1674,2907
184.21,4.185,57.59,1674,2907
187.34,4.185,57.59,1674,2907
