elapsed_s,frontier_x_m,frontier_y_m
11.84,-0.5004,-1.7037
11.84,0.0996,-1.0537
11.84,-1.6004,-0.3037
11.84,-1.6504,0.2963
11.84,1.0496,0.5963
11.84,0.3996,-0.6537
11.84,-0.1004,-0.9537
11.84,-0.2504,1.0963
11.84,0.2996,0.9963
11.84,-0.9504,-0.7037
11.84,0.6996,-0.2037
11.84,-0.8504,-2.9537
11.84,-0.4004,-2.6037
11.84,-0.4504,0.9463
11.84,-1.0004,-3.3537
11.84,-0.4504,-2.9537
11.84,-0.5504,-2.7537
11.84,-0.7504,0.6463
11.84,-1.1504,-3.9037
11.84,-1.0504,-3.5537
11.84,-0.7004,-3.3037
11.84,-0.5004,-3.3037
11.84,-0.9504,-3.2037
11.84,-0.6004,-3.0537
11.84,-0.9004,-2.5037
11.84,-0.8504,-2.3537
11.84,0.1496,-2.0537
11.84,-0.1004,-1.8037
11.84,-0.3004,-0.5537
11.84,-0.7504,0.3963
13.43,-0.5004,-1.7037
13.43,0.0996,-1.0537
13.43,-1.6004,-0.3037
13.43,-1.6504,0.2963
13.43,1.0496,0.5963
13.43,0.3996,-0.6537
13.43,-0.1004,-0.9537
13.43,-0.2504,1.0963
13.43,0.2996,0.9963
13.43,-0.9504,-0.7037
13.43,0.6996,-0.2037
13.43,-0.8504,-2.9537
13.43,-0.4004,-2.6037
13.43,-0.4504,0.9463
13.43,-1.0004,-3.3537
13.43,-0.4504,-2.9537
13.43,-0.5504,-2.7537
13.43,-0.7504,0.6463
13.43,-1.1504,-3.9037
13.43,-1.0504,-3.5537
13.43,-0.7004,-3.3037
13.43,-0.5004,-3.3037
13.43,-0.9504,-3.2037
13.43,-0.6004,-3.0537
13.43,-0.9004,-2.5037
13.43,-0.8504,-2.3537
13.43,0.1496,-2.0537
13.43,-0.1004,-1.8037
13.43,-0.3004,-0.5537
13.43,-0.7504,0.3963
16.90,-0.5004,-1.7037
16.90,0.0996,-1.0537
16.90,-1.6004,-0.3037
16.90,-1.6504,0.2963
16.90,1.0496,0.5963
16.90,0.3996,-0.6537
16.90,-0.1004,-0.9537
16.90,-0.2504,1.0963
16.90,0.2996,0.9963
16.90,-0.9504,-0.7037
16.90,0.6996,-0.2037
16.90,-0.8504,-2.9537
16.90,-0.4004,-2.6037
16.90,-0.4504,0.9463
16.90,-1.0004,-3.3537
16.90,-0.4504,-2.9537
16.90,-0.5504,-2.7537
16.90,-0.7504,0.6463
16.90,-1.1504,-3.9037
16.90,-1.0504,-3.5537
16.90,-0.7004,-3.3037
16.90,-0.5004,-3.3037
16.90,-0.9504,-3.2037
16.90,-0.6004,-3.0537
16.90,-0.9004,-2.5037
16.90,-0.8504,-2.3537
16.90,0.1496,-2.0537
16.90,-0.1004,-1.8037
16.90,-0.3004,-0.5537
16.90,-0.7504,0.3963
18.85,-0.5004,-1.7037
18.85,0.0996,-1.0537
18.85,-1.6004,-0.3037
18.85,-1.6504,0.2963
18.85,1.0496,0.5963
18.85,0.3996,-0.6537
18.85,-0.1004,-0.9537
18.85,-0.2504,1.0963
18.85,0.2996,0.9963
18.85,-0.9504,-0.7037
18.85,0.6996,-0.2037
18.85,-0.8504,-2.9537
18.85,-0.4004,-2.6037
18.85,-0.4504,0.9463
18.85,-1.0004,-3.3537
18.85,-0.4504,-2.9537
18.85,-0.5504,-2.7537
18.85,-0.7504,0.6463
18.85,-1.1504,-3.9037
18.85,-1.0504,-3.5537
18.85,-0.7004,-3.3037
18.85,-0.5004,-3.3037
18.85,-0.9504,-3.2037
18.85,-0.6004,-3.0537
18.85,-0.9004,-2.5037
18.85,-0.8504,-2.3537
18.85,0.1496,-2.0537
18.85,-0.1004,-1.8037
18.85,-0.3004,-0.5537
18.85,-0.7504,0.3963
20.13,-0.5004,-1.7037
20.13,0.0996,-1.0537
20.13,-1.6004,-0.3037
20.13,-1.6504,0.2963
20.13,1.0496,0.5963
20.13,0.3996,-0.6537
20.13,-0.1004,-0.9537
20.13,-0.2504,1.0963
20.13,0.2996,0.9963
20.13,-0.9504,-0.7037
20.13,0.6996,-0.2037
20.13,-0.8504,-2.9537
20.13,-0.4004,-2.6037
20.13,-0.4504,0.9463
20.13,-1.0004,-3.3537
20.13,-0.4504,-2.9537
20.13,-0.5504,-2.7537
20.13,-0.7504,0.6463
20.13,-1.1504,-3.9037
20.13,-1.0504,-3.5537
20.13,-0.7004,-3.3037
20.13,-0.5004,-3.3037
20.13,-0.9504,-3.2037
20.13,-0.6004,-3.0537
20.13,-0.9004,-2.5037
20.13,-0.8504,-2.3537
20.13,0.1496,-2.0537
20.13,-0.1004,-1.8037
20.13,-0.3004,-0.5537
20.13,-0.7504,0.3963
23.14,-0.5004,-1.7037
23.14,0.0996,-1.0537
23.14,-1.6004,-0.3037
23.14,-1.6504,0.2963
23.14,1.0496,0.5963
23.14,0.3996,-0.6537
23.14,-0.1004,-0.9537
23.14,-0.2504,1.0963
23.14,0.2996,0.9963
23.14,-0.9504,-0.7037
23.14,0.6996,-0.2037
23.14,-0.8504,-2.9537
23.14,-0.4004,-2.6037
23.14,-0.4504,0.9463
23.14,-1.0004,-3.3537
23.14,-0.4504,-2.9537
23.14,-0.5504,-2.7537
23.14,-0.7504,0.6463
23.14,-1.1504,-3.9037
23.14,-1.0504,-3.5537
23.14,-0.7004,-3.3037
23.14,-0.5004,-3.3037
23.14,-0.9504,-3.2037
23.14,-0.6004,-3.0537
23.14,-0.9004,-2.5037
23.14,-0.8504,-2.3537
23.14,0.1496,-2.0537
23.14,-0.1004,-1.8037
23.14,-0.3004,-0.5537
23.14,-0.7504,0.3963
24.16,-0.5004,-1.7037
24.16,0.0996,-1.0537
24.16,-1.6004,-0.3037
24.16,-1.6504,0.2963
24.16,1.0496,0.5963
24.16,0.3996,-0.6537
24.16,-0.1004,-0.9537
24.16,-0.2504,1.0963
24.16,0.2996,0.9963
24.16,-0.9504,-0.7037
24.16,0.6996,-0.2037
24.16,-0.8504,-2.9537
24.16,-0.4004,-2.6037
24.16,-0.4504,0.9463
24.16,-1.0004,-3.3537
24.16,-0.4504,-2.9537
24.16,-0.5504,-2.7537
24.16,-0.7504,0.6463
24.16,-1.1504,-3.9037
24.16,-1.0504,-3.5537
24.16,-0.7004,-3.3037
24.16,-0.5004,-3.3037
24.16,-0.9504,-3.2037
24.16,-0.6004,-3.0537
24.16,-0.9004,-2.5037
24.16,-0.8504,-2.3537
24.16,0.1496,-2.0537
24.16,-0.1004,-1.8037
24.16,-0.3004,-0.5537
24.16,-0.7504,0.3963
26.23,-0.5004,-1.7037
26.23,0.0996,-1.0537
26.23,-1.6004,-0.3037
26.23,-1.6504,0.2963
26.23,1.0496,0.5963
26.23,0.3996,-0.6537
26.23,-0.1004,-0.9537
26.23,-0.2504,1.0963
26.23,0.2996,0.9963
26.23,-0.9504,-0.7037
26.23,0.6996,-0.2037
26.23,-0.8504,-2.9537
26.23,-0.4004,-2.6037
26.23,-0.4504,0.9463
26.23,-1.0004,-3.3537
26.23,-0.4504,-2.9537
26.23,-0.5504,-2.7537
26.23,-0.7504,0.6463
26.23,-1.1504,-3.9037
26.23,-1.0504,-3.5537
26.23,-0.7004,-3.3037
26.23,-0.5004,-3.3037
26.23,-0.9504,-3.2037
26.23,-0.6004,-3.0537
26.23,-0.9004,-2.5037
26.23,-0.8504,-2.3537
26.23,0.1496,-2.0537
26.23,-0.1004,-1.8037
26.23,-0.3004,-0.5537
26.23,-0.7504,0.3963
29.60,-0.1790,-3.0271
29.60,-0.0790,-2.4271
29.60,-0.5790,-1.9271
29.60,-0.7790,-0.8771
29.60,-1.6290,-0.7271
29.60,-1.5790,0.4229
29.60,1.2210,0.5229
29.60,0.0710,-2.6771
29.60,-1.3790,-0.8771
29.60,0.1210,-1.6771
29.60,1.2210,0.9229
29.60,0.4210,-1.6271
29.60,0.2710,-1.0771
29.60,0.7710,-0.2271
29.60,0.3210,1.0229
29.60,0.5210,-0.6271
29.60,-0.0790,-3.3771
29.60,-0.3290,-2.4271
29.60,-0.7290,-1.1271
29.60,0.5710,-1.0271
29.60,0.1210,-3.2771
29.60,-0.3790,-2.8271
29.60,0.2210,-1.6271
29.60,0.1710,-1.1271
29.60,0.7210,0.9729
29.60,-0.6290,0.9729
29.60,-0.4290,-3.5771
29.60,-0.3790,-3.1771
29.60,0.3210,-2.4271
29.60,0.2710,-2.0271
31.20,-0.1790,-3.2271
31.20,-0.0790,-3.5271
31.20,-0.5290,-2.5271
31.20,0.2710,-2.1271
31.20,0.3710,-1.4771
31.20,-0.6790,-1.3771
31.20,-1.6290,0.4229
31.20,1.3210,0.5229
31.20,0.1210,-3.6271
31.20,0.3210,-3.4271
31.20,-0.5790,-1.7771
31.20,0.2210,-3.6271
31.20,0.6210,-1.0771
31.20,0.7710,-0.2271
31.20,0.3210,1.0229
31.20,0.5710,-0.6271
31.20,-0.3290,-2.4271
31.20,-0.7290,-1.1271
31.20,-0.3790,-2.8271
31.20,-0.4290,-3.5771
31.20,-0.3790,-3.1771
31.20,1.1710,1.0229
31.20,-0.6290,-3.0771
31.20,-0.2290,-2.7271
31.20,-0.0790,-2.1271
31.20,-0.6790,-1.9271
31.20,-0.5790,-1.4271
31.20,-1.7790,-1.0271
31.20,-1.2290,-0.8771
31.20,-2.1790,-0.2271
32.48,-0.2290,-3.5271
32.48,-0.5290,-2.5271
32.48,0.3710,-1.9771
32.48,-0.6790,-1.3771
32.48,-1.6290,0.4229
32.48,1.4210,0.5729
32.48,-0.2290,-2.4771
32.48,0.3710,-2.7771
32.48,-0.5790,-1.7771
32.48,0.5710,-1.0771
32.48,1.0710,0.3729
32.48,0.7710,-0.2271
32.48,0.4210,-3.2771
32.48,0.3210,-1.1271
32.48,0.5710,-0.6271
32.48,0.3210,1.0729
32.48,-0.2790,-4.2771
32.48,-0.3290,-2.4271
32.48,-0.9790,0.9729
32.48,-0.7290,-1.1271
32.48,-0.3790,-2.8271
32.48,-0.4290,-3.5771
32.48,-0.3790,-3.1771
32.48,-1.4790,-1.0771
32.48,1.0210,1.0229
32.48,0.4710,-3.6271
32.48,-0.6290,-3.0771
32.48,-0.6790,-1.9271
32.48,-0.5790,-1.4271
32.48,-1.2290,-0.8771
34.46,-0.2290,-3.5271
34.46,0.3710,-2.2771
34.46,-0.5290,-2.5271
34.46,-0.6790,-1.3771
34.46,-1.6290,0.4229
34.46,-0.2290,-2.4771
34.46,1.4210,0.5729
34.46,-0.5790,-1.7771
34.46,0.4710,-1.6271
34.46,0.5710,-1.0771
34.46,0.4710,-3.3271
34.46,1.0710,0.3729
34.46,0.5210,-0.6271
34.46,0.7710,-0.2271
34.46,0.3210,1.0729
34.46,-0.2790,-4.2771
34.46,-0.3290,-2.4271
34.46,0.3210,-1.1271
34.46,-0.7290,-1.1271
34.46,-0.3790,-2.8271
34.46,-0.4290,-3.5771
34.46,-0.3790,-3.1771
34.46,-1.4790,-1.0771
34.46,-0.9790,1.0229
34.46,1.0210,1.0729
34.46,-0.6290,-3.0771
34.46,-0.6790,-1.9271
34.46,-0.5790,-1.4271
34.46,-1.2290,-0.8771
34.46,-2.1790,-0.2271
37.05,-0.2790,-3.7271
37.05,-0.4790,-2.8271
37.05,0.4710,-3.3271
37.05,-0.6290,-3.0771
37.05,0.3710,-2.2271
37.05,-0.2290,-2.6771
37.05,0.4710,-2.4771
37.05,-0.6790,-1.9271
37.05,-0.5790,-1.7771
37.05,0.4710,-1.6271
37.05,-0.6790,-1.3771
37.05,-0.5790,-1.4271
37.05,-0.7290,-1.1271
37.05,0.3710,-1.2271
37.05,0.5710,-1.0771
37.05,-1.5290,-1.0771
37.05,-1.2290,-0.8771
37.05,0.5210,-0.6271
37.05,0.7710,-0.2271
37.05,-2.1790,-0.2271
37.05,-1.6290,0.4229
37.05,1.0710,0.3729
37.05,1.4210,0.5729
37.05,-1.1790,0.7729
37.05,-0.9290,0.9229
37.05,0.3210,1.0729
37.05,-1.1290,0.9729
37.05,-0.9790,1.0229
37.05,1.0210,1.0729
37.05,-0.4790,1.1729
39.10,-0.4290,-3.2271
39.10,0.3710,-2.2271
39.10,-0.5790,-2.4271
39.10,-0.6790,-1.3771
39.10,-1.6290,0.4229
39.10,-0.4290,-4.1771
39.10,-0.5290,-2.8271
39.10,-0.5790,-1.7771
39.10,0.4710,-1.6271
39.10,0.5710,-1.0771
39.10,0.6210,-0.5771
39.10,1.4710,0.5729
39.10,0.4710,-3.3271
39.10,-1.5790,-1.2271
39.10,1.1210,0.3229
39.10,0.4710,-2.4771
39.10,0.7710,-0.2271
39.10,0.3210,1.0729
39.10,-0.7290,-1.1271
39.10,-1.1290,0.9729
39.10,1.4210,0.6729
39.10,-0.9790,1.0229
39.10,-0.2790,-3.3771
39.10,1.0210,1.0729
39.10,-0.6290,-3.0771
39.10,-0.3290,-2.3771
39.10,-2.1290,-1.9771
39.10,-0.6790,-1.9271
39.10,-1.9790,-1.7771
39.10,-1.8290,-1.5771
40.79,-0.4290,-3.1771
40.79,0.3710,-2.2271
40.79,-0.5790,-2.4271
40.79,-1.8290,-1.5771
40.79,-0.6790,-1.3771
40.79,-1.6290,0.4229
40.79,-0.5290,-2.8271
40.79,-0.5790,-1.7771
40.79,0.4710,-1.6271
40.79,0.5710,-1.0771
40.79,0.6210,-0.5771
40.79,1.4710,0.5729
40.79,-0.4790,-4.0771
40.79,0.4710,-3.3771
40.79,0.4710,-2.4771
40.79,1.1210,0.3229
40.79,0.7710,-0.2271
40.79,0.3210,1.0729
40.79,-0.4790,-4.4771
40.79,0.2210,-4.3271
40.79,-0.7290,-1.1271
40.79,-1.1290,0.9729
40.79,0.3710,-4.2271
40.79,1.4210,0.6729
40.79,-0.9790,1.0229
40.79,-0.1290,-4.4271
40.79,1.0210,1.0729
40.79,0.0710,-4.4271
40.79,0.2710,-4.0771
40.79,-0.6290,-3.0771
42.91,0.3710,-2.2271
42.91,-1.8790,-1.6771
42.91,-0.6790,-1.3771
42.91,-1.6290,0.4229
42.91,-0.5790,-2.4271
42.91,0.3710,-4.1271
42.91,-0.5290,-4.1771
42.91,-0.5790,-1.7771
42.91,0.4710,-1.6271
42.91,-0.4290,-3.0771
42.91,0.5710,-1.0771
42.91,0.6210,-0.5771
42.91,1.4710,0.5729
42.91,0.4710,-3.3771
42.91,0.4710,-2.4771
42.91,1.1210,0.3229
42.91,-0.5790,-2.8771
42.91,0.7710,-0.2271
42.91,0.3210,1.0729
42.91,-0.7290,-1.1271
42.91,-1.1290,0.9729
42.91,-0.4790,-3.5271
42.91,-1.4790,-1.1271
42.91,1.4210,0.6729
42.91,-0.9790,1.0229
42.91,-0.4790,-3.7271
42.91,1.0210,1.0729
42.91,-0.6290,-3.0771
42.91,-0.6790,-1.9271
42.91,-1.9290,-1.5271
44.44,-0.6790,-1.3771
44.44,-1.6290,0.4229
44.44,-0.5790,-2.4271
44.44,0.3710,-2.6271
44.44,-1.9290,-1.7271
44.44,-0.5290,-4.1771
44.44,0.4210,-4.0771
44.44,-0.5790,-1.7771
44.44,0.4710,-1.6271
44.44,-0.4290,-3.0771
