elapsed_s,frontier_x_m,frontier_y_m
3.14,1.8932,-2.6502
3.14,1.7432,-2.4502
3.14,1.5932,-2.3002
3.14,1.7432,-2.2002
3.14,1.4932,-2.1002
3.14,0.8932,-0.7502
3.14,1.5432,-1.9502
3.14,1.3432,-1.7002
3.14,-1.6068,-0.4502
3.14,-1.1068,-0.6002
3.14,-0.7568,-0.5002
3.14,-0.1068,-0.5502
3.14,1.1432,-0.4002
3.14,-1.3568,-0.2002
3.14,0.1932,0.0498
3.14,-1.9068,0.0998
3.14,-1.3068,0.6998
3.14,0.0432,1.0498
3.14,-0.2068,1.2498
3.14,-1.9068,1.3998
3.14,-1.1568,1.5498
7.18,1.8932,-2.6502
7.18,1.7432,-2.4502
7.18,1.5932,-2.3002
7.18,1.7432,-2.2002
7.18,1.4932,-2.1002
7.18,0.8932,-0.7502
7.18,1.5432,-1.9502
7.18,1.3432,-1.7002
7.18,-1.6068,-0.4502
7.18,-1.1068,-0.6002
7.18,-0.7568,-0.5002
7.18,-0.1068,-0.5502
7.18,1.1432,-0.4002
7.18,-1.3568,-0.2002
7.18,0.1932,0.0498
7.18,-1.9068,0.0998
7.18,-1.3068,0.6998
7.18,0.0432,1.0498
7.18,-0.2068,1.2498
7.18,-1.9068,1.3998
7.18,-1.1568,1.5498
8.66,1.8932,-2.6502
8.66,1.7432,-2.4502
8.66,1.5932,-2.3002
8.66,1.7432,-2.2002
8.66,1.4932,-2.1002
8.66,0.8932,-0.7502
8.66,1.5432,-1.9502
8.66,1.3432,-1.7002
8.66,-1.6068,-0.4502
8.66,-1.1068,-0.6002
8.66,-0.7568,-0.5002
8.66,-0.1068,-0.5502
8.66,1.1432,-0.4002
8.66,-1.3568,-0.2002
8.66,0.1932,0.0498
8.66,-1.9068,0.0998
8.66,-1.3068,0.6998
8.66,0.0432,1.0498
8.66,-0.2068,1.2498
8.66,-1.9068,1.3998
8.66,-1.1568,1.5498
19.05,1.8932,-2.6502
19.05,1.7432,-2.4502
19.05,1.5932,-2.3002
19.05,1.7432,-2.2002
19.05,1.4932,-2.1002
19.05,0.8932,-0.7502
19.05,1.5432,-1.9502
19.05,1.3432,-1.7002
19.05,-1.6068,-0.4502
19.05,-1.1068,-0.6002
19.05,-0.7568,-0.5002
19.05,-0.1068,-0.5502
19.05,1.1432,-0.4002
19.05,-1.3568,-0.2002
19.05,0.1932,0.0498
19.05,-1.9068,0.0998
19.05,-1.3068,0.6998
19.05,0.0432,1.0498
19.05,-0.2068,1.2498
19.05,-1.9068,1.3998
19.05,-1.1568,1.5498
