elapsed_s,area_m2,percent_known,known_cells,total_cells
3.52,5.853,60.74,2341,3854
5.27,5.853,60.74,2341,3854
7.04,5.853,60.74,2341,3854
9.09,5.853,60.74,2341,3854
10.93,5.853,60.74,2341,3854
20.31,5.853,60.74,2341,3854
23.53,5.853,60.74,2341,3854
24.59,5.853,60.74,2341,3854
26.58,5.853,60.74,2341,3854
28.59,5.853,60.74,2341,3854
30.61,5.853,60.74,2341,3854
32.58,5.853,60.74,2341,3854
34.58,5.853,60.74,2341,3854
36.59,5.853,60.74,2341,3854
38.58,5.853,60.74,2341,3854
40.58,5.853,60.74,2341,3854
42.58,5.853,60.74,2341,3854
44.58,5.853,60.74,2341,3854
46.59,5.853,60.74,2341,3854
48.59,5.853,60.74,2341,3854
50.59,5.853,60.74,2341,3854
52.60,5.853,60.74,2341,3854
54.58,5.853,60.74,2341,3854
56.60,5.853,60.74,2341,3854
58.58,5.853,60.74,2341,3854
60.58,5.853,60.74,2341,3854
62.60,5.853,60.74,2341,3854
64.58,5.853,60.74,2341,3854
66.58,5.853,60.74,2341,3854
68.60,5.853,60.74,2341,3854
70.59,5.853,60.74,2341,3854
72.58,5.853,60.74,2341,3854
74.58,5.853,60.74,2341,3854
76.58,5.853,60.74,2341,3854
78.58,5.853,60.74,2341,3854
80.58,5.853,60.74,2341,3854
82.58,5.853,60.74,2341,3854
84.58,5.853,60.74,2341,3854
86.58,5.853,60.74,2341,3854
88.58,5.853,60.74,2341,3854
90.60,5.853,60.74,2341,3854
92.59,5.853,60.74,2341,3854
94.61,5.853,60.74,2341,3854
96.60,5.853,60.74,2341,3854
98.58,5.853,60.74,2341,3854
100.59,5.853,60.74,2341,3854
102.58,5.853,60.74,2341,3854
104.65,5.853,60.74,2341,3854
106.58,5.853,60.74,2341,3854
108.58,5.853,60.74,2341,3854
110.58,5.853,60.74,2341,3854
112.59,5.853,60.74,2341,3854
114.58,5.853,60.74,2341,3854
116.59,5.853,60.74,2341,3854
118.58,5.853,60.74,2341,3854
120.58,5.853,60.74,2341,3854
122.59,5.853,60.74,2341,3854
124.59,5.853,60.74,2341,3854
126.58,5.853,60.74,2341,3854
128.59,5.853,60.74,2341,3854
130.59,5.853,60.74,2341,3854
132.58,5.853,60.74,2341,3854
134.58,5.853,60.74,2341,3854
136.61,5.853,60.74,2341,3854
138.59,5.853,60.74,2341,3854
140.59,5.853,60.74,2341,3854
142.58,5.853,60.74,2341,3854
144.58,5.853,60.74,2341,3854
146.59,5.853,60.74,2341,3854
148.59,5.853,60.74,2341,3854
150.59,5.853,60.74,2341,3854
152.58,5.853,60.74,2341,3854
154.58,5.853,60.74,2341,3854
156.59,5.853,60.74,2341,3854
158.60,5.853,60.74,2341,3854
160.59,5.853,60.74,2341,3854
162.58,5.853,60.74,2341,3854
164.59,5.853,60.74,2341,3854
166.68,5.853,60.74,2341,3854
168.58,6.923,70.35,2769,3936
173.09,6.923,70.35,2769,3936
173.14,7.115,72.31,2846,3936
174.58,7.115,72.31,2846,3936
176.80,7.210,73.27,2884,3936
178.58,7.210,73.27,2884,3936
180.59,7.210,73.27,2884,3936
182.59,7.210,73.27,2884,3936
184.58,7.210,73.27,2884,3936
186.58,7.210,73.27,2884,3936
188.60,7.210,73.27,2884,3936
190.58,7.210,73.27,2884,3936
192.60,7.210,73.27,2884,3936
194.59,7.210,73.27,2884,3936
196.59,7.210,73.27,2884,3936
198.59,7.210,73.27,2884,3936
200.59,7.210,73.27,2884,3936
202.59,7.210,73.27,2884,3936
204.58,7.210,73.27,2884,3936
206.58,7.210,73.27,2884,3936
208.59,7.210,73.27,2884,3936
210.59,7.210,73.27,2884,3936
212.60,7.210,73.27,2884,3936
214.59,7.210,73.27,2884,3936
216.59,7.210,73.27,2884,3936
218.58,7.210,73.27,2884,3936
220.58,7.210,73.27,2884,3936
222.58,7.210,73.27,2884,3936
224.59,7.210,73.27,2884,3936
226.59,7.210,73.27,2884,3936
228.58,9.480,76.70,3792,4944
230.58,9.480,76.70,3792,4944
232.58,9.480,76.70,3792,4944
234.58,9.480,76.70,3792,4944
236.59,9.480,76.70,3792,4944
241.33,9.480,76.70,3792,4944
242.61,9.480,76.70,3792,4944
244.59,9.480,76.70,3792,4944
246.59,9.480,76.70,3792,4944
248.59,9.480,76.70,3792,4944
250.58,9.480,76.70,3792,4944
252.60,9.480,76.70,3792,4944
254.59,9.480,76.70,3792,4944
256.61,9.480,76.70,3792,4944
258.58,9.480,76.70,3792,4944
260.58,9.480,76.70,3792,4944
262.58,9.480,76.70,3792,4944
264.66,9.480,76.70,3792,4944
