elapsed_s,area_m2,percent_known,known_cells,total_cells
0.73,5.018,28.51,2007,7040
3.03,5.018,28.51,2007,7040
5.07,5.018,28.51,2007,7040
7.36,5.018,28.51,2007,7040
9.48,5.018,28.51,2007,7040
11.35,5.018,28.51,2007,7040
13.01,5.018,28.51,2007,7040
21.33,5.018,28.51,2007,7040
24.75,5.018,28.51,2007,7040
26.55,5.018,28.51,2007,7040
28.78,6.180,34.68,2472,7128
30.87,6.530,36.64,2612,7128
32.93,6.673,37.44,2669,7128
34.53,6.750,37.88,2700,7128
36.54,6.853,38.45,2741,7128
38.61,6.925,38.86,2770,7128
40.55,6.953,39.02,2781,7128
42.55,6.953,39.02,2781,7128
45.06,6.995,39.25,2798,7128
46.55,6.995,39.25,2798,7128
48.55,6.995,39.25,2798,7128
50.55,6.995,39.25,2798,7128
52.54,6.995,39.25,2798,7128
54.56,6.995,39.25,2798,7128
56.54,6.995,39.25,2798,7128
58.55,6.995,39.25,2798,7128
60.58,6.995,39.25,2798,7128
62.58,6.995,39.25,2798,7128
64.54,6.995,39.25,2798,7128
66.56,6.995,39.25,2798,7128
68.55,6.995,39.25,2798,7128
70.59,6.995,39.25,2798,7128
75.01,6.995,39.25,2798,7128
76.56,6.995,39.25,2798,7128
78.54,7.858,38.42,3143,8181
80.91,8.150,39.36,3260,8282
82.56,8.475,40.93,3390,8282
84.55,9.370,45.25,3748,8282
86.57,9.480,45.79,3792,8282
88.56,9.480,45.79,3792,8282
90.54,9.480,45.79,3792,8282
94.23,10.168,47.94,4067,8484
94.54,10.408,49.07,4163,8484
96.54,10.678,50.34,4271,8484
100.80,10.758,50.72,4303,8484
102.64,10.785,50.85,4314,8484
104.83,10.803,50.93,4321,8484
107.10,10.805,50.94,4322,8484
108.56,10.810,50.97,4324,8484
110.55,10.825,51.04,4330,8484
112.54,10.920,51.49,4368,8484
114.64,12.868,43.77,5147,11760
119.97,22.130,43.31,8852,20437
120.57,24.788,44.77,9915,22149
122.55,27.753,49.40,11101,22470
124.55,33.295,39.13,13318,34034
126.92,40.338,28.49,16135,56639
129.14,47.805,25.64,19122,74576
131.49,54.860,23.13,21944,94872
135.57,64.075,27.02,25630,94872
136.83,70.865,28.26,28346,100300
139.30,78.475,24.28,31390,129260
140.99,85.768,21.55,34307,159198
142.61,89.025,20.22,35610,176154
