elapsed_s,frontier_x_m,frontier_y_m
2.57,-1.1453,-0.8148
2.57,0.2047,-0.9148
2.57,0.9047,-0.6648
2.57,-1.6453,-0.4648
2.57,0.4047,-0.0148
2.57,0.4547,0.0852
2.57,1.3547,0.6852
2.57,-1.5453,0.2852
2.57,-1.1453,0.7852
2.57,2.3047,0.4852
2.57,1.8047,0.5352
2.57,-0.0953,0.8852
2.57,0.1047,0.8852
2.57,2.0047,0.5852
2.57,2.1547,0.6352
2.57,-1.5953,1.0352
2.57,-1.5453,1.1352
4.42,-1.1453,-0.8148
4.42,0.2047,-0.9148
4.42,0.9047,-0.6648
4.42,-1.6453,-0.4648
4.42,0.4047,-0.0148
4.42,0.4547,0.0852
4.42,1.3547,0.6852
4.42,-1.5453,0.2852
4.42,-1.1453,0.7852
4.42,2.3047,0.4852
4.42,1.8047,0.5352
4.42,-0.0953,0.8852
4.42,0.1047,0.8852
4.42,2.0047,0.5852
4.42,2.1547,0.6352
4.42,-1.5953,1.0352
4.42,-1.5453,1.1352
19.93,-1.1453,-0.8148
19.93,0.2047,-0.9148
19.93,0.9047,-0.6648
19.93,-1.6453,-0.4648
19.93,0.4047,-0.0148
19.93,0.4547,0.0852
19.93,1.3547,0.6852
19.93,-1.5453,0.2852
19.93,-1.1453,0.7852
19.93,2.3047,0.4852
19.93,1.8047,0.5352
19.93,-0.0953,0.8852
19.93,0.1047,0.8852
19.93,2.0047,0.5852
19.93,2.1547,0.6352
19.93,-1.5953,1.0352
19.93,-1.5453,1.1352
23.56,-1.1453,-0.8148
23.56,0.2047,-0.9148
23.56,0.9047,-0.6648
23.56,-1.6453,-0.4648
23.56,0.4047,-0.0148
23.56,0.4547,0.0852
23.56,1.3547,0.6852
23.56,-1.5453,0.2852
23.56,-1.1453,0.7852
23.56,2.3047,0.4852
23.56,1.8047,0.5352
23.56,-0.0953,0.8852
23.56,0.1047,0.8852
23.56,2.0047,0.5852
23.56,2.1547,0.6352
23.56,-1.5953,1.0352
23.56,-1.5453,1.1352
23.63,-1.1453,-0.8148
23.63,0.2047,-0.9148
23.63,0.9047,-0.6648
23.63,-1.6453,-0.4648
23.63,0.4047,-0.0148
23.63,0.4547,0.0852
23.63,1.3547,0.6852
23.63,-1.5453,0.2852
23.63,-1.1453,0.7852
23.63,2.3047,0.4852
23.63,1.8047,0.5352
23.63,-0.0953,0.8852
23.63,0.1047,0.8852
23.63,2.0047,0.5852
23.63,2.1547,0.6352
23.63,-1.5953,1.0352
23.63,-1.5453,1.1352
23.71,-1.1453,-0.8148
23.71,0.2047,-0.9148
23.71,0.9047,-0.6648
23.71,-1.6453,-0.4648
23.71,0.4047,-0.0148
23.71,0.4547,0.0852
23.71,1.3547,0.6852
23.71,-1.5453,0.2852
23.71,-1.1453,0.7852
23.71,2.3047,0.4852
23.71,1.8047,0.5352
23.71,-0.0953,0.8852
23.71,0.1047,0.8852
23.71,2.0047,0.5852
23.71,2.1547,0.6352
23.71,-1.5953,1.0352
23.71,-1.5453,1.1352
23.76,-1.1453,-0.8148
23.76,0.2047,-0.9148
23.76,0.9047,-0.6648
23.76,-1.6453,-0.4648
23.76,0.4047,-0.0148
23.76,0.4547,0.0852
23.76,1.3547,0.6852
23.76,-1.5453,0.2852
23.76,-1.1453,0.7852
23.76,2.3047,0.4852
23.76,1.8047,0.5352
23.76,-0.0953,0.8852
23.76,0.1047,0.8852
23.76,2.0047,0.5852
23.76,2.1547,0.6352
23.76,-1.5953,1.0352
23.76,-1.5453,1.1352
23.81,-1.1453,-0.8148
23.81,0.2047,-0.9148
23.81,0.9047,-0.6648
23.81,-1.6453,-0.4648
23.81,0.4047,-0.0148
23.81,0.4547,0.0852
23.81,1.3547,0.6852
23.81,-1.5453,0.2852
23.81,-1.1453,0.7852
23.81,2.3047,0.4852
23.81,1.8047,0.5352
23.81,-0.0953,0.8852
23.81,0.1047,0.8852
23.81,2.0047,0.5852
23.81,2.1547,0.6352
23.81,-1.5953,1.0352
23.81,-1.5453,1.1352
23.85,-1.1453,-0.8148
23.85,0.2047,-0.9148
23.85,0.9047,-0.6648
23.85,-1.6453,-0.4648
23.85,0.4047,-0.0148
23.85,0.4547,0.0852
23.85,1.3547,0.6852
23.85,-1.5453,0.2852
23.85,-1.1453,0.7852
23.85,2.3047,0.4852
23.85,1.8047,0.5352
23.85,-0.0953,0.8852
23.85,0.1047,0.8852
23.85,2.0047,0.5852
23.85,2.1547,0.6352
23.85,-1.5953,1.0352
23.85,-1.5453,1.1352
23.90,-1.1453,-0.8148
23.90,0.2047,-0.9148
23.90,0.9047,-0.6648
23.90,-1.6453,-0.4648
23.90,0.4047,-0.0148
23.90,0.4547,0.0852
23.90,1.3547,0.6852
23.90,-1.5453,0.2852
23.90,-1.1453,0.7852
23.90,2.3047,0.4852
23.90,1.8047,0.5352
23.90,-0.0953,0.8852
23.90,0.1047,0.8852
23.90,2.0047,0.5852
23.90,2.1547,0.6352
23.90,-1.5953,1.0352
23.90,-1.5453,1.1352
23.92,-1.1453,-0.8148
23.92,0.2047,-0.9148
23.92,0.9047,-0.6648
23.92,-1.6453,-0.4648
23.92,0.4047,-0.0148
23.92,0.4547,0.0852
23.92,1.3547,0.6852
23.92,-1.5453,0.2852
23.92,-1.1453,0.7852
23.92,2.3047,0.4852
23.92,1.8047,0.5352
23.92,-0.0953,0.8852
23.92,0.1047,0.8852
23.92,2.0047,0.5852
23.92,2.1547,0.6352
23.92,-1.5953,1.0352
23.92,-1.5453,1.1352
26.36,-1.1453,-0.8148
26.36,0.2047,-0.9148
26.36,0.9047,-0.6648
26.36,-1.6453,-0.4648
26.36,0.4047,-0.0148
26.36,0.4547,0.0852
26.36,1.3547,0.6852
26.36,-1.5453,0.2852
26.36,-1.1453,0.7852
26.36,2.3047,0.4852
26.36,1.8047,0.5352
26.36,-0.0953,0.8852
26.36,0.1047,0.8852
26.36,2.0047,0.5852
26.36,2.1547,0.6352
26.36,-1.5953,1.0352
26.36,-1.5453,1.1352
28.27,-0.7953,-1.0007
28.27,1.2047,-0.6507
28.27,1.3547,-0.9007
28.27,1.0547,-0.7507
28.27,0.5047,0.0493
28.27,1.1547,0.0993
28.27,2.0547,0.2493
28.27,2.2547,0.4493
28.27,-1.5453,0.5493
28.27,0.1047,0.8993
28.27,-0.0453,0.7493
28.27,2.2547,0.6493
28.27,-1.5453,0.6993
28.27,1.9047,0.7493
28.27,2.2547,0.7493
28.27,1.2047,1.0493
28.27,-1.5453,1.0993
28.27,2.0547,1.1493
28.27,0.0047,1.1993
28.27,1.4047,1.1493
28.27,-1.3953,1.1993
29.94,1.6047,-0.9507
29.94,1.3547,-0.9007
29.94,1.8047,-0.9007
29.94,1.1047,-0.5007
29.94,1.8547,-0.7507
29.94,0.5047,0.0493
29.94,1.1547,0.0993
29.94,1.9047,0.1993
29.94,2.1047,0.1493
29.94,2.2047,0.2493
29.94,2.3547,0.4993
29.94,-1.5453,0.6493
29.94,0.1047,0.8993
29.94,2.3047,0.7493
29.94,-1.5453,1.0993
29.94,0.0047,1.1993
29.94,2.1047,1.1493
29.94,-1.3953,1.1993
32.01,1.6547,-0.9507
32.01,1.3547,-0.9007
32.01,1.8047,-0.9007
32.01,1.1047,-0.5007
32.01,1.8547,-0.7507
32.01,1.3547,0.0493
32.01,0.5047,0.0493
32.01,1.9047,0.1993
32.01,2.1547,0.1493
32.01,2.2547,0.2493
32.01,2.3547,0.4993
32.01,-1.5953,0.6493
32.01,0.1047,0.8993
32.01,2.2047,0.6493
32.01,2.2547,0.7493
32.01,-1.5453,1.0993
32.01,0.0047,1.1993
32.01,2.1047,1.1493
32.01,-1.3953,1.1993
33.98,1.6547,-0.9507
33.98,1.3547,-0.9007
33.98,1.8047,-0.9007
33.98,1.1047,-0.5007
33.98,1.8547,-0.7507
33.98,1.6047,-0.0507
33.98,2.3547,-0.1507
33.98,0.5047,0.0493
33.98,2.1547,0.0993
33.98,2.3047,0.0993
33.98,1.9547,0.1493
33.98,2.0047,0.2493
33.98,2.2547,0.2493
33.98,-1.5953,0.6493
33.98,0.1047,0.8993
33.98,2.2047,0.6493
33.98,2.2547,0.7493
33.98,-1.5453,1.0993
33.98,0.0047,1.1993
33.98,2.0547,1.1493
33.98,2.2047,1.1493
33.98,-1.3953,1.1993
36.38,1.3547,-0.9007
36.38,1.6047,-0.9007
36.38,1.8047,-0.9007
36.38,1.1047,-0.5007
36.38,1.8547,-0.7507
36.38,1.7047,-0.1507
36.38,2.1547,-0.1507
36.38,2.2547,-0.1507
36.38,1.0047,-0.0007
36.38,2.2547,-0.0007
36.38,0.5047,0.0493
36.38,2.0047,0.1993
36.38,2.3047,0.1993
36.38,2.3047,0.2993
36.38,-1.5453,0.6493
36.38,0.1047,0.8993
36.38,2.2047,0.6493
36.38,2.2547,0.7493
36.38,-1.5453,1.0993
36.38,0.0047,1.1993
36.38,2.0547,1.1493
36.38,2.2047,1.1493
36.38,-1.3953,1.1993
37.95,1.3547,-0.9007
37.95,1.6047,-0.9007
37.95,1.8047,-0.9007
37.95,1.1047,-0.5007
37.95,1.8547,-0.7507
37.95,1.7047,-0.1507
37.95,1.0047,-0.0507
37.95,2.1547,-0.1507
37.95,2.2547,-0.1507
37.95,2.3047,0.0993
