status,start_datetime,completion_datetime,elapsed_s,coverage_pct,goals_reached,path_points,nav_goals,frontier_points
interrupted,2026-03-12 18:29:40,2026-03-12 18:50:39,1259.4,75.94,0,18,53,9810
