elapsed_s,goal_x_m,goal_y_m,frontier_x_m,frontier_y_m
22.07,1.7611,-2.0249,1.7611,-2.0249
34.73,0.3611,1.1751,0.3611,1.1751
84.14,-1.8389,0.9751,-1.8389,0.9751
146.04,1.7611,1.2549,1.7611,1.2549
