elapsed_s,frontier_x_m,frontier_y_m
3.16,-3.0815,-1.1005
3.16,-1.5815,-0.0505
3.16,-2.6815,-0.9505
3.16,-3.0315,-1.0005
3.16,-2.7315,-0.5505
3.16,-2.4815,-0.5005
3.16,-2.2815,-0.4505
3.16,-2.8815,-0.2005
3.16,-1.1315,0.1995
3.16,-3.0815,0.1995
3.16,-3.1815,0.2995
3.16,-2.5315,0.5995
3.16,-2.0315,0.5995
3.16,-2.7315,0.6495
3.16,-2.1815,0.6495
3.16,0.5185,0.6995
3.16,-2.9315,0.6995
3.16,-2.5315,0.7495
3.16,-2.3315,0.7495
3.16,-2.6315,0.7995
3.16,-2.6815,0.9995
3.16,-2.7815,1.0495
3.16,0.4685,1.0495
5.61,-3.0815,-1.1005
5.61,-1.5815,-0.0505
5.61,-2.6815,-0.9505
5.61,-3.0315,-1.0005
5.61,-2.7315,-0.5505
5.61,-2.4815,-0.5005
5.61,-2.2815,-0.4505
5.61,-2.8815,-0.2005
5.61,-1.1315,0.1995
5.61,-3.0815,0.1995
5.61,-3.1815,0.2995
5.61,-2.5315,0.5995
5.61,-2.0315,0.5995
5.61,-2.7315,0.6495
5.61,-2.1815,0.6495
5.61,0.5185,0.6995
5.61,-2.9315,0.6995
5.61,-2.5315,0.7495
5.61,-2.3315,0.7495
5.61,-2.6315,0.7995
5.61,-2.6815,0.9995
5.61,-2.7815,1.0495
5.61,0.4685,1.0495
19.04,-3.0815,-1.1005
19.04,-1.5815,-0.0505
19.04,-2.6815,-0.9505
19.04,-3.0315,-1.0005
19.04,-2.7315,-0.5505
19.04,-2.4815,-0.5005
19.04,-2.2815,-0.4505
19.04,-2.8815,-0.2005
19.04,-1.1315,0.1995
19.04,-3.0815,0.1995
19.04,-3.1815,0.2995
19.04,-2.5315,0.5995
19.04,-2.0315,0.5995
19.04,-2.7315,0.6495
19.04,-2.1815,0.6495
19.04,0.5185,0.6995
19.04,-2.9315,0.6995
19.04,-2.5315,0.7495
19.04,-2.3315,0.7495
19.04,-2.6315,0.7995
19.04,-2.6815,0.9995
19.04,-2.7815,1.0495
19.04,0.4685,1.0495
22.33,-3.0815,-1.1005
22.33,-1.5815,-0.0505
22.33,-2.6815,-0.9505
22.33,-3.0315,-1.0005
22.33,-2.7315,-0.5505
22.33,-2.4815,-0.5005
22.33,-2.2815,-0.4505
22.33,-2.8815,-0.2005
22.33,-1.1315,0.1995
22.33,-3.0815,0.1995
22.33,-3.1815,0.2995
22.33,-2.5315,0.5995
22.33,-2.0315,0.5995
22.33,-2.7315,0.6495
22.33,-2.1815,0.6495
22.33,0.5185,0.6995
22.33,-2.9315,0.6995
22.33,-2.5315,0.7495
22.33,-2.3315,0.7495
22.33,-2.6315,0.7995
22.33,-2.6815,0.9995
22.33,-2.7815,1.0495
22.33,0.4685,1.0495
24.84,-3.0815,-1.1005
24.84,-1.5815,-0.0505
24.84,-2.6815,-0.9505
24.84,-3.0315,-1.0005
24.84,-2.7315,-0.5505
24.84,-2.4815,-0.5005
24.84,-2.2815,-0.4505
24.84,-2.8815,-0.2005
24.84,-1.1315,0.1995
24.84,-3.0815,0.1995
24.84,-3.1815,0.2995
24.84,-2.5315,0.5995
24.84,-2.0315,0.5995
24.84,-2.7315,0.6495
24.84,-2.1815,0.6495
24.84,0.5185,0.6995
24.84,-2.9315,0.6995
24.84,-2.5315,0.7495
24.84,-2.3315,0.7495
24.84,-2.6315,0.7995
24.84,-2.6815,0.9995
24.84,-2.7815,1.0495
24.84,0.4685,1.0495
26.79,-3.0815,-1.1005
26.79,-1.5815,-0.0505
26.79,-2.6815,-0.9505
26.79,-3.0315,-1.0005
26.79,-2.7315,-0.5505
26.79,-2.4815,-0.5005
26.79,-2.2815,-0.4505
26.79,-2.8815,-0.2005
26.79,-1.1315,0.1995
26.79,-3.0815,0.1995
26.79,-3.1815,0.2995
26.79,-2.5315,0.5995
26.79,-2.0315,0.5995
26.79,-2.7315,0.6495
26.79,-2.1815,0.6495
26.79,0.5185,0.6995
26.79,-2.9315,0.6995
26.79,-2.5315,0.7495
26.79,-2.3315,0.7495
26.79,-2.6315,0.7995
26.79,-2.6815,0.9995
26.79,-2.7815,1.0495
26.79,0.4685,1.0495
29.39,-3.0815,-1.1005
29.39,-1.5815,-0.0505
29.39,-2.6815,-0.9505
29.39,-3.0315,-1.0005
29.39,-2.7315,-0.5505
29.39,-2.4815,-0.5005
29.39,-2.2815,-0.4505
29.39,-2.8815,-0.2005
29.39,-1.1315,0.1995
29.39,-3.0815,0.1995
29.39,-3.1815,0.2995
29.39,-2.5315,0.5995
29.39,-2.0315,0.5995
29.39,-2.7315,0.6495
29.39,-2.1815,0.6495
29.39,0.5185,0.6995
29.39,-2.9315,0.6995
29.39,-2.5315,0.7495
29.39,-2.3315,0.7495
29.39,-2.6315,0.7995
29.39,-2.6815,0.9995
29.39,-2.7815,1.0495
29.39,0.4685,1.0495
31.29,-3.2069,-1.1005
31.29,-2.7569,-1.1505
31.29,-2.6069,-1.1505
31.29,-2.7569,-0.4005
31.29,-2.3069,-0.5005
31.29,-3.2069,-0.1005
31.29,-2.8069,-0.0505
31.29,-2.2069,-0.0505
31.29,-2.4069,0.0495
31.29,-2.5069,0.2495
31.29,-3.3569,0.1495
31.29,-2.9569,0.1495
31.29,-2.7069,0.1495
31.29,-3.1569,0.2995
31.29,-2.6569,0.5495
31.29,-2.1569,0.5995
31.29,-2.8569,0.7995
31.29,-2.1569,0.8995
31.29,-1.3069,0.8995
31.29,-2.7569,0.9495
31.29,-2.9069,0.9495
31.29,-3.0569,0.9995
31.29,-2.5569,0.9995
32.90,-2.7569,-1.1569
32.90,-2.6069,-1.1569
32.90,-3.2069,-1.0569
32.90,-3.0569,-0.5069
32.90,-2.3069,-0.3069
32.90,-3.2569,-0.1069
32.90,-2.9069,0.0931
32.90,-2.5069,0.1931
32.90,-3.3569,0.3431
32.90,-2.7069,0.5931
32.90,-2.8569,0.8431
32.90,-1.3569,0.9431
32.90,-2.3069,0.9431
32.90,-3.0069,0.9931
32.90,-2.5569,0.9931
34.97,-2.7569,-1.1623
34.97,-2.6069,-1.1623
34.97,-3.3069,-1.0623
34.97,-3.2069,-1.0623
34.97,-3.0569,-0.4623
34.97,-2.3569,-0.3123
34.97,-3.2569,-0.1123
34.97,-2.9569,-0.0623
34.97,-2.6569,0.2877
34.97,-3.2569,0.1377
34.97,-3.3569,0.3377
34.97,-3.0069,0.9377
34.97,-2.5569,0.9877
37.18,-2.7569,-1.1623
37.18,-2.6069,-1.1623
37.18,-3.3569,-1.1123
37.18,-3.2069,-1.0623
37.18,-3.1569,-0.5123
37.18,-3.2569,-0.1123
37.18,-2.9569,-0.0623
37.18,-2.2069,0.0377
37.18,-2.6569,0.0877
37.18,-3.2569,0.1377
37.18,-2.8069,0.4377
37.18,-3.3569,0.3377
37.18,-3.0069,0.9377
37.18,-2.5569,0.9877
39.03,-2.7569,-1.1623
39.03,-2.6069,-1.1623
39.03,-3.2569,-1.1123
39.03,-3.1569,-0.5123
39.03,-2.9569,-0.0623
39.03,-3.2069,-0.0623
39.03,-2.2069,0.0377
39.03,-3.2569,0.0877
39.03,-2.6569,0.0877
39.03,-2.8069,0.4377
39.03,-3.3569,0.3377
39.03,-2.9569,0.9377
39.03,-3.0569,0.9877
39.03,-2.6069,0.9877
40.95,-2.7569,-1.1623
40.95,-2.6069,-1.1623
40.95,-3.2569,-1.1123
40.95,-3.1569,-0.5123
40.95,-2.9569,-0.0623
40.95,-3.2069,-0.0623
40.95,-2.2069,0.0377
40.95,-3.2569,0.0877
40.95,-2.6569,0.0877
40.95,-2.8069,0.4377
40.95,-3.3569,0.3377
40.95,-2.9569,0.9377
40.95,-3.0569,0.9877
40.95,-2.6069,0.9877
43.02,-2.7569,-1.1623
43.02,-2.6069,-1.1623
43.02,-3.2569,-1.1123
43.02,-3.1569,-0.5123
43.02,-2.9569,-0.0623
43.02,-3.2069,-0.0623
43.02,-2.2069,0.0377
43.02,-3.2569,0.0877
43.02,-2.6569,0.0877
43.02,-2.8069,0.4377
43.02,-3.3569,0.3377
43.02,-2.9569,0.9377
43.02,-3.0569,0.9877
43.02,-2.6069,0.9877
44.74,-2.7569,-1.1623
44.74,-2.6069,-1.1623
44.74,-3.2569,-1.1123
44.74,-3.1569,-0.5123
44.74,-2.9569,-0.0623
44.74,-3.2069,-0.0623
44.74,-2.2069,0.0377
44.74,-3.2569,0.0877
44.74,-2.6569,0.0877
44.74,-2.8069,0.4377
44.74,-3.3569,0.3377
44.74,-2.9569,0.9377
44.74,-3.0569,0.9877
44.74,-2.6069,0.9877
46.97,-2.7569,-1.1623
46.97,-2.6069,-1.1623
46.97,-3.2569,-1.1123
46.97,-3.1569,-0.5123
