elapsed_s,goal_x_m,goal_y_m,frontier_x_m,frontier_y_m
25.46,1.6796,-1.8840,1.6796,-1.8840
63.15,-1.8145,0.9928,-1.8145,0.9928
100.09,1.7355,0.5928,1.7355,0.5928
