elapsed_s,frontier_x_m,frontier_y_m
2.99,-2.9119,-0.7794
2.99,-2.2619,-0.7794
2.99,-1.4619,0.3706
2.99,-2.7119,-0.7294
2.99,-0.9619,-0.6794
2.99,0.5381,-0.5794
2.99,-2.8619,-0.6794
2.99,-2.6119,-0.6794
2.99,-2.7619,-0.5794
2.99,-2.7119,-0.4294
2.99,-2.4619,-0.2294
2.99,-2.1619,0.4706
2.99,-2.4119,0.5206
2.99,-2.6619,0.5706
2.99,-2.9119,0.6206
2.99,-1.9119,0.7206
2.99,0.5881,0.8206
2.99,-2.1619,0.7706
2.99,-2.3119,0.8206
2.99,-2.0119,0.8706
2.99,-2.1119,0.9206
2.99,-1.9119,1.0706
2.99,-2.0619,1.1206
2.99,-2.1619,1.2206
2.99,0.5381,1.3206
2.99,-2.2619,1.2706
2.99,-2.3619,1.3206
4.78,-2.9119,-0.7794
4.78,-2.2619,-0.7794
4.78,-1.4619,0.3706
4.78,-2.7119,-0.7294
4.78,-0.9619,-0.6794
4.78,0.5381,-0.5794
4.78,-2.8619,-0.6794
4.78,-2.6119,-0.6794
4.78,-2.7619,-0.5794
4.78,-2.7119,-0.4294
4.78,-2.4619,-0.2294
4.78,-2.1619,0.4706
4.78,-2.4119,0.5206
4.78,-2.6619,0.5706
4.78,-2.9119,0.6206
4.78,-1.9119,0.7206
4.78,0.5881,0.8206
4.78,-2.1619,0.7706
4.78,-2.3119,0.8206
4.78,-2.0119,0.8706
4.78,-2.1119,0.9206
4.78,-1.9119,1.0706
4.78,-2.0619,1.1206
4.78,-2.1619,1.2206
4.78,0.5381,1.3206
4.78,-2.2619,1.2706
4.78,-2.3619,1.3206
10.08,-2.9119,-0.7794
10.08,-2.2619,-0.7794
10.08,-1.4619,0.3706
10.08,-2.7119,-0.7294
10.08,-0.9619,-0.6794
10.08,0.5381,-0.5794
10.08,-2.8619,-0.6794
10.08,-2.6119,-0.6794
10.08,-2.7619,-0.5794
10.08,-2.7119,-0.4294
10.08,-2.4619,-0.2294
10.08,-2.1619,0.4706
10.08,-2.4119,0.5206
10.08,-2.6619,0.5706
10.08,-2.9119,0.6206
10.08,-1.9119,0.7206
10.08,0.5881,0.8206
10.08,-2.1619,0.7706
10.08,-2.3119,0.8206
10.08,-2.0119,0.8706
10.08,-2.1119,0.9206
10.08,-1.9119,1.0706
10.08,-2.0619,1.1206
10.08,-2.1619,1.2206
10.08,0.5381,1.3206
10.08,-2.2619,1.2706
10.08,-2.3619,1.3206
11.32,-2.9119,-0.7794
11.32,-2.2619,-0.7794
11.32,-1.4619,0.3706
11.32,-2.7119,-0.7294
11.32,-0.9619,-0.6794
11.32,0.5381,-0.5794
11.32,-2.8619,-0.6794
11.32,-2.6119,-0.6794
11.32,-2.7619,-0.5794
11.32,-2.7119,-0.4294
11.32,-2.4619,-0.2294
11.32,-2.1619,0.4706
11.32,-2.4119,0.5206
11.32,-2.6619,0.5706
11.32,-2.9119,0.6206
11.32,-1.9119,0.7206
11.32,0.5881,0.8206
11.32,-2.1619,0.7706
11.32,-2.3119,0.8206
11.32,-2.0119,0.8706
11.32,-2.1119,0.9206
11.32,-1.9119,1.0706
11.32,-2.0619,1.1206
11.32,-2.1619,1.2206
11.32,0.5381,1.3206
11.32,-2.2619,1.2706
11.32,-2.3619,1.3206
23.28,-2.9119,-0.7794
23.28,-2.2619,-0.7794
23.28,-1.4619,0.3706
23.28,-2.7119,-0.7294
23.28,-0.9619,-0.6794
23.28,0.5381,-0.5794
23.28,-2.8619,-0.6794
23.28,-2.6119,-0.6794
23.28,-2.7619,-0.5794
23.28,-2.7119,-0.4294
23.28,-2.4619,-0.2294
23.28,-2.1619,0.4706
23.28,-2.4119,0.5206
23.28,-2.6619,0.5706
23.28,-2.9119,0.6206
23.28,-1.9119,0.7206
23.28,0.5881,0.8206
23.28,-2.1619,0.7706
23.28,-2.3119,0.8206
23.28,-2.0119,0.8706
23.28,-2.1119,0.9206
23.28,-1.9119,1.0706
23.28,-2.0619,1.1206
23.28,-2.1619,1.2206
23.28,0.5381,1.3206
23.28,-2.2619,1.2706
23.28,-2.3619,1.3206
26.56,-2.9119,-0.7794
26.56,-2.2619,-0.7794
26.56,-1.4619,0.3706
26.56,-2.7119,-0.7294
26.56,-0.9619,-0.6794
26.56,0.5381,-0.5794
26.56,-2.8619,-0.6794
