elapsed_s,area_m2,percent_known,known_cells,total_cells
2.41,2.878,69.97,1151,1645
4.18,2.878,69.97,1151,1645
6.75,2.878,69.97,1151,1645
9.43,2.878,69.97,1151,1645
20.95,2.878,69.97,1151,1645
24.45,2.878,69.97,1151,1645
28.22,2.878,69.97,1151,1645
31.61,2.878,69.97,1151,1645
34.81,2.878,69.97,1151,1645
37.95,2.878,69.97,1151,1645
41.04,2.878,69.97,1151,1645
44.14,2.878,69.97,1151,1645
47.27,2.878,69.97,1151,1645
50.37,2.878,69.97,1151,1645
55.40,2.878,69.97,1151,1645
58.79,3.450,50.29,1380,2744
61.92,3.450,50.29,1380,2744
65.04,3.450,50.29,1380,2744
68.23,3.450,50.29,1380,2744
71.33,3.450,50.29,1380,2744
74.43,3.450,50.29,1380,2744
77.58,3.450,50.29,1380,2744
80.69,3.450,50.29,1380,2744
83.82,3.450,50.29,1380,2744
86.95,3.450,50.29,1380,2744
90.03,3.450,50.29,1380,2744
94.79,3.450,50.29,1380,2744
97.95,3.450,50.29,1380,2744
101.05,3.450,50.29,1380,2744
104.13,3.450,50.29,1380,2744
107.27,3.450,50.29,1380,2744
110.34,3.450,50.29,1380,2744
113.50,3.450,50.29,1380,2744
118.17,3.450,50.29,1380,2744
122.00,3.713,54.12,1485,2744
125.14,3.713,54.12,1485,2744
128.25,3.713,54.12,1485,2744
131.36,3.713,54.12,1485,2744
134.43,3.713,54.12,1485,2744
