elapsed_s,frontier_x_m,frontier_y_m
1.73,-1.4728,-0.4051
1.73,-1.0228,-2.0051
1.73,-1.4728,-2.0051
1.73,-1.9728,-1.3551
1.73,-1.5228,-0.8551
1.73,-2.7228,-0.7051
1.73,-1.5728,-2.1551
1.73,-0.9228,-1.7551
1.73,-1.8228,-1.2051
1.73,-2.3728,-2.5551
1.73,-1.8728,-2.5551
1.73,-2.0728,-2.3551
1.73,-1.7228,-2.3551
1.73,-2.4728,-1.7051
1.73,-1.6728,-1.4051
1.73,-1.8228,-1.0051
1.73,-2.3728,-2.7051
1.73,-2.0228,-2.7051
1.73,-2.7728,-1.9051
1.73,-1.2228,-1.8551
1.73,-2.6228,-1.8051
1.73,-1.9728,-1.6551
1.73,-2.2728,-1.5551
1.73,-2.1228,-1.4551
1.73,-1.7728,-1.3551
1.73,-2.8228,-1.1551
1.73,-2.1228,-1.1051
1.73,-2.5728,-1.0551
1.73,-2.2728,-1.0551
1.73,-2.0228,-1.0551
6.15,-1.4728,-0.4051
6.15,-1.0228,-2.0051
6.15,-1.4728,-2.0051
6.15,-1.9728,-1.3551
6.15,-1.5228,-0.8551
6.15,-2.7228,-0.7051
6.15,-1.5728,-2.1551
6.15,-0.9228,-1.7551
6.15,-1.8228,-1.2051
6.15,-2.3728,-2.5551
6.15,-1.8728,-2.5551
6.15,-2.0728,-2.3551
6.15,-1.7228,-2.3551
6.15,-2.4728,-1.7051
6.15,-1.6728,-1.4051
6.15,-1.8228,-1.0051
6.15,-2.3728,-2.7051
6.15,-2.0228,-2.7051
6.15,-2.7728,-1.9051
6.15,-1.2228,-1.8551
6.15,-2.6228,-1.8051
6.15,-1.9728,-1.6551
6.15,-2.2728,-1.5551
6.15,-2.1228,-1.4551
6.15,-1.7728,-1.3551
6.15,-2.8228,-1.1551
6.15,-2.1228,-1.1051
6.15,-2.5728,-1.0551
6.15,-2.2728,-1.0551
6.15,-2.0228,-1.0551
7.55,-1.4728,-0.4051
7.55,-1.0228,-2.0051
7.55,-1.4728,-2.0051
7.55,-1.9728,-1.3551
7.55,-1.5228,-0.8551
7.55,-2.7228,-0.7051
7.55,-1.5728,-2.1551
7.55,-0.9228,-1.7551
7.55,-1.8228,-1.2051
7.55,-2.3728,-2.5551
7.55,-1.8728,-2.5551
7.55,-2.0728,-2.3551
7.55,-1.7228,-2.3551
7.55,-2.4728,-1.7051
7.55,-1.6728,-1.4051
7.55,-1.8228,-1.0051
7.55,-2.3728,-2.7051
7.55,-2.0228,-2.7051
7.55,-2.7728,-1.9051
7.55,-1.2228,-1.8551
7.55,-2.6228,-1.8051
7.55,-1.9728,-1.6551
7.55,-2.2728,-1.5551
7.55,-2.1228,-1.4551
7.55,-1.7728,-1.3551
7.55,-2.8228,-1.1551
7.55,-2.1228,-1.1051
7.55,-2.5728,-1.0551
7.55,-2.2728,-1.0551
7.55,-2.0228,-1.0551
19.53,-1.4728,-0.4051
19.53,-1.0228,-2.0051
19.53,-1.4728,-2.0051
19.53,-1.9728,-1.3551
19.53,-1.5228,-0.8551
19.53,-2.7228,-0.7051
19.53,-1.5728,-2.1551
19.53,-0.9228,-1.7551
19.53,-1.8228,-1.2051
19.53,-2.3728,-2.5551
19.53,-1.8728,-2.5551
19.53,-2.0728,-2.3551
19.53,-1.7228,-2.3551
19.53,-2.4728,-1.7051
19.53,-1.6728,-1.4051
19.53,-1.8228,-1.0051
19.53,-2.3728,-2.7051
19.53,-2.0228,-2.7051
19.53,-2.7728,-1.9051
19.53,-1.2228,-1.8551
19.53,-2.6228,-1.8051
19.53,-1.9728,-1.6551
19.53,-2.2728,-1.5551
19.53,-2.1228,-1.4551
19.53,-1.7728,-1.3551
19.53,-2.8228,-1.1551
19.53,-2.1228,-1.1051
19.53,-2.5728,-1.0551
19.53,-2.2728,-1.0551
19.53,-2.0228,-1.0551
22.84,-1.4728,-0.4051
22.84,-1.0228,-2.0051
22.84,-1.4728,-2.0051
22.84,-1.9728,-1.3551
22.84,-1.5228,-0.8551
22.84,-2.7228,-0.7051
22.84,-1.5728,-2.1551
22.84,-0.9228,-1.7551
22.84,-1.8228,-1.2051
22.84,-2.3728,-2.5551
22.84,-1.8728,-2.5551
22.84,-2.0728,-2.3551
22.84,-1.7228,-2.3551
22.84,-2.4728,-1.7051
22.84,-1.6728,-1.4051
22.84,-1.8228,-1.0051
22.84,-2.3728,-2.7051
22.84,-2.0228,-2.7051
22.84,-2.7728,-1.9051
22.84,-1.2228,-1.8551
22.84,-2.6228,-1.8051
22.84,-1.9728,-1.6551
22.84,-2.2728,-1.5551
22.84,-2.1228,-1.4551
22.84,-1.7728,-1.3551
22.84,-2.8228,-1.1551
22.84,-2.1228,-1.1051
22.84,-2.5728,-1.0551
22.84,-2.2728,-1.0551
22.84,-2.0228,-1.0551
25.98,-1.4728,-0.4051
25.98,-1.0228,-2.0051
25.98,-1.4728,-2.0051
25.98,-1.9728,-1.3551
25.98,-1.5228,-0.8551
25.98,-2.7228,-0.7051
25.98,-1.5728,-2.1551
25.98,-0.9228,-1.7551
25.98,-1.8228,-1.2051
25.98,-2.3728,-2.5551
25.98,-1.8728,-2.5551
25.98,-2.0728,-2.3551
25.98,-1.7228,-2.3551
25.98,-2.4728,-1.7051
25.98,-1.6728,-1.4051
25.98,-1.8228,-1.0051
25.98,-2.3728,-2.7051
25.98,-2.0228,-2.7051
25.98,-2.7728,-1.9051
25.98,-1.2228,-1.8551
25.98,-2.6228,-1.8051
25.98,-1.9728,-1.6551
25.98,-2.2728,-1.5551
25.98,-2.1228,-1.4551
25.98,-1.7728,-1.3551
25.98,-2.8228,-1.1551
25.98,-2.1228,-1.1051
