elapsed_s,area_m2,percent_known,known_cells,total_cells
3.97,2.595,63.10,1038,1645
6.96,2.595,63.10,1038,1645
9.22,2.595,63.10,1038,1645
11.03,2.595,63.10,1038,1645
20.76,2.595,63.10,1038,1645
24.02,2.595,63.10,1038,1645
27.13,2.595,63.10,1038,1645
30.27,3.300,78.57,1320,1680
33.40,3.633,86.49,1453,1680
33.87,3.750,89.29,1500,1680
35.72,3.750,89.29,1500,1680
39.89,3.750,89.29,1500,1680
43.01,3.750,89.29,1500,1680
46.09,3.750,89.29,1500,1680
49.18,3.750,89.29,1500,1680
52.27,3.750,89.29,1500,1680
55.41,3.750,89.29,1500,1680
58.48,3.750,89.29,1500,1680
63.19,3.750,89.29,1500,1680
63.71,3.750,89.29,1500,1680
67.06,3.840,88.89,1536,1728
70.21,3.853,89.18,1541,1728
73.33,3.853,89.18,1541,1728
76.52,3.853,89.18,1541,1728
79.67,3.898,90.22,1559,1728
83.02,3.958,91.61,1583,1728
86.39,3.983,92.19,1593,1728
89.66,4.078,94.39,1631,1728
92.77,4.128,95.54,1651,1728
95.95,4.128,95.54,1651,1728
99.08,4.128,95.54,1651,1728
102.14,4.128,95.54,1651,1728
105.28,4.128,95.54,1651,1728
108.39,4.128,95.54,1651,1728
111.55,4.128,95.54,1651,1728
116.24,4.128,95.54,1651,1728
119.45,4.128,95.54,1651,1728
122.60,4.155,96.18,1662,1728
125.70,4.155,96.18,1662,1728
128.80,4.155,96.18,1662,1728
131.90,4.155,96.18,1662,1728
135.00,4.155,96.18,1662,1728
139.67,4.155,96.18,1662,1728
142.90,4.175,96.64,1670,1728
146.00,4.195,94.48,1678,1776
149.07,4.195,94.48,1678,1776
152.20,4.195,94.48,1678,1776
155.28,4.195,94.48,1678,1776
158.37,4.195,94.48,1678,1776
163.07,4.330,92.52,1732,1872
166.27,4.330,92.52,1732,1872
169.41,4.330,92.52,1732,1872
172.52,4.330,92.52,1732,1872
175.68,5.283,61.84,2113,3417
178.79,5.503,64.41,2201,3417
181.87,5.555,65.03,2222,3417
185.00,5.555,65.03,2222,3417
188.13,5.773,66.58,2309,3468
191.29,5.773,66.58,2309,3468
194.40,5.773,66.58,2309,3468
197.65,5.880,67.82,2352,3468
200.84,5.880,67.82,2352,3468
205.74,5.880,67.82,2352,3468
208.97,5.880,67.82,2352,3468
212.11,5.880,67.82,2352,3468
215.19,5.880,67.82,2352,3468
215.76,5.880,67.82,2352,3468
217.72,7.405,48.40,2962,6120
219.73,7.405,48.40,2962,6120
222.95,7.405,48.40,2962,6120
226.23,7.405,48.40,2962,6120
229.36,7.405,48.40,2962,6120
232.47,7.405,48.40,2962,6120
235.75,7.405,48.40,2962,6120
238.90,7.405,48.40,2962,6120
242.04,7.405,48.40,2962,6120
245.14,7.405,48.40,2962,6120
248.41,7.405,48.40,2962,6120
251.52,7.405,48.40,2962,6120
254.61,7.405,48.40,2962,6120
257.71,7.405,48.40,2962,6120
257.80,7.405,48.40,2962,6120
259.72,7.465,48.79,2986,6120
264.30,7.465,48.79,2986,6120
267.42,7.465,48.79,2986,6120
270.56,7.465,48.79,2986,6120
273.69,7.465,48.79,2986,6120
273.86,7.465,48.79,2986,6120
277.08,7.465,48.79,2986,6120
280.22,7.465,48.79,2986,6120
283.34,7.465,48.79,2986,6120
286.42,7.465,48.79,2986,6120
289.62,7.465,48.79,2986,6120
292.73,7.465,48.79,2986,6120
295.85,7.465,48.79,2986,6120
298.97,7.465,48.79,2986,6120
299.75,7.465,48.79,2986,6120
301.73,8.298,54.23,3319,6120
303.72,8.298,54.23,3319,6120
307.29,8.298,54.23,3319,6120
310.44,8.298,54.23,3319,6120
313.59,8.298,54.23,3319,6120
