elapsed_s,goal_x_m,goal_y_m,frontier_x_m,frontier_y_m
26.43,-2.5738,-0.6889,-2.9119,-0.7794
50.66,-1.9820,0.7035,-2.3119,0.8206
93.71,-2.7119,0.2161,-3.0619,0.2206
117.84,-2.6582,-0.6776,-2.9930,-0.7794
141.42,-2.4640,1.1511,-2.7930,1.2706
165.23,-1.6107,0.8106,-1.9430,0.9206
189.42,-0.2285,-1.0124,-0.3430,-1.3431
