elapsed_s,frontier_x_m,frontier_y_m
2.39,-1.6080,-0.7915
2.39,-1.5580,-0.3415
2.39,-1.9580,-0.7415
2.39,-1.5080,-0.7415
2.39,-0.3580,-0.6415
2.39,-1.4080,-0.6915
2.39,-1.3080,-0.6415
2.39,-0.0080,0.0085
2.39,-1.3580,0.6085
6.10,-1.6080,-0.7915
6.10,-1.5580,-0.3415
6.10,-1.9580,-0.7415
6.10,-1.5080,-0.7415
6.10,-0.3580,-0.6415
6.10,-1.4080,-0.6915
6.10,-1.3080,-0.6415
6.10,-0.0080,0.0085
6.10,-1.3580,0.6085
9.17,-1.6080,-0.7915
9.17,-1.5580,-0.3415
9.17,-1.9580,-0.7415
9.17,-1.5080,-0.7415
9.17,-0.3580,-0.6415
9.17,-1.4080,-0.6915
9.17,-1.3080,-0.6415
9.17,-0.0080,0.0085
9.17,-1.3580,0.6085
20.94,-1.6080,-0.7915
20.94,-1.5580,-0.3415
20.94,-1.9580,-0.7415
20.94,-1.5080,-0.7415
20.94,-0.3580,-0.6415
20.94,-1.4080,-0.6915
20.94,-1.3080,-0.6415
20.94,-0.0080,0.0085
20.94,-1.3580,0.6085
24.44,-1.6080,-0.7915
24.44,-1.5580,-0.3415
24.44,-1.9580,-0.7415
24.44,-1.5080,-0.7415
24.44,-0.3580,-0.6415
24.44,-1.4080,-0.6915
24.44,-1.3080,-0.6415
24.44,-0.0080,0.0085
24.44,-1.3580,0.6085
28.21,-1.6080,-0.7915
28.21,-1.5580,-0.3415
28.21,-1.9580,-0.7415
28.21,-1.5080,-0.7415
28.21,-0.3580,-0.6415
28.21,-1.4080,-0.6915
28.21,-1.3080,-0.6415
28.21,-0.0080,0.0085
28.21,-1.3580,0.6085
31.57,-1.6080,-0.7915
31.57,-1.5580,-0.3415
31.57,-1.9580,-0.7415
31.57,-1.5080,-0.7415
31.57,-0.3580,-0.6415
31.57,-1.4080,-0.6915
31.57,-1.3080,-0.6415
31.57,-0.0080,0.0085
31.57,-1.3580,0.6085
34.80,-1.6080,-0.7915
34.80,-1.5580,-0.3415
34.80,-1.9580,-0.7415
34.80,-1.5080,-0.7415
34.80,-0.3580,-0.6415
34.80,-1.4080,-0.6915
34.80,-1.3080,-0.6415
34.80,-0.0080,0.0085
34.80,-1.3580,0.6085
37.94,-1.6080,-0.7915
37.94,-1.5580,-0.3415
37.94,-1.9580,-0.7415
37.94,-1.5080,-0.7415
37.94,-0.3580,-0.6415
37.94,-1.4080,-0.6915
37.94,-1.3080,-0.6415
37.94,-0.0080,0.0085
37.94,-1.3580,0.6085
41.03,-1.6080,-0.7915
41.03,-1.5580,-0.3415
41.03,-1.9580,-0.7415
41.03,-1.5080,-0.7415
41.03,-0.3580,-0.6415
41.03,-1.4080,-0.6915
41.03,-1.3080,-0.6415
41.03,-0.0080,0.0085
41.03,-1.3580,0.6085
44.13,-1.6080,-0.7915
44.13,-1.5580,-0.3415
44.13,-1.9580,-0.7415
44.13,-1.5080,-0.7415
44.13,-0.3580,-0.6415
44.13,-1.4080,-0.6915
44.13,-1.3080,-0.6415
44.13,-0.0080,0.0085
44.13,-1.3580,0.6085
47.25,-1.6080,-0.7915
47.25,-1.5580,-0.3415
47.25,-1.9580,-0.7415
47.25,-1.5080,-0.7415
47.25,-0.3580,-0.6415
47.25,-1.4080,-0.6915
47.25,-1.3080,-0.6415
47.25,-0.0080,0.0085
47.25,-1.3580,0.6085
50.36,-1.6080,-0.7915
50.36,-1.5580,-0.3415
50.36,-1.9580,-0.7415
50.36,-1.5080,-0.7415
50.36,-0.3580,-0.6415
50.36,-1.4080,-0.6915
50.36,-1.3080,-0.6415
50.36,-0.0080,0.0085
50.36,-1.3580,0.6085
55.39,-1.6080,-0.7915
55.39,-1.5580,-0.3415
55.39,-1.9580,-0.7415
55.39,-1.5080,-0.7415
55.39,-0.3580,-0.6415
55.39,-1.4080,-0.6915
55.39,-1.3080,-0.6415
55.39,-0.0080,0.0085
55.39,-1.3580,0.6085
58.79,-1.6080,-0.7915
58.79,-1.5580,-0.3415
58.79,-1.9580,-0.7415
58.79,-1.5080,-0.7415
58.79,-0.3580,-0.6415
58.79,-1.4080,-0.6915
58.79,-1.3080,-0.6415
58.79,-0.0080,0.0085
58.79,-1.3580,0.6085
61.92,-1.6080,-0.7915
61.92,-1.5580,-0.3415
61.92,-1.9580,-0.7415
61.92,-1.5080,-0.7415
61.92,-0.3580,-0.6415
61.92,-1.4080,-0.6915
61.92,-1.3080,-0.6415
61.92,-0.0080,0.0085
61.92,-1.3580,0.6085
65.03,-1.6483,-0.5435
65.03,-0.3483,-0.6935
65.03,-0.1483,-0.7435
65.03,0.0017,-0.6435
65.03,0.1017,-0.3935
65.03,0.0017,0.0065
65.03,-1.7983,0.1065
65.03,-1.6983,0.5565
68.22,-1.6483,-0.5435
68.22,-0.3483,-0.6935
68.22,-0.1483,-0.7435
68.22,0.0017,-0.6435
68.22,0.1017,-0.3935
68.22,0.0017,0.0065
68.22,-1.7983,0.1065
68.22,-1.6983,0.5565
71.32,-1.6483,-0.5435
71.32,-0.3483,-0.6935
71.32,-0.1483,-0.7435
71.32,0.0017,-0.6435
71.32,0.1017,-0.3935
71.32,0.0017,0.0065
71.32,-1.7983,0.1065
71.32,-1.6983,0.5565
74.43,-1.6483,-0.5435
74.43,-0.3483,-0.6935
74.43,-0.1483,-0.7435
74.43,0.0017,-0.6435
74.43,0.1017,-0.3935
74.43,0.0017,0.0065
74.43,-1.7983,0.1065
74.43,-1.6983,0.5565
