elapsed_s,goal_x_m,goal_y_m,frontier_x_m,frontier_y_m
22.76,-2.1420,-2.4420,-2.3728,-2.7051
33.99,-2.4989,-1.0226,-2.8228,-1.1551
57.89,-0.8625,-1.6940,-1.0228,-2.0051
77.06,-1.1572,-0.2539,-1.4728,-0.4051
90.62,-0.1963,2.6459,-0.2228,2.9949
