elapsed_s,frontier_x_m,frontier_y_m
2.99,0.5591,-1.0334
2.99,-1.4909,-0.1334
2.99,0.7091,0.6666
2.99,0.5591,-0.5334
2.99,0.4091,0.7666
2.99,0.7091,-0.1334
2.99,-0.2409,-1.1834
2.99,-0.9409,0.9666
2.99,-2.5909,-0.5334
2.99,-2.2909,-0.8334
2.99,-2.3909,0.9666
2.99,-2.3909,-0.6834
2.99,-2.7409,0.1666
2.99,-1.9409,0.4666
2.99,-2.9409,-0.8334
2.99,-2.4909,-0.8334
2.99,-2.7409,-0.7834
2.99,-2.5909,-0.7334
2.99,-2.8909,-0.6834
2.99,0.8591,0.2666
2.99,-2.1909,0.5666
2.99,-2.3909,0.6166
2.99,-2.5909,0.6666
2.99,-1.7909,1.1666
2.99,0.4591,-1.3834
2.99,-2.6409,-0.8834
2.99,-2.3909,-0.8834
2.99,-1.8409,0.5666
2.99,-2.7409,0.7166
2.99,-0.4909,1.0166
4.71,0.5591,-1.0334
4.71,-1.4909,-0.1334
4.71,0.7091,0.6666
4.71,0.5591,-0.5334
4.71,0.4091,0.7666
4.71,0.7091,-0.1334
4.71,-0.2409,-1.1834
4.71,-0.9409,0.9666
4.71,-2.5909,-0.5334
4.71,-2.2909,-0.8334
4.71,-2.3909,0.9666
4.71,-2.3909,-0.6834
4.71,-2.7409,0.1666
4.71,-1.9409,0.4666
4.71,-2.9409,-0.8334
4.71,-2.4909,-0.8334
4.71,-2.7409,-0.7834
4.71,-2.5909,-0.7334
4.71,-2.8909,-0.6834
4.71,0.8591,0.2666
4.71,-2.1909,0.5666
4.71,-2.3909,0.6166
4.71,-2.5909,0.6666
4.71,-1.7909,1.1666
4.71,0.4591,-1.3834
4.71,-2.6409,-0.8834
4.71,-2.3909,-0.8834
4.71,-1.8409,0.5666
4.71,-2.7409,0.7166
4.71,-0.4909,1.0166
20.51,0.5591,-1.0334
20.51,-1.4909,-0.1334
20.51,0.7091,0.6666
20.51,0.5591,-0.5334
20.51,0.4091,0.7666
20.51,0.7091,-0.1334
20.51,-0.2409,-1.1834
20.51,-0.9409,0.9666
20.51,-2.5909,-0.5334
20.51,-2.2909,-0.8334
20.51,-2.3909,0.9666
20.51,-2.3909,-0.6834
20.51,-2.7409,0.1666
20.51,-1.9409,0.4666
20.51,-2.9409,-0.8334
20.51,-2.4909,-0.8334
20.51,-2.7409,-0.7834
20.51,-2.5909,-0.7334
20.51,-2.8909,-0.6834
20.51,0.8591,0.2666
20.51,-2.1909,0.5666
20.51,-2.3909,0.6166
20.51,-2.5909,0.6666
20.51,-1.7909,1.1666
20.51,0.4591,-1.3834
20.51,-2.6409,-0.8834
20.51,-2.3909,-0.8834
20.51,-1.8409,0.5666
20.51,-2.7409,0.7166
20.51,-0.4909,1.0166
23.77,0.5591,-1.0334
23.77,-1.4909,-0.1334
23.77,0.7091,0.6666
23.77,0.5591,-0.5334
23.77,0.4091,0.7666
23.77,0.7091,-0.1334
23.77,-0.2409,-1.1834
23.77,-0.9409,0.9666
23.77,-2.5909,-0.5334
23.77,-2.2909,-0.8334
23.77,-2.3909,0.9666
23.77,-2.3909,-0.6834
23.77,-2.7409,0.1666
23.77,-1.9409,0.4666
23.77,-2.9409,-0.8334
23.77,-2.4909,-0.8334
23.77,-2.7409,-0.7834
23.77,-2.5909,-0.7334
23.77,-2.8909,-0.6834
23.77,0.8591,0.2666
23.77,-2.1909,0.5666
23.77,-2.3909,0.6166
23.77,-2.5909,0.6666
23.77,-1.7909,1.1666
23.77,0.4591,-1.3834
23.77,-2.6409,-0.8834
23.77,-2.3909,-0.8834
23.77,-1.8409,0.5666
23.77,-2.7409,0.7166
23.77,-0.4909,1.0166
26.91,0.5591,-1.0334
26.91,-1.4909,-0.1334
26.91,0.7091,0.6666
26.91,0.5591,-0.5334
26.91,0.4091,0.7666
26.91,0.7091,-0.1334
26.91,-0.2409,-1.1834
26.91,-0.9409,0.9666
26.91,-2.5909,-0.5334
26.91,-2.2909,-0.8334
26.91,-2.3909,0.9666
26.91,-2.3909,-0.6834
26.91,-2.7409,0.1666
26.91,-1.9409,0.4666
26.91,-2.9409,-0.8334
26.91,-2.4909,-0.8334
26.91,-2.7409,-0.7834
26.91,-2.5909,-0.7334
26.91,-2.8909,-0.6834
26.91,0.8591,0.2666
26.91,-2.1909,0.5666
26.91,-2.3909,0.6166
26.91,-2.5909,0.6666
26.91,-1.7909,1.1666
26.91,0.4591,-1.3834
26.91,-2.6409,-0.8834
26.91,-2.3909,-0.8834
26.91,-1.8409,0.5666
26.91,-2.7409,0.7166
26.91,-0.4909,1.0166
30.16,0.5591,-1.0334
30.16,-1.4909,-0.1334
30.16,0.7091,0.6666
30.16,0.5591,-0.5334
30.16,0.4091,0.7666
30.16,0.7091,-0.1334
30.16,-0.2409,-1.1834
30.16,-0.9409,0.9666
30.16,-2.5909,-0.5334
30.16,-2.2909,-0.8334
30.16,-2.3909,0.9666
30.16,-2.3909,-0.6834
30.16,-2.7409,0.1666
30.16,-1.9409,0.4666
30.16,-2.9409,-0.8334
30.16,-2.4909,-0.8334
30.16,-2.7409,-0.7834
30.16,-2.5909,-0.7334
30.16,-2.8909,-0.6834
30.16,0.8591,0.2666
30.16,-2.1909,0.5666
30.16,-2.3909,0.6166
30.16,-2.5909,0.6666
30.16,-1.7909,1.1666
30.16,0.4591,-1.3834
30.16,-2.6409,-0.8834
30.16,-2.3909,-0.8834
30.16,-1.8409,0.5666
30.16,-2.7409,0.7166
30.16,-0.4909,1.0166
33.30,0.5591,-1.0334
33.30,-1.4909,-0.1334
33.30,0.7091,0.6666
33.30,0.5591,-0.5334
33.30,0.4091,0.7666
33.30,0.7091,-0.1334
33.30,-0.2409,-1.1834
33.30,-0.9409,0.9666
33.30,-2.5909,-0.5334
33.30,-2.2909,-0.8334
33.30,-2.3909,0.9666
33.30,-2.3909,-0.6834
33.30,-2.7409,0.1666
33.30,-1.9409,0.4666
33.30,-2.9409,-0.8334
33.30,-2.4909,-0.8334
33.30,-2.7409,-0.7834
33.30,-2.5909,-0.7334
33.30,-2.8909,-0.6834
33.30,0.8591,0.2666
33.30,-2.1909,0.5666
33.30,-2.3909,0.6166
33.30,-2.5909,0.6666
33.30,-1.7909,1.1666
33.30,0.4591,-1.3834
33.30,-2.6409,-0.8834
33.30,-2.3909,-0.8834
33.30,-1.8409,0.5666
33.30,-2.7409,0.7166
33.30,-0.4909,1.0166
36.39,0.5591,-1.0334
36.39,-1.4909,-0.1334
36.39,0.7091,0.6666
36.39,0.5591,-0.5334
36.39,0.4091,0.7666
36.39,0.7091,-0.1334
36.39,-0.2409,-1.1834
36.39,-0.9409,0.9666
36.39,-2.5909,-0.5334
36.39,-2.2909,-0.8334
36.39,-2.3909,0.9666
36.39,-2.3909,-0.6834
36.39,-2.7409,0.1666
36.39,-1.9409,0.4666
36.39,-2.9409,-0.8334
36.39,-2.4909,-0.8334
36.39,-2.7409,-0.7834
36.39,-2.5909,-0.7334
36.39,-2.8909,-0.6834
36.39,0.8591,0.2666
36.39,-2.1909,0.5666
36.39,-2.3909,0.6166
36.39,-2.5909,0.6666
36.39,-1.7909,1.1666
36.39,0.4591,-1.3834
36.39,-2.6409,-0.8834
36.39,-2.3909,-0.8834
36.39,-1.8409,0.5666
36.39,-2.7409,0.7166
36.39,-0.4909,1.0166
39.65,0.5591,-1.0334
39.65,-1.4909,-0.1334
39.65,0.7091,0.6666
39.65,0.5591,-0.5334
39.65,0.4091,0.7666
39.65,0.7091,-0.1334
39.65,-0.2409,-1.1834
39.65,-0.9409,0.9666
39.65,-2.5909,-0.5334
39.65,-2.2909,-0.8334
39.65,-2.3909,0.9666
39.65,-2.3909,-0.6834
39.65,-2.7409,0.1666
39.65,-1.9409,0.4666
39.65,-2.9409,-0.8334
39.65,-2.4909,-0.8334
39.65,-2.7409,-0.7834
39.65,-2.5909,-0.7334
39.65,-2.8909,-0.6834
39.65,0.8591,0.2666
39.65,-2.1909,0.5666
39.65,-2.3909,0.6166
39.65,-2.5909,0.6666
39.65,-1.7909,1.1666
39.65,0.4591,-1.3834
39.65,-2.6409,-0.8834
39.65,-2.3909,-0.8834
39.65,-1.8409,0.5666
39.65,-2.7409,0.7166
39.65,-0.4909,1.0166
42.82,0.5591,-1.0334
42.82,-1.4909,-0.1334
42.82,0.7091,0.6666
42.82,0.5591,-0.5334
42.82,0.4091,0.7666
42.82,0.7091,-0.1334
42.82,-0.2409,-1.1834
42.82,-0.9409,0.9666
42.82,-2.5909,-0.5334
42.82,-2.2909,-0.8334
42.82,-2.3909,0.9666
42.82,-2.3909,-0.6834
42.82,-2.7409,0.1666
42.82,-1.9409,0.4666
42.82,-2.9409,-0.8334
42.82,-2.4909,-0.8334
42.82,-2.7409,-0.7834
42.82,-2.5909,-0.7334
42.82,-2.8909,-0.6834
42.82,0.8591,0.2666
42.82,-2.1909,0.5666
42.82,-2.3909,0.6166
42.82,-2.5909,0.6666
42.82,-1.7909,1.1666
42.82,0.4591,-1.3834
42.82,-2.6409,-0.8834
42.82,-2.3909,-0.8834
42.82,-1.8409,0.5666
42.82,-2.7409,0.7166
42.82,-0.4909,1.0166
47.54,0.5591,-1.0334
