elapsed_s,x_m,y_m
4.80,0.0000,0.0000
92.03,-0.4035,0.6553
135.20,0.7581,-0.0040
137.48,0.7871,-0.2037
219.26,0.9903,0.3266
342.51,0.9398,0.1087
383.66,0.8792,0.3738
467.46,0.9034,0.1235
604.66,0.9587,0.3383
616.96,0.5601,0.4812
641.56,0.4299,0.0699
666.76,0.7703,0.1040
721.46,0.6497,0.4850
768.36,0.6858,0.8416
905.37,0.8747,1.1312
909.77,0.6844,0.8713
1221.11,0.9350,0.6630
1228.64,0.0000,0.0000
