elapsed_s,goal_x_m,goal_y_m,frontier_x_m,frontier_y_m
23.56,-1.5378,-0.9768,-1.8333,-1.1645
104.15,0.7590,1.0909,1.0371,1.3034
146.31,-2.1719,-0.4021,-2.4629,-0.5966
