elapsed_s,area_m2,percent_known,known_cells,total_cells
4.89,4.948,19.71,1979,10043
6.47,4.948,19.71,1979,10043
8.78,4.948,19.71,1979,10043
10.18,4.948,19.71,1979,10043
12.45,4.948,19.71,1979,10043
14.03,4.948,19.71,1979,10043
15.95,4.948,19.71,1979,10043
17.74,4.948,19.71,1979,10043
19.66,4.948,19.71,1979,10043
21.65,4.948,19.71,1979,10043
23.68,4.948,19.71,1979,10043
25.65,4.948,19.71,1979,10043
27.69,6.928,22.07,2771,12555
29.75,8.188,26.09,3275,12555
31.64,8.933,28.46,3573,12555
33.96,9.013,28.71,3605,12555
35.63,9.220,29.37,3688,12555
37.65,9.655,30.76,3862,12555
39.64,9.913,31.58,3965,12555
42.05,10.083,32.12,4033,12555
43.85,10.130,32.27,4052,12555
45.63,10.130,32.27,4052,12555
47.84,10.160,32.37,4064,12555
49.64,10.160,32.37,4064,12555
51.66,10.180,32.43,4072,12555
53.74,10.233,32.60,4093,12555
55.66,10.238,32.62,4095,12555
57.85,10.245,32.64,4098,12555
59.64,10.245,32.64,4098,12555
61.65,10.245,32.64,4098,12555
63.63,10.245,32.64,4098,12555
65.64,10.245,32.64,4098,12555
67.64,10.245,32.64,4098,12555
69.68,10.245,32.64,4098,12555
71.65,10.245,32.64,4098,12555
73.63,10.245,32.64,4098,12555
75.64,10.245,32.64,4098,12555
77.63,10.245,32.64,4098,12555
79.69,10.245,32.64,4098,12555
81.64,10.245,32.64,4098,12555
83.65,10.245,32.64,4098,12555
85.66,10.245,32.64,4098,12555
87.65,10.245,32.64,4098,12555
90.02,10.245,32.64,4098,12555
91.63,10.245,32.64,4098,12555
93.74,10.245,32.64,4098,12555
95.65,10.245,32.64,4098,12555
97.65,10.245,32.64,4098,12555
99.63,10.245,32.64,4098,12555
101.64,10.245,32.64,4098,12555
103.63,10.245,32.64,4098,12555
105.64,10.245,32.64,4098,12555
107.65,10.245,32.64,4098,12555
109.75,10.245,32.64,4098,12555
111.63,10.245,32.64,4098,12555
113.64,10.245,32.64,4098,12555
115.64,10.245,32.64,4098,12555
117.64,10.245,32.64,4098,12555
119.65,10.245,32.64,4098,12555
121.63,10.245,32.64,4098,12555
123.64,10.245,32.64,4098,12555
125.64,10.245,32.64,4098,12555
127.65,10.245,32.64,4098,12555
129.64,10.245,32.64,4098,12555
131.63,10.245,32.64,4098,12555
133.65,10.245,32.64,4098,12555
135.65,10.245,32.64,4098,12555
137.68,10.245,32.64,4098,12555
139.63,10.245,32.64,4098,12555
141.69,10.245,32.64,4098,12555
143.64,10.245,32.64,4098,12555
145.64,10.245,32.64,4098,12555
147.65,10.245,32.64,4098,12555
149.63,10.245,32.64,4098,12555
151.69,10.245,32.64,4098,12555
153.63,10.245,32.64,4098,12555
155.65,10.245,32.64,4098,12555
157.67,10.245,32.64,4098,12555
159.63,10.245,32.64,4098,12555
161.64,10.245,32.64,4098,12555
163.63,10.400,33.13,4160,12555
165.64,10.453,33.30,4181,12555
167.65,10.518,33.51,4207,12555
169.63,10.518,33.51,4207,12555
171.64,10.518,33.51,4207,12555
173.63,10.518,33.51,4207,12555
175.64,10.518,33.51,4207,12555
177.63,10.518,33.51,4207,12555
179.65,10.698,34.08,4279,12555
182.00,10.885,34.68,4354,12555
184.03,10.975,34.97,4390,12555
185.65,10.975,34.97,4390,12555
187.64,11.005,33.57,4402,13113
189.76,11.048,33.70,4419,13113
191.89,11.085,33.81,4434,13113
194.13,11.200,32.99,4480,13578
196.15,11.675,34.39,4670,13578
197.64,11.723,32.44,4689,14454
199.65,11.775,32.59,4710,14454
201.68,11.775,32.59,4710,14454
203.87,11.973,32.68,4789,14652
205.63,12.035,32.86,4814,14652
207.64,12.163,33.20,4865,14652
209.97,12.250,33.44,4900,14652
211.65,12.318,33.63,4927,14652
213.65,12.345,33.70,4938,14652
215.64,12.345,33.70,4938,14652
217.76,12.380,33.80,4952,14652
219.66,12.388,33.82,4955,14652
221.65,12.410,33.88,4964,14652
223.64,12.575,32.45,5030,15500
225.63,12.670,32.70,5068,15500
227.65,12.815,33.07,5126,15500
229.66,12.885,33.25,5154,15500
231.97,12.903,33.30,5161,15500
233.72,12.913,32.69,5165,15800
235.64,12.913,32.69,5165,15800
237.64,12.965,32.82,5186,15800
240.29,13.008,32.93,5203,15800
241.66,13.008,32.93,5203,15800
243.65,13.140,32.44,5256,16200
245.66,13.140,32.44,5256,16200
247.69,13.155,32.48,5262,16200
249.97,13.158,32.49,5263,16200
251.65,13.160,32.49,5264,16200
253.64,13.195,32.58,5278,16200
256.05,13.358,32.98,5343,16200
257.86,13.363,32.99,5345,16200
260.63,13.540,33.43,5416,16200
261.65,13.640,33.68,5456,16200
263.64,13.658,33.72,5463,16200
265.65,13.663,33.73,5465,16200
268.16,13.670,33.75,5468,16200
269.68,13.723,33.88,5489,16200
271.65,13.738,33.92,5495,16200
273.65,13.810,34.10,5524,16200
276.19,13.890,34.30,5556,16200
278.24,13.895,34.31,5558,16200
279.69,13.898,34.31,5559,16200
