elapsed_s,area_m2,percent_known,known_cells,total_cells
3.14,6.420,23.70,2568,10836
4.95,6.420,23.70,2568,10836
8.00,6.420,23.70,2568,10836
9.41,6.420,23.70,2568,10836
21.06,6.420,23.70,2568,10836
24.73,6.420,23.70,2568,10836
26.43,6.420,23.70,2568,10836
28.41,6.420,23.70,2568,10836
30.87,9.638,25.93,3855,14868
32.45,11.785,25.22,4714,18688
34.41,11.785,25.22,4714,18688
36.42,11.785,25.22,4714,18688
38.41,11.785,25.22,4714,18688
40.41,11.785,25.22,4714,18688
42.92,14.240,30.24,5696,18834
46.73,14.240,30.24,5696,18834
48.70,15.503,30.34,6201,20440
50.41,15.503,30.34,6201,20440
55.53,15.503,30.34,6201,20440
56.56,15.650,30.63,6260,20440
58.41,15.650,30.63,6260,20440
60.42,15.650,30.63,6260,20440
62.41,15.650,30.63,6260,20440
64.42,15.650,30.63,6260,20440
66.42,15.650,30.63,6260,20440
68.42,15.650,30.63,6260,20440
70.42,15.650,30.63,6260,20440
72.41,15.650,30.63,6260,20440
74.41,15.650,30.63,6260,20440
76.43,15.650,30.63,6260,20440
78.41,15.650,30.63,6260,20440
80.41,15.650,30.63,6260,20440
82.41,15.650,30.63,6260,20440
84.41,15.650,30.63,6260,20440
86.42,15.650,30.63,6260,20440
88.41,15.650,30.63,6260,20440
90.41,15.650,30.63,6260,20440
92.42,15.650,30.63,6260,20440
94.42,15.650,30.63,6260,20440
96.42,15.650,30.63,6260,20440
98.45,15.650,30.63,6260,20440
100.41,15.650,30.63,6260,20440
102.42,15.650,30.63,6260,20440
