elapsed_s,area_m2,percent_known,known_cells,total_cells
2.43,3.555,86.44,1422,1645
4.25,3.555,86.44,1422,1645
6.78,3.555,86.44,1422,1645
9.08,3.555,86.44,1422,1645
10.46,3.555,86.44,1422,1645
12.26,3.555,86.44,1422,1645
23.05,3.555,86.44,1422,1645
26.20,3.555,86.44,1422,1645
29.32,3.555,86.44,1422,1645
32.45,3.555,86.44,1422,1645
35.62,3.555,86.44,1422,1645
39.02,3.778,91.85,1511,1645
42.36,3.940,93.81,1576,1680
45.50,4.010,95.48,1604,1680
48.58,4.118,95.31,1647,1728
51.66,4.160,96.30,1664,1728
55.03,4.160,96.30,1661,1728
58.09,4.210,97.45,1684,1728
61.15,4.210,97.45,1684,1728
64.28,4.210,97.45,1684,1728
68.95,4.238,98.09,1695,1728
72.14,4.238,98.09,1695,1728
75.26,4.238,98.09,1695,1728
78.36,4.238,98.09,1695,1728
81.50,4.238,98.09,1695,1728
84.58,4.243,98.21,1697,1728
87.66,4.243,98.21,1697,1728
90.76,4.243,98.21,1697,1728
94.01,4.243,98.21,1697,1728
97.09,4.243,98.21,1697,1728
100.17,4.243,98.21,1697,1728
103.26,4.243,98.21,1697,1728
106.38,4.243,98.21,1697,1728
107.98,4.243,98.21,1697,1728
109.95,4.253,98.44,1701,1728
111.79,4.253,98.44,1701,1728
113.75,4.253,98.44,1701,1728
115.75,4.253,98.44,1701,1728
117.74,4.253,98.44,1701,1728
119.75,4.263,96.66,1705,1764
121.75,4.263,96.66,1705,1764
